game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
778082,2025-05-02,592662,622608,Robbie Ray,Antonio Senzatela,137,115,SF,COL,2025,2025,0,0,regular,regular,6,6,6,6,2,1,4,1,0,4,3.73,5.22,0,0,0,0,31.3,29.3,25,50,13,17,5,7,19,5,1.4,1.88,33,13,9.48,3.99,,
778085,2025-05-02,667755,669373,José Soriano,Tarik Skubal,108,116,LAA,DET,2025,2025,0,0,regular,regular,6,6,6,6,2,3,2,3,3,3,4.5,2.34,0,0,0,0,34.0,34.7,35,31,17,9,3,3,15,5,1.47,1.04,26,40,6.88,10.38,,
778084,2025-05-02,543243,605280,Sonny Gray,Clay Holmes,138,121,STL,NYM,2025,2025,0,0,regular,regular,6,6,6,6,3,1,5,4,1,1,3.6,2.64,0,0,0,0,35.0,30.7,28,26,14,9,5,0,7,13,1.0,1.27,33,36,8.49,10.57,,
778080,2025-05-02,641302,676962,Tyler Alexander,Ben Brown,158,112,MIL,CHC,2025,2025,0,0,regular,regular,3,5,3,5,0,1,1,2,1,1,4.05,5.96,0,0,0,0,13.3,22.7,12,30,6,15,1,3,8,11,1.5,1.81,11,26,7.42,10.32,,
778083,2025-05-02,683004,693433,Jack Leiter,Bryan Woo,140,136,TEX,SEA,2025,2025,0,0,regular,regular,3,5,3,5,0,4,2,3,0,2,2.03,3.09,0,0,0,0,13.3,32.0,8,24,3,11,0,3,5,7,0.98,0.97,13,30,8.78,8.44,,
778079,2025-05-02,686563,664285,Jonathan Cannon,Framber Valdez,145,117,CWS,HOU,2025,2025,0,0,regular,regular,5,6,5,6,0,4,0,2,4,4,4.81,4.0,0,0,0,0,24.3,36.0,23,30,13,16,4,3,15,13,1.56,1.19,22,31,8.14,7.75,,
778092,2025-05-02,656550,808967,Grant Holmes,Yoshinobu Yamamoto,144,119,ATL,LAD,2025,2025,0,0,regular,regular,5,6,5,6,1,3,3,4,2,2,4.67,1.06,0,0,0,0,27.0,34.0,18,23,14,4,5,2,17,11,1.3,1.0,24,43,8.0,11.38,,
778091,2025-05-02,678368,680684,Valente Bellozo,Gunnar Hoglund,146,133,MIA,ATH,2025,2025,0,0,regular,regular,2,0,2,0,0,0,0,0,0,0,2.25,0.0,0,0,0,0,8.0,0.0,9,0,2,0,0,0,4,0,1.62,0.0,6,0,6.75,0.0,,
778089,2025-05-02,678394,657746,Brayan Bello,Joe Ryan,111,142,BOS,MIN,2025,2025,0,0,regular,regular,2,6,2,6,1,2,2,2,0,4,3.27,3.18,0,0,0,0,11.0,34.0,10,27,4,12,2,5,6,4,1.45,0.91,7,39,5.73,10.32,,
778081,2025-05-02,605135,671106,Chris Bassitt,Logan Allen,141,114,TOR,CLE,2025,2025,0,0,regular,regular,6,5,6,5,2,0,2,2,4,2,2.62,4.21,0,0,0,0,34.3,25.7,33,27,10,12,2,2,7,13,1.17,1.56,39,18,10.22,6.31,,
778088,2025-05-02,608331,686752,Max Fried,Ryan Pepiot,147,139,NYY,TB,2025,2025,0,0,regular,regular,6,6,6,6,4,3,5,3,0,3,1.19,4.24,0,0,0,0,37.7,34.0,30,35,5,16,2,8,9,12,1.04,1.38,33,34,7.88,9.0,,
778093,2025-05-02,665152,608379,Dean Kremer,Michael Wacha,110,118,BAL,KC,2025,2025,0,0,regular,regular,6,6,6,6,0,1,2,3,4,3,7.04,3.38,0,0,0,0,30.7,32.0,40,28,24,12,7,1,8,12,1.57,1.25,20,26,5.87,7.31,,
778086,2025-05-02,666200,518876,Jesús Luzardo,Merrill Kelly,143,109,PHI,AZ,2025,2025,0,0,regular,regular,6,6,6,6,4,3,4,4,2,1,1.73,4.41,0,0,0,0,36.3,32.7,29,24,7,16,1,5,10,12,1.07,1.1,41,25,10.16,6.89,,
778090,2025-05-02,656605,656302,Mitch Keller,Dylan Cease,134,135,PIT,SD,2025,2025,0,0,regular,regular,6,6,6,6,4,1,2,3,3,2,3.97,5.76,0,0,0,0,34.0,29.7,33,36,15,19,2,3,11,12,1.29,1.62,26,36,6.88,10.92,,
778087,2025-05-02,668881,680730,Hunter Greene,Mitchell Parker,113,120,CIN,WSH,2025,2025,0,0,regular,regular,6,6,6,6,4,5,3,5,2,1,2.7,2.65,0,0,0,0,36.7,37.3,25,26,11,11,6,1,6,16,0.85,1.13,43,20,10.55,4.82,,
