balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
5082,778429,2025-04-06,592866,669203,Trevor Williams,Corbin Burnes,120,109,WSH,AZ,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,0,0,0,5.4,4.15,0,0,0,0,5.0,4.333333333333333,10,4,3,2,0,2,0,3,2.0,1.62,3,8,5.4,16.62,,
599174,778443,2025-04-06,656794,669467,Sean Newcomb,Andre Pallante,111,138,BOS,STL,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,1,1,0,9.0,3.6,0,0,0,0,4.0,5.0,8,4,4,2,0,1,2,2,2.5,1.2,4,3,9.0,5.4,,
5087,778432,2025-04-06,690928,571945,Hunter Dobbins,Miles Mikolas,111,138,BOS,STL,,2025,0,0,regular,regular,0,1,0,1,0,0,0,0,0,0,0.0,3.38,0,0,0,0,0.0,5.333333333333333,0,2,0,2,0,0,0,2,0.0,0.75,0,3,0.0,5.06,,
5084,778434,2025-04-06,650911,607192,Cristopher Sánchez,Tyler Glasnow,143,119,PHI,LAD,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,1,0,0,1.69,0.0,0,0,0,0,5.333333333333333,5.0,4,2,1,0,1,0,2,3,1.12,1.0,7,8,11.81,14.4,,
5086,778428,2025-04-06,571760,701542,Andrew Heaney,Will Warren,134,147,PIT,NYY,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,0,0,0,1.8,3.6,0,0,0,0,5.0,5.0,4,1,1,2,0,1,1,4,1.0,1.0,2,4,3.6,7.2,,
5088,778435,2025-04-06,656849,670102,David Peterson,Bowden Francis,121,141,NYM,TOR,2025,2025,0,0,regular,regular,1,1,1,1,1,1,1,1,0,0,3.0,3.0,0,0,0,0,6.0,6.0,5,2,2,2,2,2,3,3,1.33,0.83,9,4,13.5,6.0,,
5083,778433,2025-04-06,695549,527048,Jackson Jobe,Martín Pérez,116,145,DET,CWS,2025,2025,0,0,regular,regular,1,1,1,1,0,1,0,1,0,0,6.75,0.0,0,0,0,0,4.0,6.0,3,0,3,0,2,0,4,3,1.75,0.5,3,9,6.75,13.5,,
5089,778422,2025-04-06,663460,700249,Kris Bubic,Cade Povich,118,110,KC,BAL,2025,2025,0,0,regular,regular,1,1,1,1,1,0,1,0,0,0,0.0,6.23,0,0,0,0,6.0,4.333333333333333,3,5,0,3,0,0,2,2,0.83,1.62,8,8,12.0,16.62,,
5091,778419,2025-04-06,663978,669854,Chris Paddack,Ronel Blanco,142,117,MIN,HOU,2025,2025,0,0,regular,regular,1,1,1,1,0,0,0,0,1,1,24.3,5.4,0,0,0,0,3.3333333333333335,5.0,6,3,9,3,3,0,4,3,3.0,1.2,2,6,5.4,10.8,,
5090,778421,2025-04-06,694477,686730,Chad Patrick,Carson Spiers,158,113,MIL,CIN,2025,2025,0,0,regular,regular,2,1,1,1,0,1,0,0,0,1,3.18,1.5,0,0,0,0,5.666666666666667,6.0,5,3,2,1,1,1,4,2,1.59,0.83,6,5,9.53,7.5,,
