game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
778123,2025-04-29,676263,645261,Jack Dreyer,Sandy Alcantara,119,146,LAD,MIA,2025,2025,0,0,regular,regular,0,5,0,5,0,1,0,2,0,1,0.0,6.56,0,0,0,0,0.0,23.3,0,19,0,17,0,3,0,12,0.0,1.33,0,17,0.0,6.56,,
778126,2025-04-29,601713,657277,Nick Pivetta,Logan Webb,135,137,SD,SF,2025,2025,0,0,regular,regular,5,6,5,6,4,4,4,4,0,2,1.2,1.98,0,0,0,0,30.0,36.3,16,30,4,8,1,1,7,10,0.77,1.1,30,44,9.0,10.9,,
778121,2025-04-29,682243,686799,Bryce Miller,Jack Kochanowicz,136,108,SEA,LAA,2025,2025,0,0,regular,regular,5,5,5,5,0,2,2,2,3,3,4.21,5.47,0,0,0,0,25.7,26.3,23,31,12,16,1,5,14,8,1.44,1.48,25,13,8.77,4.44,,
778120,2025-04-29,608566,700363,Germán Márquez,AJ Smith-Shawver,115,144,COL,ATL,2025,2025,0,0,regular,regular,5,3,5,3,1,0,0,1,4,2,9.3,4.61,0,0,0,0,20.3,13.7,30,19,21,7,2,2,11,8,2.02,1.98,14,17,6.2,11.2,,
778122,2025-04-29,594798,682052,Jacob deGrom,Jacob Lopez,140,133,TEX,ATH,2025,2025,0,0,regular,regular,5,0,5,0,1,0,2,0,3,0,3.33,0.0,0,0,0,0,27.0,0.0,22,0,10,0,5,0,7,0,1.07,0.0,26,0,8.67,0.0,,
778125,2025-04-29,656457,642547,Tyler Gilbert,Freddy Peralta,145,158,CWS,MIL,2025,2025,0,0,regular,regular,2,6,2,6,0,1,0,3,0,3,0.0,2.43,0,0,0,0,2.0,33.3,1,25,0,9,0,3,1,11,1.0,1.08,3,36,13.5,9.72,,
778124,2025-04-29,687473,681857,Ryan Gusto,Reese Olson,117,116,HOU,DET,2025,2025,0,0,regular,regular,3,5,3,5,0,2,2,3,1,1,3.68,3.29,0,0,0,0,14.7,27.3,16,23,6,10,1,1,2,11,1.23,1.24,14,25,8.59,8.23,,
778127,2025-04-29,670102,676979,Bowden Francis,Garrett Crochet,141,111,TOR,BOS,2025,2025,0,0,regular,regular,5,6,5,6,2,3,2,4,3,2,3.58,1.95,0,0,0,0,27.7,37.0,24,24,11,8,6,1,9,15,1.19,1.05,22,44,7.16,10.7,,
778128,2025-04-29,671737,547179,Taj Bradley,Michael Lorenzen,139,118,TB,KC,2025,2025,0,0,regular,regular,5,5,5,5,3,2,3,2,2,3,5.08,3.9,0,0,0,0,28.3,27.7,27,29,16,12,4,3,12,11,1.38,1.45,27,24,8.58,7.81,,
778131,2025-04-29,554430,669022,Zack Wheeler,MacKenzie Gore,143,120,PHI,WSH,2025,2025,0,0,regular,regular,6,6,6,6,4,4,3,2,3,4,3.62,3.34,0,0,0,0,37.3,35.0,30,31,15,13,6,3,8,9,1.02,1.14,50,53,12.05,13.63,,
778135,2025-04-29,571760,684007,Andrew Heaney,Shota Imanaga,134,112,PIT,CHC,2025,2025,0,0,regular,regular,5,6,5,6,3,2,3,4,2,2,1.72,3.18,0,0,0,0,31.3,34.0,18,25,6,12,1,7,6,12,0.77,1.09,31,27,8.9,7.15,,
778133,2025-04-29,502043,607074,Kyle Gibson,Carlos Rodón,110,147,BAL,NYY,2025,2025,0,0,regular,regular,0,6,0,6,0,2,0,3,0,3,0.0,3.5,0,0,0,0,0.0,36.0,0,20,0,14,0,5,0,18,0.0,1.06,0,45,0.0,11.25,,
778129,2025-04-29,676440,663978,Tanner Bibee,Chris Paddack,114,142,CLE,MIN,2025,2025,0,0,regular,regular,5,5,5,5,1,0,2,0,2,4,5.19,6.45,0,0,0,0,26.0,22.3,24,23,15,16,8,5,14,13,1.46,1.61,20,20,6.92,8.06,,
778130,2025-04-29,656849,593958,David Peterson,Eduardo Rodriguez,121,109,NYM,AZ,2025,2025,0,0,regular,regular,5,5,5,5,2,1,3,2,1,3,3.29,4.4,0,0,0,0,27.3,28.7,30,30,10,14,2,3,9,7,1.43,1.29,28,34,9.22,10.67,,
