game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
776855,2025-08-05,543135,701542,Nathan Eovaldi,Will Warren,140,147,TEX,NYY,2025,2025,0,0,regular,regular,18,23,18,23,11,4,10,10,6,8,1.49,4.64,0,0,0,0,103.0,110.7,72,107,17,57,5,12,20,51,0.89,1.43,105,128,9.17,10.41,,
776858,2025-08-05,686218,571945,Emmet Sheehan,Miles Mikolas,119,138,LAD,STL,2025,2025,0,0,regular,regular,4,21,4,21,0,6,1,8,1,10,4.76,4.83,0,0,0,0,17.0,108.0,18,115,9,58,1,18,4,23,1.29,1.28,18,75,9.53,6.25,,
776857,2025-08-05,693433,663436,Bryan Woo,Davis Martin,136,145,SEA,CWS,2025,2025,0,0,regular,regular,21,15,21,15,15,6,10,4,11,11,3.11,4.11,0,0,0,0,133.0,85.3,104,86,46,39,20,12,25,24,0.97,1.29,127,58,8.59,6.12,,
776852,2025-08-05,669194,506433,Ryne Nelson,Yu Darvish,109,135,AZ,SD,2025,2025,0,0,regular,regular,13,5,13,5,5,1,8,1,4,1,2.71,6.46,0,0,0,0,69.7,23.7,49,23,21,17,8,2,22,9,1.02,1.35,54,18,6.98,6.85,,
776848,2025-08-05,667755,686752,José Soriano,Ryan Pepiot,108,139,LAA,TB,2025,2025,0,0,regular,regular,23,23,23,23,13,14,10,8,11,14,3.65,3.8,0,0,0,0,133.0,130.3,124,109,54,55,7,23,60,45,1.38,1.18,115,128,7.78,8.84,,
776854,2025-08-05,683627,621244,Anthony Molina,José Berríos,115,141,COL,TOR,2025,2025,0,0,regular,regular,0,23,0,23,0,13,0,13,0,7,0.0,3.84,0,0,0,0,0.0,131.3,0,121,0,56,0,19,0,44,0.0,1.26,0,111,0.0,7.61,,
776860,2025-08-05,684007,641793,Shota Imanaga,Zack Littell,112,139,CHC,TB,2025,2025,0,0,regular,regular,15,22,15,22,5,13,10,11,4,11,3.25,3.58,0,0,0,0,83.0,133.3,69,128,30,53,16,26,17,21,1.04,1.12,63,89,6.83,6.01,,
776862,2025-08-05,615698,595345,Cal Quantrill,Steven Okert,146,117,MIA,HOU,2025,2025,0,0,regular,regular,21,0,21,0,1,0,9,0,6,0,4.79,0.0,0,0,0,0,97.7,0.0,102,0,52,0,13,0,26,0,1.31,0.0,77,0,7.1,0.0,,
776863,2025-08-05,605280,671106,Clay Holmes,Logan Allen,121,114,NYM,CLE,2025,2025,0,0,regular,regular,22,20,22,20,6,6,12,7,8,9,3.45,4.1,0,0,0,0,117.3,107.7,109,108,45,49,12,14,46,40,1.32,1.37,91,79,6.98,6.6,,
776864,2025-08-05,676979,686701,Garrett Crochet,Ryan Bergert,111,135,BOS,SD,2025,2025,0,0,regular,regular,22,7,22,7,14,0,15,2,7,1,2.23,3.13,0,0,0,0,141.3,31.7,116,23,35,11,12,4,38,18,1.09,1.29,175,32,11.14,9.09,,
776868,2025-08-05,592836,665152,Taijuan Walker,Dean Kremer,143,110,PHI,BAL,2025,2025,0,0,regular,regular,12,21,12,21,1,6,3,8,5,12,3.86,4.22,0,0,0,0,56.0,119.3,62,121,24,56,10,15,19,32,1.45,1.28,40,96,6.43,7.24,,
776865,2025-08-05,669022,622663,MacKenzie Gore,Luis Severino,120,133,WSH,ATH,2025,2025,0,0,regular,regular,22,23,22,23,12,8,7,8,13,14,3.8,4.83,0,0,0,0,123.0,130.3,114,134,52,70,15,13,45,42,1.29,1.35,148,98,10.83,6.77,,
776861,2025-08-05,663978,805673,Chris Paddack,Zebby Matthews,116,142,DET,MIN,2025,2025,0,0,regular,regular,22,7,22,7,6,1,6,3,15,2,4.77,5.67,0,0,0,0,117.0,33.3,118,38,62,21,17,4,27,9,1.24,1.41,88,42,6.77,11.34,,
776866,2025-08-05,681347,657277,Mike Burrows,Logan Webb,134,137,PIT,SF,2025,2025,0,0,regular,regular,12,23,12,23,2,15,2,11,6,12,4.04,3.31,0,0,0,0,55.7,141.3,52,143,25,52,8,10,20,34,1.29,1.25,59,155,9.54,9.87,,
776869,2025-08-05,666214,642547,Joey Wentz,Freddy Peralta,144,158,ATL,MIL,2025,2025,0,0,regular,regular,3,23,3,23,1,9,0,14,3,9,1.8,3.08,0,0,0,0,15.0,125.7,7,96,3,43,1,15,5,46,0.8,1.13,15,134,9.0,9.6,,
