game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
776677,2025-08-19,669358,607074,Shane Baz,Carlos Rodón,139,147,TB,NYY,2025,2025,0,0,regular,regular,24,25,24,25,9,11,10,13,10,12,4.93,3.25,0,0,0,0,135.0,146.7,130,98,74,53,21,19,50,58,1.33,1.06,140,164,9.33,10.06,,
776672,2025-08-19,593958,676440,Eduardo Rodriguez,Tanner Bibee,109,114,AZ,CLE,2025,2025,0,0,regular,regular,21,24,21,24,5,8,8,11,11,10,5.4,4.54,0,0,0,0,110.0,136.7,137,133,66,69,20,22,43,43,1.64,1.29,111,124,9.08,8.17,,
776667,2025-08-19,601713,678906,Nick Pivetta,Kai-Wei Teng,135,137,SD,SF,2025,2025,0,0,regular,regular,24,2,24,2,15,0,15,0,8,0,2.87,19.8,0,0,0,0,141.3,5.0,98,8,45,11,15,1,36,7,0.95,3.0,144,4,9.17,7.2,,
776668,2025-08-19,543294,668881,Kyle Hendricks,Hunter Greene,108,113,LAA,CIN,2025,2025,0,0,regular,regular,23,12,23,12,7,6,9,6,11,4,4.87,2.47,0,0,0,0,120.0,65.7,122,47,65,18,20,9,31,14,1.27,0.93,82,79,6.15,10.83,,
776671,2025-08-19,596295,686218,Austin Gomber,Emmet Sheehan,115,119,COL,LAD,2025,2025,0,0,regular,regular,11,6,11,6,0,0,3,2,8,2,6.75,4.67,0,0,0,0,54.7,27.0,73,27,41,14,14,3,15,7,1.61,1.26,32,29,5.27,9.67,,
776674,2025-08-19,657746,682052,Joe Ryan,Jacob Lopez,142,133,MIN,ATH,2025,2025,0,0,regular,regular,23,15,23,15,13,6,12,7,11,3,2.62,3.08,0,0,0,0,134.0,76.0,98,61,39,26,15,8,25,26,0.92,1.14,149,89,10.01,10.54,,
776675,2025-08-19,607625,518876,Seth Lugo,Merrill Kelly,118,140,KC,TEX,2025,2025,0,0,regular,regular,23,25,23,25,11,14,11,12,10,12,3.77,3.36,0,0,0,0,131.3,144.7,116,114,55,54,23,17,47,44,1.24,1.09,110,136,7.54,8.46,,
776687,2025-08-19,693821,681343,Bryce Elder,Shane Smith,144,145,ATL,CWS,2025,2025,0,0,regular,regular,20,21,20,21,8,4,7,3,10,14,5.89,4.01,0,0,0,0,107.0,101.0,122,84,70,45,19,11,41,45,1.52,1.28,87,98,7.32,8.73,,
776676,2025-08-19,592791,605540,Jameson Taillon,Brandon Woodruff,112,158,CHC,MIL,2025,2025,0,0,regular,regular,17,7,17,7,10,5,8,5,9,0,4.44,2.06,0,0,0,0,95.3,39.3,86,21,47,9,22,7,20,8,1.11,0.74,74,49,6.99,11.21,,
776680,2025-08-19,650911,682243,Cristopher Sánchez,Bryce Miller,143,136,PHI,SEA,2025,2025,0,0,regular,regular,24,10,24,10,17,0,16,3,6,6,2.45,5.73,0,0,0,0,150.7,48.7,128,52,41,31,10,5,36,23,1.09,1.54,157,39,9.38,7.21,,
776678,2025-08-19,663623,656849,Jake Irvin,David Peterson,120,121,WSH,NYM,2025,2025,0,0,regular,regular,25,23,25,23,9,14,10,11,12,10,5.14,3.3,0,0,0,0,140.0,136.3,146,124,80,50,27,9,47,50,1.38,1.28,94,117,6.04,7.72,,
776686,2025-08-19,665795,700241,Edward Cabrera,Michael McGreevy,146,138,MIA,STL,2025,2025,0,0,regular,regular,21,8,21,8,6,3,10,4,10,3,3.34,4.96,0,0,0,0,113.3,45.3,94,54,42,25,12,4,38,6,1.16,1.32,120,23,9.53,4.57,,
776679,2025-08-19,656605,453286,Mitch Keller,Max Scherzer,134,141,PIT,TOR,2025,2025,0,0,regular,regular,25,10,25,10,15,5,9,4,14,4,4.13,3.83,0,0,0,0,141.7,54.0,141,46,65,23,13,11,39,12,1.27,1.07,112,52,7.12,8.67,,
776685,2025-08-19,669373,686613,Tarik Skubal,Hunter Brown,116,117,DET,HOU,2025,2025,0,0,regular,regular,24,24,24,24,15,15,17,15,6,8,2.42,2.45,0,0,0,0,152.3,143.0,110,100,41,39,13,12,23,43,0.87,1.0,190,164,11.23,10.32,,
776691,2025-08-19,571510,694477,Matthew Boyd,Chad Patrick,112,158,CHC,MIL,2025,2025,0,0,regular,regular,24,18,24,18,16,5,11,3,12,12,2.46,3.36,0,0,0,0,142.7,93.7,115,91,39,35,12,9,30,29,1.02,1.28,126,94,7.95,9.03,,
776684,2025-08-19,621111,608372,Walker Buehler,Tomoyuki Sugano,111,110,BOS,BAL,2025,2025,0,0,regular,regular,21,23,21,23,7,9,9,12,7,7,5.43,4.13,0,0,0,0,106.0,126.3,114,130,64,58,21,21,50,32,1.55,1.28,78,82,6.62,5.84,,
