balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
8909,778268,2025-04-18,607067,669203,Colin Rea,Corbin Burnes,112,109,CHC,AZ,2025,2025,0,0,regular,regular,4,3,1,3,0,1,0,0,0,1,1.0,5.28,1,0,0,0,9.0,15.333333333333332,9,15,1,9,0,3,1,9,1.11,1.57,7,14,7.0,8.22,,
8903,778277,2025-04-18,695549,666142,Jackson Jobe,Cole Ragans,116,118,DET,KC,2025,2025,0,0,regular,regular,3,4,3,4,1,2,1,1,0,0,3.0,2.28,0,0,0,0,15.0,23.666666666666668,9,18,5,6,2,1,8,4,1.13,0.93,9,34,5.4,12.93,,
8902,778271,2025-04-18,669387,682847,Carmen Mlodzinski,Luis Ortiz,134,114,PIT,CLE,2025,2025,0,0,regular,regular,3,3,3,3,0,1,1,1,2,2,6.23,6.06,0,0,0,0,13.0,16.333333333333336,17,17,9,11,0,3,6,6,1.77,1.41,14,15,9.69,8.27,,
8904,778274,2025-04-18,554430,645261,Zack Wheeler,Sandy Alcantara,143,146,PHI,MIA,2025,2025,0,0,regular,regular,4,3,4,3,2,0,1,2,1,0,4.07,4.7,0,0,0,0,24.333333333333332,15.333333333333336,20,10,11,8,4,1,6,8,1.07,1.17,28,12,10.36,7.04,,
8901,778276,2025-04-18,700249,671096,Cade Povich,Andrew Abbott,110,113,BAL,CIN,2025,2025,0,0,regular,regular,3,1,3,1,1,0,0,1,1,0,3.6,1.8,0,0,0,0,15.0,5.0,24,2,6,1,1,1,3,2,1.8,0.8,14,5,8.4,9.0,,
8906,778272,2025-04-18,656876,607074,Drew Rasmussen,Carlos Rodón,139,147,TB,NYY,2025,2025,0,0,regular,regular,3,4,3,4,0,0,1,1,0,3,0.6,5.48,0,0,0,0,15.0,23.0,9,14,1,14,0,5,2,12,0.73,1.13,15,28,9.0,10.96,,
8907,778273,2025-04-18,670102,693433,Bowden Francis,Bryan Woo,141,136,TOR,SEA,2025,2025,0,0,regular,regular,3,3,3,3,1,2,1,2,2,0,3.71,2.84,0,0,0,0,17.0,19.0,11,14,7,6,4,2,7,4,1.06,0.95,15,18,7.94,8.53,,
8908,778270,2025-04-18,656849,571945,David Peterson,Miles Mikolas,121,138,NYM,STL,2025,2025,0,0,regular,regular,3,3,3,3,2,0,1,0,1,2,2.7,9.0,0,0,0,0,16.666666666666668,13.0,15,16,5,13,2,0,8,5,1.38,1.62,17,10,9.18,6.92,,
8900,778275,2025-04-18,690928,527048,Hunter Dobbins,Martín Pérez,111,145,BOS,CWS,2025,2025,0,0,regular,regular,1,3,1,3,0,2,1,1,0,0,3.6,1.59,0,0,0,0,5.0,17.0,8,9,2,3,0,0,2,9,2.0,1.06,5,18,9.0,9.53,,
8905,778284,2025-04-18,693821,663978,Bryce Elder,Chris Paddack,144,142,ATL,MIN,2025,2025,0,0,regular,regular,2,3,2,3,0,0,0,0,1,2,7.2,9.49,0,0,0,0,10.0,12.333333333333334,12,15,8,13,4,3,2,8,1.4,1.86,7,9,6.3,6.57,,
8910,778263,2025-04-18,594798,808967,Jacob deGrom,Yoshinobu Yamamoto,140,119,TEX,LAD,2025,2025,0,0,regular,regular,3,4,3,4,0,2,0,2,0,1,4.3,1.23,0,0,0,0,14.666666666666668,22.0,13,13,7,3,4,2,6,7,1.3,0.91,13,28,7.98,11.45,,
8912,778269,2025-04-18,687473,606996,Ryan Gusto,Kyle Hart,117,135,HOU,SD,2025,2025,0,0,regular,regular,5,3,1,3,0,1,1,2,1,0,3.0,5.4,0,0,0,0,12.0,11.666666666666668,9,8,4,7,2,2,3,5,1.0,1.11,15,8,11.25,6.17,,
8911,778261,2025-04-18,642547,669372,Freddy Peralta,J.T. Ginn,158,133,MIL,ATH,2025,2025,0,0,regular,regular,4,1,4,1,1,0,1,1,1,0,2.31,1.69,0,0,0,0,23.333333333333332,5.333333333333333,13,5,6,1,3,1,8,2,0.9,1.31,28,6,10.8,10.12,,
8914,778260,2025-04-18,542881,657277,Tyler Anderson,Logan Webb,108,137,LAA,SF,2025,2025,0,0,regular,regular,3,4,3,4,0,2,1,2,0,0,2.87,2.62,0,0,0,0,15.666666666666668,24.0,8,20,5,7,3,1,10,7,1.15,1.12,15,26,8.62,9.75,,
