balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
8469,778297,2025-04-16,605135,675911,Chris Bassitt,Spencer Strider,141,144,TOR,ATL,2025,,0,0,regular,regular,3,0,3,0,2,0,1,0,0,0,0.98,0.0,0,0,0,0,18.333333333333336,0.0,17,0,2,0,0,0,3,0,1.09,0.0,21,0,10.31,0.0,,
8479,778299,2025-04-16,701581,623211,David Festa,Huascar Brazobán,142,121,MIN,NYM,2025,2025,0,0,regular,regular,1,7,1,0,0,0,0,0,0,0,0.0,0.79,0,1,0,2,4.666666666666667,11.333333333333334,3,6,0,1,0,1,1,2,0.86,0.71,4,9,7.71,7.15,,
8477,778295,2025-04-16,500779,672456,Jose Quintana,Keider Montero,158,116,MIL,DET,2025,,0,0,regular,regular,1,0,1,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,7.0,0.0,4,0,0,0,0,0,0,0,0.57,0.0,2,0,2.57,0.0,,
8478,778290,2025-04-16,571927,669854,Steven Matz,Ronel Blanco,138,117,STL,HOU,2025,2025,0,0,regular,regular,5,3,0,3,0,0,0,1,0,1,2.31,6.94,1,0,0,0,11.666666666666668,11.666666666666666,11,13,3,9,0,1,2,7,1.11,1.71,6,16,4.63,12.34,,
8481,778288,2025-04-16,601713,571510,Nick Pivetta,Matthew Boyd,135,112,SD,CHC,2025,2025,0,0,regular,regular,3,3,3,3,2,2,2,1,1,1,1.59,1.59,0,0,0,0,17.0,17.0,10,13,3,3,1,1,4,7,0.82,1.18,18,17,9.53,9.0,,
8471,778301,2025-04-16,665152,668909,Dean Kremer,Gavin Williams,110,114,BAL,CLE,2025,2025,0,0,regular,regular,3,3,3,3,0,0,1,1,2,0,8.16,3.46,0,0,0,0,14.333333333333332,13.0,21,12,13,5,4,1,3,6,1.67,1.38,11,14,6.91,9.69,,
8475,778293,2025-04-16,663559,680730,Bailey Falter,Mitchell Parker,134,120,PIT,WSH,2025,2025,0,0,regular,regular,3,3,3,3,1,3,0,2,2,0,7.2,1.96,0,0,0,0,15.0,18.333333333333332,17,14,12,4,3,0,6,8,1.53,1.2,13,10,7.8,4.91,,
8473,778304,2025-04-16,607259,682243,Nick Martinez,Bryce Miller,113,136,CIN,SEA,2025,2025,0,0,regular,regular,3,3,3,3,0,0,0,0,2,2,6.06,4.5,0,0,0,0,16.333333333333336,16.0,16,15,11,8,3,1,4,8,1.22,1.44,15,13,8.27,7.31,,
8468,778303,2025-04-16,676974,694297,Max Meyer,Brandon Pfaadt,146,109,MIA,AZ,2025,2025,0,0,regular,regular,3,3,3,3,2,2,1,2,1,1,2.0,3.5,0,0,0,0,18.0,18.0,15,16,4,7,1,4,5,3,1.11,1.06,19,12,9.5,6.0,,
8474,778296,2025-04-16,605400,592662,Aaron Nola,Robbie Ray,143,137,PHI,SF,2025,2025,0,0,regular,regular,3,3,3,3,1,1,0,3,3,0,5.51,2.93,0,0,0,0,16.333333333333332,15.333333333333332,18,9,10,5,4,3,5,10,1.41,1.24,17,13,9.37,7.63,,
8470,778298,2025-04-16,641793,656794,Zack Littell,Sean Newcomb,139,111,TB,BOS,2025,2025,0,0,regular,regular,3,3,3,3,1,0,0,0,3,2,6.88,4.97,0,0,0,0,17.0,12.666666666666668,18,20,13,7,5,0,3,7,1.24,2.13,14,15,7.41,10.66,,
8472,778300,2025-04-16,657376,663460,Clarke Schmidt,Kris Bubic,147,118,NYY,KC,,2025,0,0,regular,regular,0,3,0,3,0,3,0,2,0,1,0.0,0.96,0,0,0,0,0.0,18.666666666666668,0,13,0,2,0,1,0,5,0.0,0.96,0,21,0.0,10.12,,
8480,778294,2025-04-16,686563,674370,Jonathan Cannon,Osvaldo Bido,145,133,CWS,ATH,2025,2025,0,0,regular,regular,3,3,3,3,0,0,0,1,2,1,5.79,3.0,0,0,0,0,14.0,15.0,14,18,9,5,3,0,9,6,1.64,1.6,14,14,9.0,8.4,,
8476,778289,2025-04-16,571578,667755,Patrick Corbin,José Soriano,140,108,TEX,LAA,2025,2025,0,0,regular,regular,1,3,1,3,0,2,0,2,0,1,6.75,2.7,0,0,0,0,4.0,20.0,5,12,3,6,1,2,2,8,1.75,1.0,0,18,0.0,8.1,,
8482,778287,2025-04-16,676272,608566,Bobby Miller,Germán Márquez,119,115,LAD,COL,,2025,0,0,regular,regular,0,3,0,3,0,1,0,0,0,2,0.0,4.6,0,0,0,0,0.0,15.666666666666668,0,16,0,8,0,0,0,7,0.0,1.47,0,10,0.0,5.74,,
