game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
776540,2025-08-29,607625,663978,Seth Lugo,Chris Paddack,118,116,KC,DET,2025,2025,0,0,regular,regular,25,26,25,26,12,6,12,8,10,17,3.99,4.98,0,0,0,0,142.0,137.3,125,141,63,76,27,23,51,32,1.24,1.26,120,97,7.61,6.36,,
776533,2025-08-29,592662,665152,Robbie Ray,Dean Kremer,137,110,SF,BAL,2025,2025,0,0,regular,regular,27,25,27,25,16,8,16,9,8,15,2.93,4.15,0,0,0,0,159.7,145.3,121,144,52,67,19,19,61,36,1.14,1.24,158,119,8.91,7.37,,
776534,2025-08-29,605483,668678,Blake Snell,Zac Gallen,119,109,LAD,AZ,2025,2025,0,0,regular,regular,6,27,6,27,2,11,3,12,2,15,1.97,5.13,0,0,0,0,32.0,156.0,29,152,7,89,2,26,15,53,1.38,1.31,30,141,8.44,8.13,,
776538,2025-08-29,605488,683004,Jeffrey Springs,Jack Leiter,133,140,ATH,TEX,2025,2025,0,0,regular,regular,25,23,25,23,13,6,13,8,8,11,4.14,3.81,0,0,0,0,132.7,115.7,115,95,61,49,23,14,44,57,1.2,1.31,102,111,6.92,8.64,,
776542,2025-08-29,608566,690990,Germán Márquez,Cade Horton,115,112,COL,CHC,2025,2025,0,0,regular,regular,20,17,20,17,5,4,5,10,12,5,5.67,2.71,0,0,0,0,98.3,89.7,126,76,62,27,13,7,35,29,1.64,1.17,73,72,6.68,7.23,,
776541,2025-08-29,805673,641482,Zebby Matthews,Nestor Cortes,142,135,MIN,SD,2025,2025,0,0,regular,regular,11,6,11,6,1,2,4,2,4,1,5.3,4.66,0,0,0,0,52.7,29.0,62,24,31,15,9,9,18,15,1.52,1.34,67,25,11.45,7.76,,
776543,2025-08-29,664299,542881,Cristian Javier,Tyler Anderson,117,108,HOU,LAA,2025,2025,0,0,regular,regular,3,25,3,25,0,6,1,9,0,13,5.4,4.73,0,0,0,0,10.0,131.3,9,130,6,69,1,28,6,54,1.5,1.4,10,103,9.0,7.06,,
776546,2025-08-29,669456,642547,Shane Bieber,Freddy Peralta,141,158,TOR,MIL,2025,2025,0,0,regular,regular,1,27,1,27,1,11,1,17,0,10,1.5,2.68,0,0,0,0,6.0,147.7,2,106,1,44,1,16,0,57,0.33,1.1,9,160,13.5,9.75,,
776548,2025-08-29,804636,691587,Jonah Tong,Eury Pérez,121,146,NYM,MIA,2025,2025,0,0,regular,regular,0,14,0,14,0,4,0,6,0,5,0.0,3.44,0,0,0,0,0.0,70.7,0,44,0,27,0,7,0,25,0.0,0.98,0,70,0.0,8.92,,
776547,2025-08-29,671106,669923,Logan Allen,George Kirby,114,136,CLE,SEA,2025,2025,0,0,regular,regular,24,17,24,17,6,9,9,10,11,6,4.38,4.05,0,0,0,0,127.3,95.7,130,87,62,43,17,10,54,26,1.45,1.18,98,97,6.93,9.13,,
776549,2025-08-29,801139,694973,Payton Tolle,Paul Skenes,111,134,BOS,PIT,2025,2025,0,0,regular,regular,0,27,0,27,0,17,0,14,0,13,0.0,2.07,0,0,0,0,0.0,161.0,0,114,0,37,0,9,0,37,0.0,0.94,0,181,0.0,10.12,,
776552,2025-08-29,624133,693821,Ranger Suarez,Bryce Elder,143,144,PHI,ATL,2025,2025,0,0,regular,regular,20,22,20,22,14,9,12,8,7,10,3.07,6.12,0,0,0,0,126.0,117.7,113,134,43,80,10,20,29,45,1.13,1.52,122,96,8.71,7.34,,
776545,2025-08-29,680730,605288,Mitchell Parker,Adrian Houser,120,139,WSH,TB,2025,2025,0,0,regular,regular,26,15,26,15,9,9,10,9,13,5,6.01,2.88,0,0,0,0,134.7,90.7,148,89,90,29,20,6,53,28,1.49,1.29,87,62,5.81,6.15,,
776551,2025-08-29,641793,669461,Zack Littell,Matthew Liberatore,113,138,CIN,STL,2025,2025,0,0,regular,regular,26,24,26,24,15,10,12,10,12,11,3.62,4.27,0,0,0,0,154.0,126.3,148,131,62,60,28,14,27,32,1.14,1.29,106,98,6.19,6.98,,
776544,2025-08-29,672782,607074,Yoendrys Gómez,Carlos Rodón,145,147,CWS,NYY,2025,2025,0,0,regular,regular,3,27,3,27,0,12,2,15,0,12,2.45,3.24,0,0,0,0,14.7,158.3,10,104,4,57,1,19,5,65,1.02,1.07,16,172,9.82,9.78,,
