game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777004,2025-07-25,657277,605280,Logan Webb,Clay Holmes,137,121,SF,NYM,2025,2025,0,0,regular,regular,21,20,21,20,15,6,11,11,10,8,3.08,3.48,0,0,0,0,131.7,108.7,130,95,45,42,9,11,29,43,1.21,1.27,140,86,9.57,7.12,,
777006,2025-07-25,667755,693433,José Soriano,Bryan Woo,108,136,LAA,SEA,2025,2025,0,0,regular,regular,21,19,21,19,11,14,9,10,10,9,3.82,2.91,0,0,0,0,120.0,120.7,115,92,51,39,5,16,57,22,1.43,0.94,103,115,7.72,8.58,,
777011,2025-07-25,805673,669022,Zebby Matthews,MacKenzie Gore,142,120,MIN,WSH,2025,2025,0,0,regular,regular,5,20,5,20,0,12,2,7,1,11,6.26,3.59,0,0,0,0,23.0,112.7,28,105,16,45,3,13,9,38,1.61,1.27,31,140,12.13,11.18,,
777007,2025-07-25,687473,605488,Ryan Gusto,Jeffrey Springs,117,133,HOU,ATH,2025,2025,0,0,regular,regular,12,19,12,19,2,10,5,10,4,6,4.92,4.17,0,0,0,0,56.7,101.3,63,91,31,47,8,17,18,36,1.43,1.25,58,75,9.21,6.66,,
777009,2025-07-25,543135,666214,Nathan Eovaldi,Joey Wentz,140,144,TEX,ATL,2025,2025,0,0,regular,regular,16,1,16,1,10,0,8,0,6,1,1.58,0.0,0,0,0,0,91.0,4.0,63,2,16,0,5,0,14,1,0.85,0.75,94,2,9.3,4.5,,
777017,2025-07-25,605288,684007,Adrian Houser,Shota Imanaga,145,112,CWS,CHC,2025,2025,0,0,regular,regular,10,13,10,13,8,5,6,9,3,4,1.89,2.4,0,0,0,0,62.0,75.0,57,52,13,20,2,11,19,17,1.23,0.92,44,53,6.39,6.36,,
777005,2025-07-25,571945,601713,Miles Mikolas,Nick Pivetta,138,135,STL,SD,2025,2025,0,0,regular,regular,19,20,19,20,5,12,7,13,9,6,5.2,2.81,0,0,0,0,97.0,115.3,103,85,56,36,17,13,23,30,1.3,1.0,69,127,6.4,9.91,,
777012,2025-07-25,678394,686218,Brayan Bello,Emmet Sheehan,111,119,BOS,LAD,2025,2025,0,0,regular,regular,16,3,16,3,10,0,6,0,8,1,3.21,5.25,0,0,0,0,92.7,12.0,88,15,33,7,10,1,34,2,1.32,1.42,71,13,6.9,9.75,,
777013,2025-07-25,607259,641793,Nick Martinez,Zack Littell,113,139,CIN,TB,2025,2025,0,0,regular,regular,20,20,20,20,8,13,8,11,11,9,4.86,3.53,0,0,0,0,113.0,122.3,115,116,61,48,15,24,27,17,1.26,1.09,80,83,6.37,6.11,,
777015,2025-07-25,701542,592836,Will Warren,Taijuan Walker,147,143,NYY,PHI,2025,2025,0,0,regular,regular,21,10,21,10,3,1,9,2,7,4,4.91,3.77,0,0,0,0,99.0,45.3,96,49,54,19,11,5,47,19,1.44,1.5,117,37,10.64,7.35,,
777020,2025-07-25,665152,607536,Dean Kremer,Kyle Freeland,110,115,BAL,COL,2025,2025,0,0,regular,regular,19,18,19,18,6,9,8,4,10,12,3.99,5.19,0,0,0,0,108.3,95.3,109,121,48,55,12,10,28,25,1.26,1.53,86,70,7.14,6.61,,
777014,2025-07-25,681347,669194,Mike Burrows,Ryne Nelson,134,109,PIT,AZ,2025,2025,0,0,regular,regular,10,11,10,11,0,4,1,7,5,3,4.95,3.09,0,0,0,0,43.7,58.3,46,42,24,20,8,7,18,20,1.47,1.06,47,42,9.69,6.48,,
777008,2025-07-25,642547,615698,Freddy Peralta,Cal Quantrill,158,146,MIL,MIA,2025,2025,0,0,regular,regular,21,19,21,19,9,1,14,7,7,6,2.85,5.24,0,0,0,0,116.7,87.7,86,96,37,51,13,12,40,24,1.08,1.37,122,70,9.41,7.19,,
777016,2025-07-25,672456,621244,Keider Montero,José Berríos,116,141,DET,TOR,2025,2025,0,0,regular,regular,8,21,8,21,2,12,3,12,2,7,3.24,3.87,0,0,0,0,41.7,121.0,38,110,15,52,5,16,17,42,1.32,1.26,29,102,6.26,7.59,,
