balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
30584,777245,2025-07-04,647336,608337,Michael Soroka,Lucas Giolito,120,111,WSH,BOS,2025,2025,0,0,regular,regular,11,11,11,11,4,7,3,4,5,1,4.7,3.99,0,0,0,0,59.333333333333336,58.666666666666664,46,60,31,26,10,8,15,18,1.03,1.33,64,51,9.71,7.82,,
30585,777255,2025-07-04,666200,671096,Jesús Luzardo,Andrew Abbott,143,113,PHI,CIN,2025,2025,0,0,regular,regular,17,14,17,14,9,5,7,7,4,1,4.06,1.79,0,0,0,0,95.33333333333333,80.33333333333333,102,60,43,16,7,9,32,22,1.41,1.02,111,76,10.48,8.51,,
30590,777246,2025-07-04,607067,571945,Colin Rea,Miles Mikolas,112,138,CHC,STL,2025,2025,0,0,regular,regular,17,16,13,16,3,5,5,4,3,5,4.37,4.76,1,0,0,0,78.33333333333333,81.33333333333334,88,87,38,43,14,9,19,20,1.37,1.32,56,56,6.43,6.2,,
30589,777250,2025-07-04,663795,573186,Justin Hagenman,Marcus Stroman,121,147,NYM,NYY,2025,2025,0,0,regular,regular,2,4,0,4,0,0,0,1,0,1,1.5,8.16,0,0,0,0,6.0,14.333333333333334,5,15,1,13,0,3,0,9,0.83,1.67,5,8,7.5,5.02,,
30594,777236,2025-07-04,693433,663559,Bryan Woo,Bailey Falter,136,134,SEA,PIT,2025,2025,0,0,regular,regular,16,17,16,17,12,6,7,6,4,3,2.93,3.62,0,0,0,0,101.33333333333334,86.99999999999999,81,74,33,35,14,9,17,32,0.97,1.22,96,52,8.53,5.38,,
30588,777247,2025-07-04,663978,641793,Chris Paddack,Zack Littell,142,139,MIN,TB,2025,2025,0,0,regular,regular,17,17,17,17,4,11,3,7,7,7,4.7,3.61,0,0,0,0,90.00000000000001,104.66666666666667,87,99,47,42,13,23,24,13,1.23,1.07,63,71,6.3,6.11,,
30596,777239,2025-07-04,681190,677958,Randy Vásquez,Kumar Rocker,135,140,SD,TEX,2025,2025,0,0,regular,regular,17,9,17,9,5,2,3,3,4,4,3.84,6.13,0,0,0,0,84.33333333333333,39.66666666666667,78,49,36,27,12,5,39,12,1.39,1.54,48,37,5.12,8.39,,
30582,777242,2025-07-04,641778,543294,Eric Lauer,Kyle Hendricks,141,108,TOR,LAA,2025,2025,0,0,regular,regular,12,16,6,16,0,6,4,5,1,6,2.6,4.66,0,0,0,0,45.0,87.0,34,90,13,45,6,15,14,23,1.07,1.3,45,60,9.0,6.21,,
30586,777249,2025-07-04,677944,681857,Slade Cecconi,Reese Olson,114,116,CLE,DET,2025,2025,0,0,regular,regular,8,9,8,9,2,3,3,4,3,3,3.64,2.96,0,0,0,0,41.99999999999999,48.666666666666664,41,38,17,16,7,2,14,19,1.31,1.17,42,51,9.0,9.43,,
30587,777254,2025-07-04,645261,682990,Sandy Alcantara,Quinn Priester,146,158,MIA,MIL,2025,2025,0,0,regular,regular,16,15,16,11,4,5,4,6,8,2,6.97,3.35,0,0,0,0,80.0,77.99999999999999,84,68,62,29,11,8,34,28,1.48,1.23,63,61,7.09,7.04,,
30583,777252,2025-07-04,675911,450203,Spencer Strider,Charlie Morton,144,110,ATL,BAL,2025,2025,0,0,regular,regular,9,18,9,12,4,3,3,4,6,7,3.86,5.62,0,0,0,0,49.0,72.0,36,79,21,45,5,10,20,34,1.14,1.57,57,77,10.47,9.62,,
30591,777243,2025-07-04,622608,605288,Antonio Senzatela,Adrian Houser,115,145,COL,CWS,2025,2025,0,0,regular,regular,17,7,16,7,1,6,3,3,11,2,6.69,1.9,0,0,0,0,80.66666666666666,42.666666666666664,125,36,60,9,13,2,31,14,1.93,1.17,42,31,4.69,6.54,,
30592,777235,2025-07-04,676508,621121,Ben Casparius,Lance McCullers Jr.,119,117,LAD,HOU,2025,2025,0,0,regular,regular,25,8,2,8,0,2,6,1,2,3,3.97,6.61,0,0,7,0,56.66666666666666,32.666666666666664,52,33,25,24,4,7,12,20,1.13,1.62,54,40,8.58,11.02,,
30593,777248,2025-07-04,593958,663460,Eduardo Rodriguez,Kris Bubic,109,118,AZ,KC,2025,2025,0,0,regular,regular,14,16,14,16,3,10,3,6,4,6,5.13,2.25,0,0,0,0,71.99999999999999,96.0,85,79,41,24,11,5,27,29,1.56,1.12,80,101,10.0,9.47,,
67796,777244,2025-07-04,676664,434378,JP Sears,Justin Verlander,133,137,ATH,SF,2025,2025,0,0,regular,regular,17,13,17,13,4,5,6,0,7,5,5.09,4.26,0,0,0,0,86.66666666666667,67.66666666666666,91,69,49,32,18,9,22,25,1.3,1.39,67,55,6.96,7.32,,
