balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
17086,777869,2025-05-18,683004,664285,Jack Leiter,Framber Valdez,140,117,TEX,HOU,2025,2025,0,0,regular,regular,6,9,6,9,1,6,3,2,2,4,4.34,3.54,0,0,0,0,29.0,56.0,21,46,14,22,2,5,14,18,1.21,1.14,23,51,7.14,8.2,,
17084,777873,2025-05-18,621107,647336,Zach Eflin,Michael Soroka,110,120,BAL,WSH,2025,2025,0,0,regular,regular,4,3,4,3,3,0,3,0,1,2,3.13,6.43,0,0,0,0,23.0,14.0,19,14,8,10,2,2,3,4,0.96,1.29,13,15,5.09,9.64,,
17082,777880,2025-05-18,690953,694973,Mick Abel,Paul Skenes,143,134,PHI,PIT,,2025,0,0,regular,regular,0,9,0,9,0,6,0,3,0,4,0.0,2.63,0,0,0,0,0.0,54.666666666666664,0,40,0,16,0,4,0,15,0.0,1.01,0,53,0.0,8.73,,
17078,777876,2025-05-18,678394,680885,Brayan Bello,Spencer Schwellenbach,111,144,BOS,ATL,2025,2025,0,0,regular,regular,5,9,5,9,2,7,2,2,0,3,2.33,3.31,0,0,0,0,27.000000000000004,54.333333333333336,24,47,7,20,4,6,14,11,1.41,1.07,17,46,5.67,7.62,,
17080,777871,2025-05-18,621244,695549,José Berríos,Jackson Jobe,141,116,TOR,DET,2025,2025,0,0,regular,regular,9,7,9,7,4,1,1,3,1,0,4.33,4.32,0,0,0,0,52.0,33.333333333333336,50,29,25,16,9,6,24,20,1.42,1.47,49,27,8.48,7.29,,
17079,777874,2025-05-18,671096,682847,Andrew Abbott,Luis Ortiz,113,114,CIN,CLE,2025,2025,0,0,regular,regular,6,8,6,8,2,3,2,2,0,4,2.1,4.78,0,0,0,0,30.0,43.333333333333336,20,38,7,23,3,6,12,21,1.07,1.36,38,49,11.4,10.18,,
17083,777877,2025-05-18,615698,669358,Cal Quantrill,Shane Baz,146,139,MIA,TB,2025,2025,0,0,regular,regular,8,8,8,8,0,4,2,3,4,2,7.0,5.02,0,0,0,0,36.0,43.0,46,41,28,24,6,7,13,16,1.64,1.33,23,46,5.75,9.63,,
17088,777864,2025-05-18,608379,669461,Michael Wacha,Matthew Liberatore,118,138,KC,STL,2025,2025,0,0,regular,regular,9,8,9,8,4,5,3,3,4,3,2.96,3.11,0,0,0,0,51.66666666666667,46.333333333333336,46,40,17,16,2,2,16,7,1.2,1.01,37,42,6.45,8.16,,
17087,777865,2025-05-18,642547,805673,Freddy Peralta,Zebby Matthews,158,142,MIL,MIN,2025,,0,0,regular,regular,9,0,9,0,3,0,4,0,3,0,2.66,0.0,0,0,0,0,50.666666666666664,0.0,36,0,15,0,5,0,18,0,1.07,0.0,52,0,9.24,0.0,,
17085,777872,2025-05-18,607067,686563,Colin Rea,Jonathan Cannon,112,145,CHC,CWS,2025,2025,0,0,regular,regular,9,9,6,7,2,4,3,2,0,4,2.48,3.6,1,0,0,0,36.333333333333336,50.0,35,51,10,20,3,6,9,17,1.21,1.36,29,39,7.18,7.02,,
17091,777867,2025-05-18,434378,605488,Justin Verlander,Jeffrey Springs,137,133,SF,ATH,2025,2025,0,0,regular,regular,9,9,9,9,4,4,0,5,3,3,4.31,4.27,0,0,0,0,48.0,46.33333333333333,49,43,23,22,8,6,16,21,1.35,1.38,40,36,7.5,6.99,,
17090,777870,2025-05-18,518876,801403,Merrill Kelly,Chase Dollander,109,115,AZ,COL,2025,2025,0,0,regular,regular,9,7,9,7,5,1,4,2,2,4,3.71,6.88,0,0,0,0,51.00000000000001,34.0,42,34,21,26,6,9,12,16,1.06,1.47,41,32,7.24,8.47,,
17089,777866,2025-05-18,664062,579328,Tony Gonsolin,Yusei Kikuchi,119,108,LAD,LAA,2025,2025,0,0,regular,regular,3,9,3,9,1,5,2,0,0,4,2.81,3.72,0,0,0,0,16.0,48.33333333333333,13,49,5,20,2,7,4,22,1.06,1.47,21,43,11.81,8.01,,
17092,777868,2025-05-18,650633,693433,Michael King,Bryan Woo,135,136,SD,SEA,2025,2025,0,0,regular,regular,9,8,9,8,2,6,4,4,1,1,2.32,2.84,0,0,0,0,50.33333333333333,50.66666666666667,34,37,13,16,5,4,16,8,0.99,0.89,56,50,10.01,8.88,,
17081,777878,2025-05-18,608331,656849,Max Fried,David Peterson,147,121,NYY,NYM,2025,2025,0,0,regular,regular,9,8,9,8,6,4,6,2,0,2,1.11,3.05,0,0,0,0,56.66666666666667,44.33333333333333,40,44,7,15,3,4,13,16,0.94,1.35,52,43,8.26,8.73,,
