game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777763,2025-05-26,686799,642232,Jack Kochanowicz,Ryan Yarbrough,108,147,LAA,NYY,2025,2025,0,0,regular,regular,10,3,10,3,4,0,4,2,5,1,5.03,2.57,0,0,0,0,53.7,14.0,58,10,30,4,9,2,27,4,1.58,1.0,35,12,5.87,7.71,,
777756,2025-05-26,681190,677960,Randy Vásquez,Ryan Weathers,135,146,SD,MIA,2025,2025,0,0,regular,regular,10,2,10,2,3,0,5,1,4,1,3.49,1.8,0,0,0,0,49.0,10.0,44,7,19,2,5,2,26,1,1.43,0.8,27,9,4.96,8.1,,
777761,2025-05-26,669194,571760,Ryne Nelson,Andrew Heaney,109,134,AZ,PIT,2025,2025,0,0,regular,regular,2,10,2,10,0,4,0,4,2,5,2.89,2.91,0,0,0,0,9.3,55.7,6,42,3,18,1,5,5,21,1.18,1.13,4,42,3.86,6.79,,
777762,2025-05-26,641793,663978,Zack Littell,Chris Paddack,139,142,TB,MIN,2025,2025,0,0,regular,regular,10,10,10,10,6,2,5,3,5,6,4.25,3.98,0,0,0,0,59.3,52.0,58,45,28,23,14,7,10,19,1.15,1.23,38,35,5.76,6.06,,
777769,2025-05-26,668909,808967,Gavin Williams,Yoshinobu Yamamoto,114,119,CLE,LAD,2025,2025,0,0,regular,regular,10,10,10,10,2,6,4,7,3,3,3.94,1.86,0,0,0,0,48.0,58.0,47,35,21,12,7,5,26,18,1.52,0.91,57,68,10.69,10.55,,
777758,2025-05-26,605280,605288,Clay Holmes,Adrian Houser,121,145,NYM,CWS,2025,2025,0,0,regular,regular,10,1,10,1,4,1,6,1,3,0,3.13,0.0,0,0,0,0,54.7,6.0,48,2,19,0,5,0,20,3,1.24,0.83,53,2,8.73,3.0,,
777760,2025-05-26,547179,607259,Michael Lorenzen,Nick Martinez,118,113,KC,CIN,2025,2025,0,0,regular,regular,10,10,10,10,4,5,4,2,5,8,3.77,3.43,0,0,0,0,57.3,57.7,57,53,24,22,9,4,16,13,1.27,1.14,50,43,7.85,6.71,,
777771,2025-05-26,450203,607200,Charlie Morton,Erick Fedde,110,138,BAL,STL,2025,2025,0,0,regular,regular,6,10,6,10,0,5,0,3,4,6,10.22,3.77,0,0,0,0,24.7,57.3,35,48,28,24,6,5,16,25,2.07,1.27,23,34,8.39,5.34,,
777757,2025-05-26,592791,687223,Jameson Taillon,Carson Palmquist,112,115,CHC,COL,2025,2025,0,0,regular,regular,10,2,10,2,6,0,4,0,6,2,4.13,11.88,0,0,0,0,56.7,8.3,50,16,26,11,14,2,12,5,1.09,2.52,44,2,6.99,2.16,,
777764,2025-05-26,694477,676979,Chad Patrick,Garrett Crochet,158,111,MIL,BOS,2025,2025,0,0,regular,regular,10,11,10,11,3,6,2,6,6,5,2.94,1.98,0,0,0,0,52.0,68.3,49,51,17,15,3,5,15,22,1.23,1.07,44,78,7.62,10.27,,
777770,2025-05-26,672456,806185,Keider Montero,Hayden Birdsong,116,137,DET,SF,2025,2025,0,0,regular,regular,4,1,4,1,1,0,1,1,1,0,4.15,0.0,0,0,0,0,21.7,5.0,22,5,10,0,4,0,10,0,1.48,1.0,15,4,6.23,7.2,,
777759,2025-05-26,594798,592332,Jacob deGrom,Kevin Gausman,140,141,TEX,TOR,2025,2025,0,0,regular,regular,10,10,10,10,4,5,6,5,4,4,2.33,4.03,0,0,0,0,58.0,58.0,42,45,15,26,8,7,12,12,0.93,0.98,62,55,9.62,8.53,,
