game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777210,2025-07-06,682052,806185,Jacob Lopez,Hayden Birdsong,133,137,ATH,SF,2025,2025,0,0,regular,regular,8,8,8,8,4,1,3,2,1,5,3.58,5.54,0,0,0,0,37.7,37.3,34,37,15,23,4,5,14,18,1.27,1.47,42,37,10.04,8.92,,
777207,2025-07-06,688158,683004,David Morgan,Jack Leiter,135,140,SD,TEX,2025,2025,0,0,regular,regular,0,14,0,14,0,3,0,4,0,9,0.0,4.29,0,0,0,0,0.0,71.3,0,61,0,34,0,9,0,32,0.0,1.3,0,58,0.0,7.32,,
777205,2025-07-06,669923,694973,George Kirby,Paul Skenes,136,134,SEA,PIT,2025,2025,0,0,regular,regular,8,18,8,18,3,12,4,9,3,9,4.85,2.03,0,0,0,0,42.7,111.0,41,72,23,25,7,5,9,30,1.17,0.92,41,115,8.65,9.32,,
777206,2025-07-06,686218,687473,Emmet Sheehan,Ryan Gusto,119,117,LAD,HOU,2025,2025,0,0,regular,regular,1,11,1,11,0,1,0,4,0,4,2.25,5.33,0,0,0,0,4.0,50.7,3,59,1,30,0,8,0,17,0.75,1.5,6,57,13.5,10.13,,
777218,2025-07-06,543101,547179,Anthony DeSclafani,Michael Lorenzen,109,118,AZ,KC,2025,2025,0,0,regular,regular,0,17,0,17,0,6,0,6,0,8,0.0,4.95,0,0,0,0,0.0,92.7,0,99,0,51,0,17,0,28,0.0,1.37,0,78,0.0,7.58,,
777215,2025-07-06,801403,681343,Chase Dollander,Shane Smith,115,145,COL,CWS,2025,2025,0,0,regular,regular,14,16,14,16,3,4,2,3,8,11,6.65,3.86,0,0,0,0,65.0,79.3,69,69,48,34,15,6,29,35,1.51,1.31,50,74,6.92,8.39,,
777220,2025-07-06,657746,656876,Joe Ryan,Drew Rasmussen,142,139,MIN,TB,2025,2025,0,0,regular,regular,16,17,16,17,9,4,8,9,8,7,2.6,2.78,0,0,0,0,93.3,87.3,63,66,27,27,10,9,18,21,0.87,1.0,104,74,10.03,7.63,,
777219,2025-07-06,571510,607200,Matthew Boyd,Erick Fedde,112,138,CHC,STL,2025,2025,0,0,regular,regular,17,17,17,17,12,6,8,5,8,10,2.65,4.56,0,0,0,0,98.7,92.7,85,91,29,47,10,10,22,41,1.08,1.42,87,57,7.94,5.54,,
777216,2025-07-06,606965,608331,Chris Devenski,Max Fried,121,147,NYM,NYY,2025,2025,0,0,regular,regular,0,18,0,18,0,13,0,12,0,5,0.0,2.13,0,0,0,0,0.0,114.0,0,84,0,27,0,9,0,23,0.0,0.94,0,106,0.0,8.37,,
777226,2025-07-06,668909,669373,Gavin Williams,Tarik Skubal,114,116,CLE,DET,2025,2025,0,0,regular,regular,17,17,17,17,5,10,6,13,8,4,3.86,2.15,0,0,0,0,86.3,109.0,77,77,37,26,12,8,49,14,1.46,0.83,82,138,8.55,11.39,,
777214,2025-07-06,592332,542881,Kevin Gausman,Tyler Anderson,141,108,TOR,LAA,2025,2025,0,0,regular,regular,17,17,17,17,8,6,9,8,6,6,4.18,4.12,0,0,0,0,99.0,91.7,81,88,46,42,12,15,29,35,1.11,1.34,93,77,8.45,7.56,,
777217,2025-07-06,554430,695505,Zack Wheeler,Chase Burns,143,113,PHI,CIN,2025,2025,0,0,regular,regular,17,2,17,2,13,0,12,1,5,0,2.27,13.5,0,0,0,0,107.0,5.3,72,11,27,8,10,2,25,2,0.91,2.44,136,8,11.44,13.5,,
777213,2025-07-06,829272,676979,Shinnosuke Ogasawara,Garrett Crochet,120,111,WSH,BOS,2025,2025,0,0,regular,regular,0,18,0,18,0,11,0,11,0,7,0.0,2.34,0,0,0,0,0.0,115.3,0,88,0,30,0,10,0,32,0.0,1.04,0,144,0.0,11.24,,
777222,2025-07-06,656550,669432,Grant Holmes,Trevor Rogers,144,110,ATL,BAL,2025,2025,0,0,regular,regular,17,4,17,4,7,2,6,3,10,0,3.51,2.05,0,0,0,0,95.0,22.0,74,13,37,5,14,1,45,6,1.25,0.86,111,18,10.52,7.36,,
777224,2025-07-06,665795,605540,Edward Cabrera,Brandon Woodruff,146,158,MIA,MIL,2025,2025,0,0,regular,regular,14,0,14,0,2,0,7,0,6,0,3.41,0.0,0,0,0,0,71.3,0.0,61,0,27,0,8,0,30,0,1.28,0.0,75,0,9.46,0.0,,
