game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777238,2025-07-05,615698,694477,Cal Quantrill,Chad Patrick,146,158,MIA,MIL,2025,2025,0,0,regular,regular,16,17,16,17,0,5,6,3,5,11,5.42,3.35,0,0,0,0,73.0,88.7,81,87,44,33,11,8,22,28,1.41,1.3,56,92,6.9,9.34,,
777225,2025-07-05,622491,681347,Luis Castillo,Mike Burrows,136,134,SEA,PIT,2025,2025,0,0,regular,regular,17,7,17,7,10,0,9,1,8,3,3.55,4.45,0,0,0,0,96.3,32.3,92,35,38,16,12,7,32,9,1.29,1.36,79,34,7.38,9.46,,
777227,2025-07-05,622663,657277,Luis Severino,Logan Webb,133,137,ATH,SF,2025,2025,0,0,regular,regular,18,18,18,18,7,14,5,9,12,9,5.09,2.61,0,0,0,0,104.3,113.7,110,106,59,33,11,7,34,24,1.38,1.14,71,127,6.12,10.06,,
777223,2025-07-05,663568,571578,Stephen Kolek,Patrick Corbin,135,140,SD,TEX,2025,2025,0,0,regular,regular,11,15,11,15,3,4,4,5,7,10,3.73,4.26,0,0,0,0,62.7,82.3,57,83,26,39,5,12,21,24,1.24,1.3,47,65,6.75,7.11,,
777232,2025-07-05,608566,686563,Germán Márquez,Jonathan Cannon,115,145,COL,CWS,2025,2025,0,0,regular,regular,17,11,17,11,4,2,4,1,11,7,5.62,5.26,0,0,0,0,83.3,53.0,106,61,52,31,10,10,27,22,1.6,1.57,61,44,6.59,7.47,,
777221,2025-07-05,660271,664285,Shohei Ohtani,Framber Valdez,119,117,LAD,HOU,2025,2025,0,0,regular,regular,3,17,3,17,0,13,0,12,0,5,2.25,2.72,0,0,0,0,4.0,109.0,3,84,1,33,0,6,1,39,1.0,1.13,3,108,6.75,8.92,,
777240,2025-07-05,671106,663554,Logan Allen,Casey Mize,114,116,CLE,DET,2025,2025,0,0,regular,regular,15,14,15,14,3,5,5,9,6,4,4.32,2.86,0,0,0,0,77.0,78.7,82,76,37,25,9,11,34,19,1.51,1.21,58,69,6.78,7.89,,
777237,2025-07-05,607481,665152,Aaron Bummer,Dean Kremer,144,110,ATL,BAL,2025,2025,0,0,regular,regular,0,16,0,16,0,4,0,7,0,9,0.0,4.2,0,0,0,0,0.0,90.0,0,95,0,42,0,10,0,23,0.0,1.31,0,70,0.0,7.0,,
777234,2025-07-05,669194,608379,Ryne Nelson,Michael Wacha,109,118,AZ,KC,2025,2025,0,0,regular,regular,8,17,8,17,2,8,5,8,2,9,3.05,3.62,0,0,0,0,41.3,97.0,27,96,14,39,4,11,15,26,1.02,1.26,32,75,6.97,6.96,,
777233,2025-07-05,624133,666157,Ranger Suarez,Nick Lodolo,143,113,PHI,CIN,2025,2025,0,0,regular,regular,11,17,11,17,10,9,7,7,3,7,2.0,3.52,0,0,0,0,72.0,94.7,55,89,16,37,5,13,17,20,1.0,1.15,67,85,8.37,8.08,,
777228,2025-07-05,680730,621111,Mitchell Parker,Walker Buehler,120,111,WSH,BOS,2025,2025,0,0,regular,regular,17,14,17,14,8,4,8,6,7,5,4.63,6.45,0,0,0,0,91.3,67.0,87,74,47,48,11,15,36,32,1.35,1.58,62,59,6.11,7.93,,
777231,2025-07-05,453286,686799,Max Scherzer,Jack Kochanowicz,141,108,TOR,LAA,2025,2025,0,0,regular,regular,3,17,3,17,0,4,1,6,1,8,4.85,5.44,0,0,0,0,13.0,86.0,12,94,7,52,3,15,3,40,1.15,1.56,12,61,8.31,6.38,,
777229,2025-07-05,519141,669461,Drew Pomeranz,Matthew Liberatore,112,138,CHC,STL,2025,2025,0,0,regular,regular,2,16,2,16,0,10,0,8,0,7,0.0,3.7,0,0,0,0,2.0,92.3,1,90,0,38,0,7,0,17,0.5,1.16,1,76,4.5,7.41,,
777230,2025-07-05,663485,671737,Cole Sands,Taj Bradley,142,139,MIN,TB,2025,2025,0,0,regular,regular,0,17,0,17,0,9,0,7,0,8,0.0,4.79,0,0,0,0,0.0,92.0,0,84,0,49,0,12,0,36,0.0,1.3,0,79,0.0,7.73,,
777241,2025-07-05,593423,607074,Frankie Montas,Carlos Rodón,121,147,NYM,NYY,2025,2025,0,0,regular,regular,2,18,2,18,0,9,0,9,2,9,6.0,2.95,0,0,0,0,9.0,106.7,10,70,6,35,2,13,4,37,1.56,1.0,10,123,10.0,10.38,,
