game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
777039,2025-07-22,808967,680573,Yoshinobu Yamamoto,Simeon Woods Richardson,119,142,LAD,MIN,2025,2025,0,0,regular,regular,19,14,19,14,11,1,11,5,6,6,2.59,3.8,0,0,0,0,104.3,68.7,73,62,30,29,10,9,36,27,1.04,1.3,116,59,10.01,7.73,,
777035,2025-07-22,669302,694819,Logan Gilbert,Jacob Misiorowski,136,158,SEA,MIL,2025,2025,0,0,regular,regular,12,5,12,5,1,2,6,4,3,0,3.39,2.81,0,0,0,0,61.0,25.7,49,12,23,8,9,4,15,11,1.05,0.9,88,33,12.98,11.57,,
777040,2025-07-22,593958,664285,Eduardo Rodriguez,Framber Valdez,109,117,AZ,HOU,2025,2025,0,0,regular,regular,16,19,16,19,3,14,5,14,9,5,5.94,2.75,0,0,0,0,80.3,121.0,105,95,53,37,16,8,29,41,1.67,1.12,90,125,10.08,9.3,,
777049,2025-07-22,687134,607200,Bradley Blalock,Erick Fedde,115,138,COL,STL,2025,2025,0,0,regular,regular,4,19,4,19,0,6,0,5,3,11,10.61,4.83,0,0,0,0,18.7,98.7,28,99,22,53,4,12,6,46,1.82,1.47,7,58,3.37,5.29,,
777043,2025-07-22,594798,669372,Jacob deGrom,J.T. Ginn,140,133,TEX,ATH,2025,2025,0,0,regular,regular,19,4,19,4,11,0,12,1,7,2,2.32,5.6,0,0,0,0,112.3,17.7,78,21,29,11,13,6,24,6,0.91,1.53,113,22,9.05,11.21,,
777047,2025-07-22,571510,448179,Matthew Boyd,Rich Hill,112,118,CHC,KC,2025,2025,0,0,regular,regular,19,0,19,0,13,0,10,0,8,0,2.34,0.0,0,0,0,0,111.7,0.0,92,0,29,0,10,0,23,0,1.03,0.0,102,0,8.22,0.0,,
777058,2025-07-22,669721,694738,Davis Daniel,Landen Roupp,144,137,ATL,SF,2025,2025,0,0,regular,regular,1,19,1,19,0,8,0,8,1,7,2.25,3.27,0,0,0,0,4.0,96.3,2,99,1,35,0,8,3,41,1.25,1.45,5,89,11.25,8.31,,
777054,2025-07-22,593423,543294,Frankie Montas,Kyle Hendricks,121,108,NYM,LAA,2025,2025,0,0,regular,regular,4,18,4,18,0,6,2,8,2,8,5.03,4.87,0,0,0,0,19.7,96.0,19,100,11,52,4,16,4,24,1.17,1.29,17,65,7.78,6.09,,
777048,2025-07-22,656876,663436,Drew Rasmussen,Davis Martin,139,145,TB,CWS,2025,2025,0,0,regular,regular,19,13,19,13,4,6,9,3,7,10,2.86,4.1,0,0,0,0,91.3,74.7,72,77,29,34,10,12,22,17,1.03,1.26,77,48,7.59,5.79,,
777045,2025-07-22,650911,690916,Cristopher Sánchez,Richard Fitts,143,111,PHI,BOS,2025,2025,0,0,regular,regular,19,8,19,8,13,2,13,1,4,4,2.5,4.28,0,0,0,0,115.0,33.7,99,31,32,16,7,7,32,10,1.14,1.22,122,28,9.55,7.49,,
777042,2025-07-22,695418,695505,Brad Lord,Chase Burns,120,113,WSH,CIN,2025,2025,0,0,regular,regular,6,4,6,4,1,1,1,1,4,2,4.44,6.19,0,0,0,0,26.3,16.0,27,17,13,11,2,3,9,9,1.37,1.62,21,25,7.18,14.06,,
777052,2025-07-22,665795,663568,Edward Cabrera,Stephen Kolek,146,135,MIA,SD,2025,2025,0,0,regular,regular,16,12,16,12,3,3,7,4,8,8,3.61,4.24,0,0,0,0,82.3,68.0,74,66,33,32,9,7,30,22,1.26,1.29,86,49,9.4,6.49,,
777044,2025-07-22,656605,663554,Mitch Keller,Casey Mize,134,116,PIT,DET,2025,2025,0,0,regular,regular,20,16,20,16,14,6,6,10,13,4,3.48,3.15,0,0,0,0,119.0,88.7,109,86,46,31,9,12,27,22,1.14,1.22,92,77,6.96,7.82,,
777056,2025-07-22,676282,687064,Joey Cantillo,Brandon Young,114,110,CLE,BAL,2025,2025,0,0,regular,regular,3,6,3,6,0,0,1,0,0,5,4.97,7.52,0,0,0,0,12.7,26.3,14,36,7,22,2,7,6,11,1.58,1.78,18,25,12.79,8.54,,
777046,2025-07-22,453286,693645,Max Scherzer,Cam Schlittler,141,147,TOR,NYY,2025,2025,0,0,regular,regular,5,1,5,1,1,0,2,1,1,0,4.7,5.06,0,0,0,0,23.0,5.3,22,4,12,3,5,2,7,2,1.26,1.13,24,7,9.39,11.81,,
