Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-04-07,CLE,BOS,1,0,171,-181,165,-175,8.5,8.5,8.0,8.0,100,-120,-101,-109
2011-04-07,CIN,HOU,2,3,-141,131,-140,124,8.5,8.5,8.0,8.0,-110,-110,-105,-105
2011-04-07,TOR,OAK,1,2,-113,103,-114,104,8.0,8.0,8.0,8.0,-115,-105,100,-110
2011-04-07,NYY,MIN,4,3,-140,130,-140,130,9.5,9.5,9.5,9.5,-105,-115,104,-114
2011-04-07,PIT,COL,1,7,-106,-104,-109,-101,8.5,8.5,8.0,8.0,100,-120,-110,-102
2011-04-07,CHW,TB,5,1,-116,106,-128,103,8.5,8.5,7.5,7.5,-105,-115,-102,-108
2011-04-07,PHI,NYM,11,0,-193,183,-190,180,7.5,7.5,7.5,7.5,-105,-115,105,-115
2011-04-07,BAL,DET,9,5,-142,132,-127,121,9.5,9.5,9.0,9.0,-105,-115,-105,-110
2011-04-07,FLO,WAS,3,5,-193,183,-181,171,7.5,7.5,7.0,7.0,-105,-115,-115,105
2011-04-07,MIL,ATL,4,2,-103,-107,101,-108,8.0,8.0,7.5,7.5,105,-125,-110,100
