Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-09-13,PIT,SLC,4,6,153,-163,153,-163,7.5,7.5,8.0,8.0,-115,-105,-115,105
2011-09-13,BAL,TB,4,2,205,-220,200,-220,8.0,8.0,8.5,8.5,-110,-110,100,-110
2011-09-13,BOS,TOR,18,6,-148,138,-160,150,10.0,10.0,11.0,11.0,-110,-110,102,-112
2011-09-13,NYM,WAS,2,3,-148,138,-145,135,8.0,8.0,8.5,8.5,-120,100,-110,100
2011-09-13,ATL,FLO,7,1,-178,168,-190,180,8.0,8.0,8.5,8.5,-110,-110,-103,-107
2011-09-13,CIN,CHC,2,1,-148,138,-133,123,9.0,9.0,8.5,8.5,100,-120,-110,100
2011-09-13,HOU,PHI,5,2,210,-225,195,-215,7.5,7.5,7.5,7.5,-120,100,-115,105
2011-09-13,TEX,CLE,10,4,-150,140,-160,150,9.0,9.0,9.0,9.0,100,-120,-115,105
2011-09-13,KC,MIN,4,0,-138,128,-134,124,9.0,9.0,9.0,9.0,-105,-115,105,-115
2011-09-13,MIL,COL,2,1,-220,205,-238,218,8.5,8.5,8.5,8.5,100,-120,110,-120
2011-09-13,CHW,DET,0,5,173,-183,168,-178,7.0,7.0,7.0,7.0,-120,100,-112,102
2011-09-13,OAK,LAA,3,6,-133,123,-101,-109,7.0,7.0,7.5,7.5,-110,-110,-113,103
2011-09-13,LAD,ARI,4,5,113,-123,126,-136,6.5,6.5,6.5,6.5,-120,100,-110,100
2011-09-13,SEA,NYY,2,3,175,-185,154,-164,8.5,8.5,9.0,9.0,-110,-110,-105,-105
2011-09-13,SF,SD,3,2,-153,143,-152,142,6.0,6.0,6.0,6.0,-110,-110,-110,100
