Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-05-21,TOR,HOU,7,5,-205,190,-190,180,7.5,7.5,7.5,7.5,-115,-105,105,-115
2011-05-21,CHW,LAD,9,2,-140,130,-149,139,8.0,8.0,8.0,8.0,-115,-105,-118,108
2011-05-21,KC,SLC,0,3,118,-128,112,-122,9.0,9.0,9.5,9.5,-115,-105,102,-112
2011-05-21,CLE,CIN,2,1,-110,100,-105,-105,8.0,8.0,7.5,7.5,-115,-105,100,-110
2011-05-21,BAL,WAS,8,3,-146,136,-137,127,8.5,8.5,8.5,8.5,-105,-115,105,-115
2011-05-21,FLO,TB,5,3,128,-138,149,-159,8.0,8.0,8.0,8.0,-110,-110,-107,-103
2011-05-21,PIT,DET,6,2,123,-133,115,-125,7.5,7.5,7.0,7.0,-105,-115,-115,105
2011-05-21,PHI,TEX,2,0,-159,149,-153,143,7.5,7.5,7.0,7.0,100,-120,-105,-105
2011-05-21,MIL,COL,3,2,-150,140,-153,143,7.5,7.5,7.5,7.5,-115,-105,-105,-105
2011-05-21,NYY,NYM,7,3,-180,170,-190,180,9.0,9.0,9.0,9.0,-110,-110,-115,-105
2011-05-21,BOS,CHC,3,9,-140,130,-160,150,9.0,9.0,9.0,9.0,-115,-105,-115,-105
2011-05-21,SF,OAK,3,0,-155,145,-144,134,6.0,6.0,6.0,6.0,-110,-110,100,-110
2011-05-21,LAA,ATL,4,5,113,-123,107,-117,7.0,7.0,7.0,7.0,-115,-105,-105,-105
2011-05-21,SD,SEA,0,4,110,-120,111,-121,6.0,6.0,5.5,5.5,-115,-105,-117,107
2011-05-21,ARI,MIN,9,6,-118,108,-105,-105,9.0,9.0,9.5,9.5,-115,-105,100,-110
