Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-07-15,CHC,FLO,2,1,-120,110,-105,-105,8.0,8.0,7.5,7.5,-117,107,107,-117
2011-07-15,BAL,CLE,5,6,-110,100,-105,-105,8.5,8.5,9.0,9.0,-125,105,-103,-107
2011-07-15,DET,CHW,2,8,-205,190,-195,183,7.0,7.0,7.5,7.5,-120,100,102,-112
2011-07-15,TOR,NYY,7,1,-105,-105,-102,-108,9.0,9.0,9.0,9.0,-105,-115,112,-122
2011-07-15,CIN,SLC,6,5,-155,145,-145,135,8.5,8.5,9.0,9.0,100,-120,-115,105
2011-07-15,NYM,PHI,2,7,110,-120,-103,-107,7.5,7.5,8.0,8.0,-120,100,100,-110
2011-07-15,TB,BOS,9,6,-143,133,-155,145,8.0,8.0,8.0,8.0,-120,100,-113,103
2011-07-15,ATL,WAS,11,1,-180,170,-168,158,7.5,7.5,7.5,7.5,105,-125,105,-115
2011-07-15,HOU,PIT,0,4,-110,100,-104,-106,7.5,7.5,7.5,7.5,-120,100,105,-115
2011-07-15,MIN,KC,1,2,-130,120,-122,112,9.0,9.0,9.0,9.0,-105,-115,-111,101
2011-07-15,COL,MIL,4,0,-130,120,-126,116,9.5,9.5,10.0,10.0,-110,-110,-120,110
2011-07-15,ARI,LAD,4,6,110,-120,122,-132,8.0,8.0,8.0,8.0,-120,100,-110,100
2011-07-15,SD,SF,1,6,135,-145,130,-140,6.0,6.0,5.5,5.5,105,-125,-102,-108
2011-07-15,OAK,LAA,5,3,115,-125,113,-123,6.5,6.5,6.5,6.5,-120,100,-102,-108
2011-07-15,SEA,TEX,0,4,115,-125,113,-123,7.0,7.0,7.0,7.0,-105,-115,110,-120
