Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-09-03,CHC,PIT,5,7,-106,-104,-123,113,9.5,9.5,9.5,9.5,-110,-110,-125,115
2011-09-03,NYY,TOR,6,4,-140,130,-140,130,9.0,9.0,9.0,9.0,-110,-110,-115,105
2011-09-03,OAK,SEA,3,0,-130,120,-136,126,7.0,7.0,7.5,7.5,-115,-105,100,-120
2011-09-03,TB,BAL,6,3,-158,148,-170,160,9.0,9.0,9.0,9.0,-110,-110,103,-113
2011-09-03,DET,CHW,9,8,-105,-105,-104,-106,9.0,9.0,9.5,9.5,-120,100,-105,-105
2011-09-03,SLC,CIN,6,4,-150,140,-152,142,8.5,8.5,8.5,8.5,100,-120,-115,105
2011-09-03,HOU,MIL,2,8,120,-130,126,-136,8.5,8.5,8.5,8.5,100,-120,105,-115
2011-09-03,WAS,NYM,8,7,108,-118,100,-110,8.5,8.5,8.5,8.5,100,-120,-125,115
2011-09-03,FLO,PHI,8,4,158,-168,155,-165,7.5,7.5,7.5,7.5,100,-120,105,-115
2011-09-03,KC,CLE,5,1,-123,113,-132,122,8.5,8.5,8.5,8.5,-120,100,-115,105
2011-09-03,ATL,LAD,1,2,-145,135,-148,138,8.0,8.0,8.0,8.0,-110,-110,-120,110
2011-09-03,BOS,TEX,12,7,-153,143,-147,137,9.5,9.5,9.0,9.0,-115,-105,-110,100
2011-09-03,SD,COL,4,5,-147,137,-144,134,7.0,7.0,6.5,6.5,100,-120,-105,-105
2011-09-03,SF,ARI,2,7,-153,143,-152,142,6.0,6.0,6.0,6.0,-105,-115,104,-114
2011-09-03,LAA,MIN,10,6,-260,240,-271,248,7.5,7.5,8.0,8.0,-105,-115,107,-117
