Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2011-05-11,MIL,SD,6,13,-130,120,-121,111,7.5,7.5,7.5,7.5,-110,-110,112,-122
2011-05-11,MIN,DET,7,9,-108,-102,-118,108,8.0,8.0,8.0,8.0,-105,-115,112,-122
2011-05-11,HOU,CIN,4,3,103,-113,-102,-108,7.5,7.5,7.5,7.5,-105,-115,-107,-103
2011-05-11,NYY,KC,3,4,-190,180,-215,195,9.5,9.5,9.5,9.5,100,-120,110,-120
2011-05-11,CLE,TB,2,8,112,-122,134,-144,8.0,8.0,8.0,8.0,100,-120,105,-115
2011-05-11,PIT,LAD,0,2,-105,-105,-105,-105,7.5,7.5,7.5,7.5,100,-120,105,-115
2011-05-11,BAL,SEA,4,2,120,-130,120,-130,7.5,7.5,7.5,7.5,100,-120,-110,100
2011-05-11,TOR,BOS,9,3,115,-125,120,-130,9.0,9.0,9.0,9.0,-110,-110,105,-115
2011-05-11,FLO,PHI,3,5,105,-115,-102,-108,7.0,7.0,7.0,7.0,-115,-105,110,-120
2011-05-11,ATL,WAS,3,7,-210,195,-206,188,7.5,7.5,7.5,7.5,100,-120,105,-115
2011-05-11,CHC,SLC,11,4,-119,109,-126,121,8.0,8.0,8.5,8.5,-110,-110,-107,-103
2011-05-11,LAA,CHW,4,6,-108,-102,-110,100,8.0,8.0,8.0,8.0,-110,-110,-105,-105
2011-05-11,SF,ARI,4,3,-160,150,-150,140,7.5,7.5,7.0,7.0,100,-120,-120,110
