game_pk,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10
661042,,,,
661577,,,,
662021,,,,
662571,,,,
662766,,,,
663178,,,,
663418,,,,
661041,2.0769390533773335,3.857197959970857,2.0769390533773335,3.857197959970857
661131,,,,
661333,,,,
661576,21.60021600216002,13.5,21.60021600216002,13.5
661750,,,,
661782,,,,
661918,,,,
662124,,,,
662559,9.0,9.0,9.0,9.0
662888,,,,
662933,,,,
663417,4.5,13.5,4.5,13.5
661040,5.7857349490533885,7.363669834862886,5.7857349490533885,7.363669834862886
661130,12.0,6.0,12.0,6.0
661332,10.285714285714286,14.4,10.285714285714286,14.4
661575,12.857142857142858,11.172375267671493,12.857142857142858,11.172375267671493
661756,12.6,4.5,12.6,4.5
661803,2.07691508878812,9.0,2.07691508878812,9.0
661917,13.499903572117343,9.0,13.499903572117343,9.0
662020,9.0,5.4,9.0,5.4
662123,6.75,5.785672959478862,6.75,5.785672959478862
662588,9.0,9.0,9.0,9.0
662765,10.80010800108001,5.400054000540005,10.80010800108001,5.400054000540005
662864,1.8,9.642788265798103,1.8,9.642788265798103
662931,8.43755273470459,15.75,8.43755273470459,15.75
663205,4.909046281397441,9.0,4.909046281397441,9.0
663404,4.909090909090909,9.0,4.909090909090909,9.0
661039,6.923076923076923,8.709705515179081,6.923076923076923,8.709705515179081
661129,10.8,7.941129758060246,10.8,7.941129758060246
661316,10.384615384615385,11.04550475229433,10.384615384615385,11.04550475229433
661573,11.7,10.124949375253124,11.7,10.124949375253124
661738,9.642891581755649,12.0,9.642891581755649,12.0
661802,2.1315733379649,7.714285714285714,2.1315733379649,7.714285714285714
661916,13.034437812283407,9.0,13.034437812283407,9.0
662019,9.720038880155519,6.0,9.720038880155519,6.0
662122,5.625,11.423032988334661,5.625,11.423032988334661
662570,9.204524535171512,9.9,9.204524535171512,9.9
662755,11.04550475229433,2.7000270002700026,11.04550475229433,2.7000270002700026
662887,4.0,9.346117899546542,4.0,9.346117899546542
662934,11.045504752294327,14.0,11.045504752294327,14.0
