game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
661042,,,,
661577,,,,
662021,,,,
662571,,,,
662766,,,,
663178,,,,
663418,,,,
661041,4.153878106754667,3.857197959970857,4.153878106754667,3.857197959970857
661131,,,,
661333,,,,
661576,2.7000270002700026,4.5,2.7000270002700026,4.5
661750,,,,
661782,,,,
661918,,,,
662124,,,,
662559,5.4,2.25,5.4,2.25
662888,,,,
662933,,,,
663417,1.5,18.0,1.5,18.0
661040,12.535759056282343,2.454556611620962,12.535759056282343,2.454556611620962
661130,0.0,12.0,0.0,12.0
661332,1.2857142857142858,1.8,1.2857142857142858,1.8
661575,6.428571428571429,3.724125089223831,6.428571428571429,3.724125089223831
661756,0.0,0.0,0.0,0.0
661803,4.15383017757624,15.75,4.15383017757624,15.75
661917,1.9285576531596205,2.25,1.9285576531596205,2.25
662020,0.0,9.0,0.0,9.0
662123,9.0,5.785672959478862,9.0,5.785672959478862
662588,5.4,1.2857142857142858,5.4,1.2857142857142858
662765,0.0,5.400054000540005,0.0,5.400054000540005
662864,1.8,9.642788265798103,1.8,9.642788265798103
662931,0.0,2.25,0.0,2.25
663205,7.3635694220961625,6.0,7.3635694220961625,6.0
663404,2.4545454545454546,9.0,2.4545454545454546,9.0
661039,9.0,2.6129116545537245,9.0,2.6129116545537245
661129,1.8,6.352903806448197,1.8,6.352903806448197
661316,0.6923076923076923,1.227278305810481,0.6923076923076923,1.227278305810481
661573,5.4,2.6999865000675,5.4,2.6999865000675
661738,1.9285783163511296,3.0,1.9285783163511296,3.0
661802,2.8420977839532,10.285714285714286,2.8420977839532,10.285714285714286
661916,1.8620625446119154,1.2857142857142858,1.8620625446119154,1.2857142857142858
662019,0.0,7.0,0.0,7.0
662122,5.625,3.1153726331821807,5.625,3.1153726331821807
662570,4.295444783080039,0.9,4.295444783080039,0.9
662755,0.0,2.7000270002700026,0.0,2.7000270002700026
662887,2.0,6.230745266364361,2.0,6.230745266364361
662934,1.2272783058104808,3.0,1.2272783058104808,3.0
663204,3.521723818592093,4.909113223241923,3.521723818592093,4.909113223241923
