game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
634256,2021-05-02,548389.0,666120.0,Ross Stripling,Ian Anderson,Toronto Blue Jays,Atlanta Braves,4.1,4.0,5.0,6.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,89.0,44.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,21.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634257,2021-05-02,621107.0,656849.0,Zach Eflin,David Peterson,Philadelphia Phillies,New York Mets,6.0,5.0,10.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,88.0,71.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,7.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634259,2021-05-02,453286.0,669432.0,Max Scherzer,Trevor Rogers,Washington Nationals,Miami Marlins,9.0,5.0,5.0,4.0,1.0,3.0,1.0,3.0,0.0,3.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,106.0,77.0,76.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,21.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634260,2021-05-02,640444.0,593372.0,Wil Crowe,Carlos Martinez,Pittsburgh Pirates,St. Louis Cardinals,5.0,8.0,3.0,5.0,3.0,0.0,3.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,100.0,60.0,70.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,30.0,5.0,10.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634268,2021-05-02,592314.0,572070.0,Mike Foltynewicz,Garrett Richards,Texas Rangers,Boston Red Sox,6.0,5.0,7.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,93.0,58.0,63.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,20.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634282,2021-05-02,676424.0,628711.0,Alec Bettinger,Julio Urías,Milwaukee Brewers,Los Angeles Dodgers,4.0,7.0,11.0,4.0,11.0,1.0,11.0,1.0,2.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,89.0,90.0,56.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,24.0,5.0,7.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634298,2021-05-02,641816.0,592866.0,Tyler Mahle,Trevor Williams,Cincinnati Reds,Chicago Cubs,5.0,2.2,9.0,6.0,6.0,6.0,6.0,6.0,0.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,82.0,72.0,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634299,2021-05-02,518876.0,592346.0,Merrill Kelly,Chi Chi González,Arizona Diamondbacks,Colorado Rockies,5.2,4.2,7.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,85.0,63.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,6.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634301,2021-05-02,605397.0,592332.0,Joe Musgrove,Kevin Gausman,San Diego Padres,San Francisco Giants,5.0,6.0,4.0,6.0,6.0,1.0,5.0,1.0,2.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,95.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,6.0,6.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634302,2021-05-02,608337.0,668676.0,Lucas Giolito,Zach Plesac,Chicago White Sox,Cleveland Indians,5.1,5.2,5.0,3.0,2.0,0.0,1.0,0.0,3.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,110.0,59.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,2.0,5.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
