game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
633874,2021-05-29,543606.0,506433.0,Jake Odorizzi,Yu Darvish,Houston Astros,San Diego Padres,5.1,5.0,3.0,4.0,1.0,5.0,1.0,4.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,92.0,53.0,57.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,23.0,5.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633875,2021-05-29,605200.0,622491.0,Zach Davies,Luis Castillo,Chicago Cubs,Cincinnati Reds,5.0,5.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,79.0,39.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,23.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633887,2021-05-29,458681.0,607644.0,Lance Lynn,John Means,Chicago White Sox,Baltimore Orioles,5.0,5.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,86.0,57.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,23.0,4.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633894,2021-05-29,642232.0,554430.0,Ryan Yarbrough,Zack Wheeler,Tampa Bay Rays,Philadelphia Phillies,4.1,7.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,101.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633903,2021-05-29,543135.0,669432.0,Nathan Eovaldi,Trevor Rogers,Boston Red Sox,Miami Marlins,5.1,6.0,4.0,9.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,90.0,71.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,26.0,3.0,5.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633913,2021-05-29,571676.0,425794.0,Seth Frankoff,Adam Wainwright,Arizona Diamondbacks,St. Louis Cardinals,5.0,5.0,7.0,5.0,7.0,4.0,7.0,4.0,4.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,93.0,51.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,4.0,6.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633916,2021-05-29,571578.0,642547.0,Patrick Corbin,Freddy Peralta,Washington Nationals,Milwaukee Brewers,5.0,7.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,100.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,5.0,6.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633929,2021-05-29,593423.0,502171.0,Frankie Montas,Alex Cobb,Oakland Athletics,Los Angeles Angels,5.2,7.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,101.0,68.0,58.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,23.0,5.0,8.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633936,2021-05-29,656605.0,596295.0,Mitch Keller,Austin Gomber,Pittsburgh Pirates,Colorado Rockies,5.0,4.0,2.0,5.0,0.0,3.0,0.0,2.0,2.0,1.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,67.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
633938,2021-05-29,628711.0,657277.0,Julio Urías,Logan Webb,Los Angeles Dodgers,San Francisco Giants,5.0,5.0,11.0,1.0,7.0,2.0,6.0,1.0,2.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,62.0,59.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,19.0,4.0,6.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
