game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
567310,2019-07-23,145,146,Chicago White Sox,Miami Marlins,94,97,330.0,329.7,315,321,0.95,0.97,164,180,0.5,0.55,157,149,0.48,0.45,301,348,0.91,1.06,45,52,0.14,0.16,4.47,4.91,1.43,1.43,8.21,9.5,1.92,2.34,1.23,1.42,4.28,4.07
567218,2019-07-23,144,118,Atlanta Braves,Kansas City Royals,101,100,372.0,340.7,344,358,0.92,1.05,162,182,0.44,0.53,176,152,0.47,0.45,388,328,1.04,0.96,56,42,0.15,0.12,3.92,4.81,1.4,1.5,9.39,8.67,2.2,2.16,1.35,1.11,4.26,4.02
567604,2019-07-23,158,113,Milwaukee Brewers,Cincinnati Reds,102,98,411.7,332.0,361,295,0.88,0.89,204,156,0.5,0.47,179,140,0.43,0.42,458,362,1.11,1.09,57,47,0.14,0.14,4.46,4.23,1.31,1.31,10.01,9.81,2.56,2.59,1.25,1.27,3.91,3.8
567012,2019-07-23,142,147,Minnesota Twins,New York Yankees,99,98,335.0,385.3,333,344,0.99,0.89,161,158,0.48,0.41,127,148,0.38,0.38,351,437,1.05,1.13,46,50,0.14,0.13,4.33,3.69,1.37,1.28,9.43,10.21,2.76,2.95,1.24,1.17,3.41,3.46
566913,2019-07-23,141,114,Toronto Blue Jays,Cleveland Indians,101,96,421.7,311.7,399,287,0.95,0.92,199,113,0.47,0.36,178,95,0.42,0.3,448,322,1.06,1.03,71,40,0.17,0.13,4.25,3.26,1.37,1.23,9.56,9.3,2.52,3.39,1.52,1.16,3.8,2.74
566716,2019-07-23,139,111,Tampa Bay Rays,Boston Red Sox,103,100,469.0,389.0,412,366,0.88,0.94,195,199,0.42,0.51,169,178,0.36,0.46,474,463,1.01,1.19,56,55,0.12,0.14,3.74,4.6,1.24,1.4,9.1,10.71,2.8,2.6,1.07,1.27,3.24,4.12
566522,2019-07-23,137,112,San Francisco Giants,Chicago Cubs,100,99,385.3,327.0,346,298,0.9,0.91,166,154,0.43,0.47,129,155,0.33,0.47,394,312,1.02,0.95,46,43,0.12,0.13,3.88,4.24,1.23,1.39,9.2,8.59,3.05,2.01,1.07,1.18,3.01,4.27
565657,2019-07-23,117,133,Houston Astros,Oakland Athletics,102,100,347.7,370.3,293,332,0.84,0.9,145,160,0.42,0.43,127,149,0.37,0.4,376,361,1.08,0.97,51,41,0.15,0.11,3.75,3.89,1.21,1.3,9.73,8.77,2.96,2.42,1.32,1.0,3.29,3.62
566227,2019-07-23,134,138,Pittsburgh Pirates,St. Louis Cardinals,98,98,379.7,345.7,375,267,0.99,0.77,207,150,0.55,0.43,181,138,0.48,0.4,405,391,1.07,1.13,60,47,0.16,0.14,4.91,3.91,1.46,1.17,9.6,10.18,2.24,2.83,1.42,1.22,4.29,3.59
566033,2019-07-23,121,135,New York Mets,San Diego Padres,97,99,331.0,368.0,344,361,1.04,0.98,192,191,0.58,0.52,155,116,0.47,0.32,342,410,1.03,1.11,54,57,0.16,0.15,5.22,4.67,1.51,1.3,9.3,10.03,2.21,3.53,1.47,1.39,4.21,2.84
565943,2019-07-23,120,115,Washington Nationals,Colorado Rockies,97,98,287.0,357.7,310,364,1.08,1.02,192,197,0.67,0.55,132,143,0.46,0.4,296,331,1.03,0.93,42,54,0.15,0.15,6.02,4.96,1.54,1.42,9.28,8.33,2.24,2.31,1.32,1.36,4.14,3.6
565851,2019-07-23,119,108,Los Angeles Dodgers,Los Angeles Angels,100,101,316.0,462.3,263,440,0.83,0.95,143,231,0.45,0.5,111,196,0.35,0.42,327,487,1.03,1.05,44,74,0.14,0.16,4.07,4.5,1.18,1.38,9.31,9.48,2.95,2.48,1.25,1.44,3.16,3.82
565559,2019-07-23,116,143,Detroit Tigers,Philadelphia Phillies,95,97,355.0,338.0,367,354,1.03,1.05,202,184,0.57,0.54,153,143,0.43,0.42,312,338,0.88,1.0,68,65,0.19,0.19,5.12,4.9,1.46,1.47,7.91,9.0,2.04,2.36,1.72,1.73,3.88,3.81
564880,2019-07-23,109,110,Arizona Diamondbacks,Baltimore Orioles,101,99,359.3,392.7,339,425,0.94,1.08,179,255,0.5,0.65,146,184,0.41,0.47,351,383,0.98,0.98,48,79,0.13,0.2,4.48,5.84,1.35,1.55,8.79,8.78,2.4,2.08,1.2,1.81,3.66,4.22
566424,2019-07-23,136,140,Seattle Mariners,Texas Rangers,101,97,415.0,384.0,400,400,0.96,1.04,236,209,0.57,0.54,203,166,0.49,0.43,403,362,0.97,0.94,76,68,0.18,0.18,5.12,4.9,1.45,1.47,8.74,8.48,1.99,2.18,1.65,1.59,4.4,3.89
