game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
630887,2020-09-24,141,147,TOR,NYY,Blue Jays,Yankees,Toronto Blue Jays,New York Yankees,0,0,regular,regular,2020,2020,62,67,34,34,4,1,10,7,3,1,0,0,1,0,4,1,16,8,1,5,12,7,2,0,0.254,0.247,0.325,0.341,0.439,0.45,0.764,0.791,1,0,0,1,4.63,4.38,9.0,8.0,7,10,1,4,0,1,5,1,7,12,0.0,0.0,1.47,1.25,0,0,2020-09-24
630893,2020-09-24,120,121,WSH,NYM,Nationals,Mets,Washington Nationals,New York Mets,0,0,regular,regular,2020,2020,63,62,32,39,2,3,6,12,2,3,0,0,0,1,2,3,8,18,2,3,6,5,0,1,0.261,0.273,0.331,0.35,0.428,0.457,0.759,0.807,0,1,1,0,5.13,4.78,9.0,9.0,12,6,3,2,1,0,3,2,5,6,0.0,0.0,1.52,1.39,1,0,2020-09-24
630912,2020-09-24,140,117,TEX,HOU,Rangers,Astros,Texas Rangers,Houston Astros,0,0,regular,regular,2020,2020,58,60,34,42,4,12,8,15,4,2,0,1,1,4,4,11,15,31,1,2,9,9,0,0,0.213,0.241,0.281,0.313,0.356,0.41,0.637,0.723,0,1,1,0,5.16,4.21,9.0,9.0,15,8,11,4,4,1,2,1,9,9,0.0,0.0,1.39,1.3,1,1,2020-09-24
630975,2020-09-24,138,158,STL,MIL,Cardinals,Brewers,St. Louis Cardinals,Milwaukee Brewers,0,0,regular,regular,2020,2020,71,61,34,35,4,2,10,9,2,1,0,0,1,0,4,2,15,10,5,3,11,10,0,0,0.236,0.225,0.327,0.315,0.374,0.393,0.701,0.708,1,0,0,1,4.0,4.16,9.0,8.0,9,10,2,4,0,1,3,5,10,11,0.0,0.0,1.23,1.24,0,1,2020-09-24
631012,2020-09-24,137,115,SF,COL,Giants,Rockies,San Francisco Giants,Colorado Rockies,0,0,regular,regular,2020,2020,61,57,39,44,4,5,10,13,4,2,0,0,1,0,3,5,17,15,5,2,8,16,0,3,0.266,0.256,0.337,0.311,0.452,0.402,0.789,0.713,0,1,1,0,4.63,5.45,11.0,11.0,13,10,4,4,0,1,2,5,16,8,0.0,0.0,1.32,1.45,0,0,2020-09-24
631099,2020-09-24,134,112,PIT,CHC,Pirates,Cubs,Pittsburgh Pirates,Chicago Cubs,0,0,regular,regular,2020,2020,62,61,34,28,7,0,14,2,1,2,0,0,4,0,7,0,27,4,2,3,7,8,0,0,0.218,0.22,0.282,0.316,0.349,0.381,0.631,0.697,1,0,0,1,4.71,3.89,9.0,8.0,2,14,0,7,0,4,3,2,8,7,0.0,0.0,1.37,1.21,0,1,2020-09-24
631335,2020-09-24,119,133,LAD,OAK,Dodgers,Athletics,Los Angeles Dodgers,Oakland Athletics,0,0,regular,regular,2020,2020,58,62,31,29,5,1,8,3,3,0,0,0,1,1,5,1,14,6,4,3,3,16,0,1,0.256,0.222,0.337,0.318,0.477,0.39,0.814,0.708,1,0,0,1,3.06,3.73,9.0,8.0,3,8,1,5,1,1,3,4,16,3,0.0,0.0,1.05,1.24,0,0,2020-09-24
631398,2020-09-24,118,116,KC,DET,Royals,Tigers,Kansas City Royals,Detroit Tigers,0,0,regular,regular,2020,2020,59,65,31,40,8,7,11,14,1,0,0,0,2,2,8,7,18,20,4,4,3,9,3,1,0.245,0.246,0.31,0.306,0.403,0.404,0.713,0.71,1,0,0,1,4.43,5.76,9.0,8.0,14,11,7,8,2,2,4,4,9,3,0.0,0.0,1.4,1.44,0,0,2020-09-24
631549,2020-09-24,114,145,CLE,CWS,Indians,White Sox,Cleveland Indians,Chicago White Sox,0,0,regular,regular,2020,2020,58,59,33,30,5,4,10,4,4,1,0,1,0,1,5,4,14,10,2,2,4,10,0,0,0.228,0.262,0.316,0.325,0.372,0.457,0.688,0.782,1,0,0,1,3.2,3.64,9.0,8.0,4,10,4,5,1,0,2,2,10,4,0.0,0.0,1.1,1.25,0,0,2020-09-24
631640,2020-09-24,111,110,BOS,BAL,Red Sox,Orioles,Boston Red Sox,Baltimore Orioles,0,0,regular,regular,2020,2020,58,65,30,42,1,13,7,18,0,7,0,0,0,3,0,13,7,34,2,2,7,3,0,1,0.265,0.258,0.329,0.322,0.444,0.429,0.773,0.751,0,1,1,0,5.77,4.43,9.0,9.0,18,7,13,1,3,0,2,2,3,7,0.0,0.0,1.61,1.31,0,3,2020-09-24
631685,2020-09-24,144,146,ATL,MIA,Braves,Marlins,Atlanta Braves,Miami Marlins,0,0,regular,regular,2020,2020,60,69,33,38,2,4,6,9,1,1,0,0,0,1,2,4,7,13,6,2,13,10,2,1,0.271,0.246,0.35,0.321,0.488,0.389,0.838,0.71,0,1,1,0,4.38,4.89,9.0,9.0,9,6,1,2,1,0,2,6,10,13,0.0,0.0,1.35,1.45,4,0,2020-09-24
