game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
318451,2012-05-27,144,120,Atlanta Braves,Washington Nationals,47,45,144.3,140.0,145,115,1.0,0.82,59,49,0.41,0.35,52,58,0.36,0.41,130,133,0.9,0.95,17,10,0.12,0.07,3.68,3.15,1.36,1.24,8.11,8.55,2.5,2.29,1.06,0.64,3.24,3.73
318450,2012-05-27,140,141,Texas Rangers,Toronto Blue Jays,46,44,133.3,138.3,92,127,0.69,0.92,30,66,0.22,0.48,23,69,0.17,0.5,125,134,0.94,0.97,12,20,0.09,0.14,2.02,4.29,0.86,1.42,8.44,8.72,5.43,1.94,0.81,1.3,1.55,4.49
318449,2012-05-27,111,139,Boston Red Sox,Tampa Bay Rays,44,46,151.3,133.7,137,115,0.91,0.86,61,56,0.4,0.42,49,48,0.32,0.36,133,133,0.88,1.0,17,16,0.11,0.12,3.63,3.77,1.23,1.22,7.91,8.96,2.71,2.77,1.01,1.08,2.91,3.23
318448,2012-05-27,146,137,Miami Marlins,San Francisco Giants,45,45,124.0,127.0,115,127,0.93,1.0,55,45,0.44,0.35,59,47,0.48,0.37,106,108,0.85,0.85,4,6,0.03,0.05,3.99,3.19,1.4,1.37,7.69,7.65,1.8,2.3,0.29,0.43,4.28,3.33
318447,2012-05-27,121,135,New York Mets,San Diego Padres,46,47,142.7,145.3,153,118,1.07,0.81,80,54,0.56,0.37,60,76,0.42,0.52,136,153,0.95,1.05,13,14,0.09,0.1,5.05,3.34,1.49,1.33,8.58,9.47,2.27,2.01,0.82,0.87,3.79,4.71
318446,2012-05-27,138,143,St. Louis Cardinals,Philadelphia Phillies,46,46,128.3,113.0,120,110,0.94,0.97,60,57,0.47,0.5,46,44,0.36,0.39,112,108,0.87,0.96,15,13,0.12,0.12,4.21,4.54,1.29,1.36,7.85,8.6,2.43,2.45,1.05,1.04,3.23,3.5
318445,2012-05-27,133,147,Oakland Athletics,New York Yankees,46,46,148.0,136.7,104,114,0.7,0.83,38,41,0.26,0.3,65,51,0.44,0.37,115,140,0.78,1.02,10,10,0.07,0.07,2.31,2.7,1.14,1.21,6.99,9.22,1.77,2.75,0.61,0.66,3.95,3.36
318444,2012-05-27,109,158,Arizona Diamondbacks,Milwaukee Brewers,46,46,134.3,154.0,131,166,0.98,1.08,58,78,0.43,0.51,43,72,0.32,0.47,118,157,0.88,1.02,17,10,0.13,0.06,3.89,4.56,1.3,1.55,7.91,9.18,2.74,2.18,1.14,0.58,2.88,4.21
318443,2012-05-27,110,118,Baltimore Orioles,Kansas City Royals,47,45,161.7,173.0,135,152,0.84,0.88,44,63,0.27,0.36,50,71,0.31,0.41,127,153,0.79,0.88,17,18,0.11,0.1,2.45,3.28,1.14,1.29,7.07,7.96,2.54,2.15,0.95,0.94,2.78,3.69
318442,2012-05-27,119,117,Los Angeles Dodgers,Houston Astros,45,46,128.7,133.3,110,120,0.85,0.9,50,44,0.39,0.33,64,41,0.5,0.31,134,116,1.04,0.87,10,14,0.08,0.11,3.5,2.97,1.35,1.21,9.37,7.83,2.09,2.83,0.7,0.95,4.48,2.77
318441,2012-05-27,142,116,Minnesota Twins,Detroit Tigers,45,43,159.7,137.7,137,139,0.86,1.01,68,69,0.43,0.5,46,61,0.29,0.44,117,138,0.73,1.0,17,13,0.11,0.09,3.83,4.51,1.15,1.45,6.59,9.02,2.54,2.26,0.96,0.85,2.59,3.99
318440,2012-05-27,113,115,Cincinnati Reds,Colorado Rockies,45,45,136.3,151.7,101,157,0.74,1.04,38,75,0.28,0.49,55,69,0.4,0.45,161,158,1.18,1.04,12,14,0.09,0.09,2.51,4.45,1.14,1.49,10.63,9.38,2.93,2.29,0.79,0.83,3.63,4.09
318439,2012-05-27,145,114,Chicago White Sox,Cleveland Indians,44,45,131.0,144.7,120,122,0.92,0.84,48,69,0.37,0.48,45,59,0.34,0.41,113,130,0.86,0.9,20,14,0.15,0.1,3.3,4.29,1.26,1.25,7.76,8.09,2.51,2.2,1.37,0.87,3.09,3.67
318438,2012-05-27,134,112,Pittsburgh Pirates,Chicago Cubs,46,46,141.0,135.7,116,123,0.82,0.91,36,66,0.26,0.49,60,83,0.43,0.61,138,104,0.98,0.77,13,12,0.09,0.09,2.3,4.38,1.25,1.52,8.81,6.9,2.3,1.25,0.83,0.8,3.83,5.51
318437,2012-05-27,136,108,Seattle Mariners,Los Angeles Angels,48,44,129.0,115.7,111,109,0.86,0.94,56,46,0.43,0.4,50,49,0.39,0.42,131,93,1.02,0.8,20,9,0.16,0.08,3.91,3.58,1.25,1.37,9.14,7.24,2.62,1.9,1.4,0.7,3.49,3.81
