game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
320003,2012-09-22,147,133,New York Yankees,Oakland Athletics,144,148,400.3,454.3,371,345,0.93,0.76,151,149,0.38,0.33,141,189,0.35,0.42,402,416,1.0,0.92,40,40,0.1,0.09,3.39,2.95,1.28,1.18,9.04,8.24,2.85,2.2,0.9,0.79,3.17,3.74
320007,2012-09-22,136,140,Seattle Mariners,Texas Rangers,142,144,426.7,412.7,354,368,0.83,0.89,152,152,0.36,0.37,172,119,0.4,0.29,418,383,0.98,0.93,40,48,0.09,0.12,3.21,3.32,1.23,1.18,8.82,8.35,2.43,3.22,0.84,1.05,3.63,2.6
320008,2012-09-22,139,141,Tampa Bay Rays,Toronto Blue Jays,146,144,436.0,481.3,332,449,0.76,0.93,138,223,0.32,0.46,141,187,0.32,0.39,445,466,1.02,0.97,38,63,0.09,0.13,2.85,4.17,1.08,1.32,9.19,8.71,3.16,2.49,0.78,1.18,2.91,3.5
320006,2012-09-22,112,138,Chicago Cubs,St. Louis Cardinals,150,147,451.7,442.3,455,417,1.01,0.94,230,202,0.51,0.46,237,160,0.52,0.36,367,408,0.81,0.92,53,54,0.12,0.12,4.58,4.11,1.53,1.3,7.31,8.3,1.55,2.55,1.06,1.1,4.72,3.26
320005,2012-09-22,137,135,San Francisco Giants,San Diego Padres,146,147,415.7,461.7,411,387,0.99,0.84,167,169,0.4,0.37,151,192,0.36,0.42,351,486,0.84,1.05,34,46,0.08,0.1,3.62,3.29,1.35,1.25,7.6,9.47,2.32,2.53,0.74,0.9,3.27,3.74
320004,2012-09-22,117,134,Houston Astros,Pittsburgh Pirates,149,148,464.3,465.3,502,416,1.08,0.89,234,169,0.5,0.36,183,184,0.39,0.4,435,426,0.94,0.92,53,45,0.11,0.1,4.54,3.27,1.48,1.29,8.43,8.24,2.38,2.32,1.03,0.87,3.55,3.56
320002,2012-09-22,116,142,Detroit Tigers,Minnesota Twins,142,147,421.7,516.3,396,484,0.94,0.94,173,214,0.41,0.41,156,171,0.37,0.33,402,361,0.95,0.7,43,49,0.1,0.09,3.69,3.73,1.31,1.27,8.58,6.29,2.58,2.11,0.92,0.85,3.33,2.98
319995,2012-09-22,143,144,Philadelphia Phillies,Atlanta Braves,146,146,379.7,455.0,331,409,0.87,0.9,167,148,0.44,0.33,161,153,0.42,0.34,420,451,1.11,0.99,45,39,0.12,0.09,3.96,2.93,1.3,1.24,9.96,8.92,2.61,2.95,1.07,0.77,3.82,3.03
320000,2012-09-22,113,119,Cincinnati Reds,Los Angeles Dodgers,143,148,408.7,428.3,324,346,0.79,0.81,120,149,0.29,0.35,168,194,0.41,0.45,457,413,1.12,0.96,30,31,0.07,0.07,2.64,3.13,1.2,1.26,10.06,8.68,2.72,2.13,0.66,0.65,3.7,4.08
319999,2012-09-22,121,146,New York Mets,Miami Marlins,143,146,422.7,429.3,410,437,0.97,1.02,222,191,0.53,0.44,183,172,0.43,0.4,364,371,0.86,0.86,43,35,0.1,0.08,4.73,4.0,1.4,1.42,7.75,7.78,1.99,2.16,0.92,0.73,3.9,3.61
319998,2012-09-22,118,114,Kansas City Royals,Cleveland Indians,148,149,522.3,483.0,473,435,0.91,0.9,174,212,0.33,0.44,203,177,0.39,0.37,503,431,0.96,0.89,42,47,0.08,0.1,3.0,3.95,1.29,1.27,8.67,8.03,2.48,2.44,0.72,0.88,3.5,3.3
319997,2012-09-22,108,145,Los Angeles Angels,Chicago White Sox,144,144,411.3,423.7,381,388,0.93,0.92,173,182,0.42,0.43,152,158,0.37,0.37,358,373,0.87,0.88,48,51,0.12,0.12,3.79,3.87,1.3,1.29,7.83,7.92,2.36,2.36,1.05,1.08,3.33,3.36
319996,2012-09-22,111,110,Boston Red Sox,Baltimore Orioles,146,149,468.0,510.0,422,460,0.9,0.9,196,171,0.42,0.34,172,167,0.37,0.33,428,422,0.91,0.83,49,46,0.1,0.09,3.77,3.02,1.27,1.23,8.23,7.45,2.49,2.53,0.94,0.81,3.31,2.95
319994,2012-09-22,115,109,Colorado Rockies,Arizona Diamondbacks,150,147,604.0,426.0,636,378,1.05,0.89,299,152,0.5,0.36,233,141,0.39,0.33,541,398,0.9,0.93,64,37,0.11,0.09,4.46,3.21,1.44,1.22,8.06,8.41,2.32,2.82,0.95,0.78,3.47,2.98
320001,2012-09-22,120,158,Washington Nationals,Milwaukee Brewers,147,150,468.7,469.0,397,480,0.85,1.02,166,233,0.35,0.5,182,214,0.39,0.46,429,482,0.92,1.03,41,46,0.09,0.1,3.19,4.47,1.24,1.48,8.24,9.25,2.36,2.25,0.79,0.88,3.5,4.11
