game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
718767,,,,
718768,,,,
718769,,,,
718770,,,,
718772,,,,
718773,,,,
718774,,,,
718775,,,,
718776,,,,
718777,,,,
718778,,,,
718779,,,,
718780,,,,
718781,,,,
718782,,,,
718763,,2.0,,2.0
718764,5.0,1.5,5.0,1.5
718765,,2.5,,2.5
718766,,5.0,,5.0
718771,3.0,,3.0,
718746,1.3333333333333333,3.6666666666666665,1.3333333333333333,3.6666666666666665
718749,,1.4285714285714286,,1.4285714285714286
718750,11.0,4.5,11.0,4.5
718751,1.6666666666666667,1.5,1.6666666666666667,1.5
718752,3.0,1.0,3.0,1.0
718753,1.3333333333333333,0.75,1.3333333333333333,0.75
718754,0.0,2.0,0.0,2.0
718755,6.0,,6.0,
718756,0.5,3.5,0.5,3.5
718757,1.6666666666666667,2.0,1.6666666666666667,2.0
718758,2.0,2.0,2.0,2.0
718759,1.6666666666666667,1.25,1.6666666666666667,1.25
718760,10.0,1.0,10.0,1.0
718761,0.8,3.0,0.8,3.0
718762,5.0,,5.0,
718733,15.0,2.1666666666666665,15.0,2.1666666666666665
718734,1.3333333333333333,2.5,1.3333333333333333,2.5
718735,1.2,3.5,1.2,3.5
718736,,1.875,,1.875
718737,1.5,1.2,1.5,1.2
718738,1.8,4.0,1.8,4.0
718739,2.3333333333333335,1.0,2.3333333333333335,1.0
718740,4.25,1.0,4.25,1.0
718741,9.0,11.0,9.0,11.0
718742,1.6666666666666667,2.8,1.6666666666666667,2.8
718743,2.6666666666666665,1.25,2.6666666666666665,1.25
718744,1.0,2.6666666666666665,1.0,2.6666666666666665
718745,3.6666666666666665,2.3333333333333335,3.6666666666666665,2.3333333333333335
718747,4.333333333333333,3.5,4.333333333333333,3.5
718748,1.2857142857142858,3.6666666666666665,1.2857142857142858,3.6666666666666665
718718,,2.0,,2.0
718719,3.5,1.2857142857142858,3.5,1.2857142857142858
718720,1.375,3.3333333333333335,1.375,3.3333333333333335
718721,1.4285714285714286,5.5,1.4285714285714286,5.5
718722,9.0,2.2,9.0,2.2
718723,4.0,2.5,4.0,2.5
718724,1.75,2.2,1.75,2.2
718725,4.75,1.3333333333333333,4.75,1.3333333333333333
718726,2.6666666666666665,2.8,2.6666666666666665,2.8
718727,2.0,2.0,2.0,2.0
718728,1.1666666666666667,1.7,1.1666666666666667,1.7
718729,4.0,2.5,4.0,2.5
718730,1.1,2.0,1.1,2.0
718731,2.0,5.0,2.0,5.0
718732,2.0,2.3333333333333335,2.0,2.3333333333333335
718703,12.0,2.5714285714285716,12.0,2.5714285714285716
718705,4.333333333333333,2.0,4.333333333333333,2.0
718706,1.3076923076923077,2.75,1.3076923076923077,2.75
718707,1.4444444444444444,5.0,1.4444444444444444,5.0
718708,2.7142857142857144,1.625,2.7142857142857144,1.625
718709,2.6,3.8,2.6,3.8
718710,5.75,0.9333333333333333,5.75,0.9333333333333333
718711,2.25,2.6,2.25,2.6
718712,1.3333333333333333,2.4285714285714284,1.3333333333333333,2.4285714285714284
718713,2.0,2.125,2.0,2.125
718714,2.5,3.5,2.5,3.5
718715,2.5,2.0,2.5,2.0
718716,1.25,2.0,1.25,2.0
718717,12.0,2.0833333333333335,12.0,2.0833333333333335
718689,1.6363636363636365,3.875,1.6363636363636365,3.6666666666666665
718691,1.1428571428571428,4.0,1.3571428571428572,4.0
718692,2.75,2.25,2.75,2.25
718694,2.8333333333333335,3.6666666666666665,2.8333333333333335,3.6666666666666665
718695,1.0,1.5714285714285714,1.0,1.5714285714285714
718696,4.6,2.0,4.666666666666667,2.0
718697,2.875,2.6666666666666665,2.875,2.6666666666666665
718698,1.3333333333333333,1.7142857142857142,1.3333333333333333,2.5714285714285716
718699,5.4,1.25,5.4,1.25
718701,2.4,3.4,2.5,3.4
718702,2.1,2.5,2.1,2.5
718704,1.8571428571428572,2.4,1.8571428571428572,2.4
718681,4.666666666666667,3.6,2.4285714285714284,5.2
718682,2.0,2.0,2.3,1.7777777777777777
718683,2.090909090909091,3.6666666666666665,2.1538461538461537,4.333333333333333
718686,3.1666666666666665,3.75,2.6666666666666665,2.5
718687,1.0,1.75,1.0526315789473684,1.75
718690,2.375,2.5,2.3333333333333335,1.8461538461538463
718670,5.333333333333333,4.75,4.5,2.7777777777777777
718671,2.75,3.25,2.1333333333333333,4.0
718673,2.125,1.8333333333333333,2.6,2.111111111111111
718674,1.3333333333333333,4.0,1.4285714285714286,3.125
718675,2.6,3.0,2.6,3.0
718676,2.142857142857143,2.857142857142857,1.8181818181818181,3.875
718677,2.7777777777777777,1.4666666666666666,3.0,1.4444444444444444
718678,2.6,1.2307692307692308,1.8571428571428572,1.3125
718679,2.3333333333333335,1.1875,2.625,1.1428571428571428
718680,1.5454545454545454,2.6666666666666665,1.9090909090909092,3.0
718684,5.333333333333333,3.142857142857143,3.8,4.0
718685,1.3571428571428572,1.3636363636363635,1.2777777777777777,1.3636363636363635
718688,5.0,6.5,4.333333333333333,6.2
718693,2.4285714285714284,1.8333333333333333,3.2857142857142856,2.4285714285714284
718656,2.2,3.25,2.0555555555555554,4.25
718657,9.0,8.5,5.75,2.888888888888889
718658,3.2,2.6,2.6363636363636362,2.3333333333333335
718659,2.111111111111111,2.1,2.076923076923077,3.272727272727273
718660,1.1111111111111112,4.75,1.4,2.8
718661,2.0,1.3636363636363635,3.0,2.0
718662,2.7142857142857144,1.2941176470588236,2.7,1.2083333333333333
718663,2.3636363636363638,1.9285714285714286,2.6666666666666665,1.736842105263158
718664,4.0,5.0,3.875,4.75
718665,2.0,1.2307692307692308,1.875,1.263157894736842
718666,5.0,3.0,3.6666666666666665,3.4545454545454546
718667,1.5,2.125,2.090909090909091,1.7333333333333334
718668,1.7272727272727273,2.6666666666666665,1.4,1.5833333333333333
718669,3.375,3.4,3.1,3.0
718672,1.5,2.5714285714285716,1.8333333333333333,2.909090909090909
718639,2.3333333333333335,4.25,2.263157894736842,5.25
718642,3.5714285714285716,2.857142857142857,2.8333333333333335,2.8
718643,2.0,5.0,2.0,3.5454545454545454
718644,6.333333333333333,5.333333333333333,4.833333333333333,2.6363636363636362
718645,4.0,1.8571428571428572,2.8333333333333335,2.090909090909091
718646,2.0,1.7857142857142858,2.933333333333333,1.6363636363636365
718647,1.625,1.5,2.5454545454545454,2.076923076923077
718648,1.9,2.090909090909091,2.1333333333333333,3.1538461538461537
718649,9.5,2.5,4.833333333333333,3.076923076923077
718650,1.625,3.6,1.7272727272727273,2.727272727272727
718651,4.75,4.166666666666667,3.6666666666666665,4.4
718652,1.4615384615384615,2.2857142857142856,1.4090909090909092,1.6923076923076923
718653,3.0,1.5333333333333334,2.6666666666666665,1.36
718654,1.5714285714285714,2.0,2.0,1.8823529411764706
718655,2.2,1.0,2.25,1.1428571428571428
718627,1.9,1.875,2.0,1.6428571428571428
718628,6.666666666666667,1.625,2.8461538461538463,1.4827586206896552
718629,2.375,4.25,2.466666666666667,2.9166666666666665
718630,3.3333333333333335,4.75,3.0,3.4166666666666665
718631,5.75,2.2,4.25,2.0
718632,4.75,2.125,3.0,3.0714285714285716
718633,2.1818181818181817,2.125,1.4615384615384615,2.2857142857142856
718634,2.8333333333333335,1.75,2.6153846153846154,3.2142857142857144
718635,3.6,0.75,3.7,1.0
718636,1.9090909090909092,2.857142857142857,2.176470588235294,2.076923076923077
718637,1.5,3.857142857142857,2.55,4.545454545454546
718638,2.2,2.0,2.111111111111111,2.0
718640,4.0,2.0,3.75,1.4230769230769231
718641,3.2,2.5,2.25,3.857142857142857
