game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
718767,,,,
718768,,,,
718769,,,,
718770,,,,
718772,,,,
718773,,,,
718774,,,,
718775,,,,
718776,,,,
718777,,,,
718778,,,,
718779,,,,
718780,,,,
718781,,,,
718782,,,,
718763,0.0,13.5,0.0,13.5
718764,6.75,3.374957813027337,6.75,3.374957813027337
718765,0.0,8.100081000810007,0.0,8.100081000810007
718766,7.714230612638482,0.0,7.714230612638482,0.0
718771,5.400054000540005,0.0,5.400054000540005,0.0
718746,1.0384575443940602,3.6818349174314426,1.0384575443940602,3.6818349174314426
718749,3.6,4.153878106754667,3.6,4.153878106754667
718750,5.399973000135,1.5,5.399973000135,1.5
718751,0.0,0.0,0.0,0.0
718752,3.3750210938818364,10.384695266886668,3.3750210938818364,10.384695266886668
718753,3.0,1.5882259516120494,3.0,1.5882259516120494
718754,0.0,3.374957813027337,0.0,3.374957813027337
718755,4.050040500405004,1.5,4.050040500405004,1.5
718756,3.1764519032240988,0.0,3.1764519032240988,0.0
718757,0.0,9.0,0.0,9.0
718758,0.0,0.0,0.0,0.0
718759,7.941129758060248,6.3529038064481975,7.941129758060248,6.3529038064481975
718760,3.375,9.0,3.375,9.0
718761,7.941129758060248,9.0,7.941129758060248,9.0
718762,0.0,4.5,0.0,4.5
718733,3.724125089223831,3.857131836766181,3.724125089223831,3.857131836766181
718734,3.3749894531579594,3.0,3.3749894531579594,3.0
718735,1.5428527347064724,2.8928674745266942,1.5428527347064724,2.8928674745266942
718736,2.25,6.3947704987920995,2.25,6.3947704987920995
718737,5.586187633835746,5.869539697653488,5.586187633835746,5.869539697653488
718738,4.5,0.0,4.5,0.0
718739,1.9285783163511296,15.75,1.9285783163511296,15.75
718740,2.769230769230769,9.0,2.769230769230769,9.0
718741,5.4000308573191855,0.9,5.4000308573191855,0.9
718742,1.2857142857142858,6.479948160414717,1.2857142857142858,6.479948160414717
718743,3.6,2.0769150887881205,3.6,2.0769150887881205
718744,1.8620625446119154,3.6818349174314426,1.8620625446119154,3.6818349174314426
718745,0.0,0.0,0.0,0.0
718747,4.153830177576241,4.909113223241923,4.153830177576241,4.909113223241923
718748,4.628558204119417,5.586187633835746,4.628558204119417,5.586187633835746
718718,2.4545454545454546,3.2926748959148884,2.4545454545454546,3.2926748959148884
718719,3.8571318367661807,3.648628926330128,3.8571318367661807,3.648628926330128
718720,1.6199967600064802,2.0,1.6199967600064802,2.0
718721,2.5714285714285716,1.8409174587157213,2.5714285714285716,1.8409174587157213
718722,3.085705469412945,4.86001944007776,3.085705469412945,4.86001944007776
718723,3.7058823529411766,6.545395041863256,3.7058823529411766,6.545395041863256
718724,4.595734902691697,2.5312658204113774,4.595734902691697,2.5312658204113774
718725,2.8420977839532005,11.812463086052855,2.8420977839532005,11.812463086052855
718726,1.4210601108426886,5.926814812646799,1.4210601108426886,5.926814812646799
718727,4.6097448542808435,1.5,4.6097448542808435,1.5
718728,1.5428527347064724,7.363636363636363,1.5428527347064724,7.363636363636363
718729,4.408172261576044,2.531242089868469,4.408172261576044,2.531242089868469
718730,8.25,5.225823309107448,8.25,5.225823309107448
718731,2.7930938169178727,0.6585349791829775,2.7930938169178727,0.6585349791829775
718732,2.63413991673191,1.8,2.63413991673191,1.8
718703,2.25,6.882352941176471,2.25,6.882352941176471
718705,3.471433530619329,5.603731292594017,3.471433530619329,5.603731292594017
718706,2.5312420898684693,1.3500033750084375,2.5312420898684693,1.3500033750084375
718707,3.789473684210526,2.6619793295192378,3.789473684210526,2.6619793295192378
718708,5.170201765528159,3.681809814068605,5.170201765528159,3.681809814068605
718709,1.1739155954686857,3.857142857142857,1.1739155954686857,3.857142857142857
718710,2.15999568000864,11.302273012683662,2.15999568000864,11.302273012683662
718711,4.418165752124539,1.7234005885093864,4.418165752124539,1.7234005885093864
718712,2.1315733379649,3.056598006418856,2.1315733379649,3.056598006418856
718713,3.4838653486042768,2.4000160001066675,3.4838653486042768,2.4000160001066675
718714,5.547952805414802,1.8409049070343022,5.547952805414802,1.8409049070343022
718715,3.056598006418856,2.076923076923077,3.056598006418856,2.076923076923077
718716,1.6199967600064802,5.651175932967286,1.6199967600064802,5.651175932967286
718717,3.4468011770187728,5.033915369204641,3.4468011770187728,5.033915369204641
718689,3.085718693883848,1.849317601804934,3.085718693883848,2.734180676178071
718691,3.323071810658753,3.176470588235294,2.918914974439224,3.176470588235294
718692,5.033889773068181,2.892851977050041,5.033889773068181,2.892851977050041
718694,0.8307717869901137,3.5217391304347827,0.8307717869901137,3.5217391304347827
718695,8.816344523152088,6.075015187537968,8.816344523152088,6.075015187537968
718696,3.796880932626457,5.142832653177842,4.263163504162505,5.142832653177842
718697,3.681801446357062,1.372879029018595,3.681801446357062,1.372879029018595
718698,1.7234005885093862,5.1922877219703,1.7234005885093862,4.426214996016406
718699,1.7142857142857142,8.844797086906597,1.7142857142857142,8.844797086906597
718701,5.571428571428571,1.528299003209428,5.547952805414802,1.528299003209428
718702,3.2837793462441267,1.9636506447319615,3.2837793462441267,1.9636506447319615
718704,4.98460771598813,1.894736842105263,4.98460771598813,1.894736842105263
718681,2.1176470588235294,5.4,1.9852911981011794,5.949142459080578
718682,7.559984880030241,5.3035619579250755,6.406768802086776,4.7432368334637385
718683,4.189662395969648,3.375,4.764719896234989,2.8421052631578947
718686,6.157894736842105,1.2,5.161757115063066,2.6128990114532074
718687,8.660410039283168,4.959193794273049,7.967226175780616,4.959193794273049
718690,5.815375668652817,2.739130434782609,5.547930005671217,3.767437479723861
718670,3.0,2.25,3.6,3.4225303908022666
718671,4.673085909780596,2.6470588235294117,4.500017307758876,2.8636363636363638
718673,7.3125,4.85999028001944,5.7272727272727275,4.387494515631856
718674,1.5576863165910904,1.862062544611915,1.3278644988049222,3.23998704005184
718675,5.303590369965606,0.0,5.303590369965606,0.7297317019775729
718676,3.0,6.0,2.6999966250042187,5.837829948878448
718677,3.5217391304347827,4.05,3.5604434730148053,3.1395312331032175
718678,1.894736842105263,4.183110374958802,1.6363636363636365,3.5783218754743986
718679,2.2500140625878915,9.45,1.770503413137135,9.36
718680,4.868860440754821,6.7500241072289535,4.835828113176288,4.846153846153846
718684,4.2,4.426236764322565,3.374993973225048,4.1294166228430855
718685,7.941129758060247,4.868836495618047,8.437473632894896,4.868836495618047
718688,3.272727272727273,2.177415842877673,4.153846153846154,1.9014057726679259
718693,5.399980363707768,5.49151611607438,4.438344004536973,5.1265887678338835
718656,2.037743538654863,3.9375,3.85715981169148,3.375
718657,4.764705882352941,2.5116337479854605,4.304347826086956,3.0374962031297463
718658,6.48002592010368,6.75,5.40000635294865,4.853927130418954
718659,3.203384401043388,5.586216527959531,2.557892044324164,4.9655172413793105
718660,1.4999916667129627,2.4545365289580765,1.124995312519531,3.5357016582083634
718661,7.2692028107584195,6.75,4.9390123438723315,6.252644742409984
718662,1.50000833337963,9.857142857142858,2.1315901662640333,9.620689655172415
718663,3.698635203609868,3.272727272727273,3.475254406444369,2.6732646799359605
718664,3.5409894114580514,1.8305053720247932,4.2,2.54117049136355
718665,2.5,3.2727421488279487,2.16,3.3061291961820327
718666,4.5,4.6551804399662755,2.907687834326409,3.896911233929107
718667,4.655180439966276,2.5714285714285716,5.20481300624939,3.3061190753886986
718668,3.1764519032240988,6.0,7.1999712001152,5.323936163470193
718669,5.303590369965606,0.0,4.569244828445625,0.6666691358116141
718672,4.764705882352941,4.584922961973442,4.808225764692828,4.295459426658439
718639,3.436369884308881,6.352941176470588,4.1142974694213414,4.821428571428571
718642,4.821445790877824,2.5961588387669976,4.743256062854224,2.1000070000233335
