game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
776223,2025-09-23,665152,686752,Dean Kremer,Ryan Pepiot,Baltimore Orioles,Tampa Bay Rays,6.1,3.0,1,3,0,3,0,3,0,1,4,3,0,0,0,0,0,0,97,61,62,40,1,0,1,0,0,0,22,13,4,3,12,3,1,0,0,1,0,0,0,0,0,0
776218,2025-09-23,668909,669373,Gavin Williams,Tarik Skubal,Cleveland Guardians,Detroit Tigers,6.0,6.0,4,4,2,3,2,1,2,3,12,8,1,0,0,0,0,0,91,95,61,67,0,0,0,1,0,1,24,24,3,7,3,2,1,0,0,1,0,0,0,0,0,0
776224,2025-09-23,663903,670912,Brady Singer,Johan Oviedo,Cincinnati Reds,Pittsburgh Pirates,5.1,4.2,7,2,4,2,4,2,0,3,3,7,1,1,0,0,0,0,90,82,56,50,1,0,0,0,0,0,23,19,5,2,7,5,0,0,1,0,0,0,0,0,0,0
776215,2025-09-23,650911,665795,Cristopher Sánchez,Edward Cabrera,Philadelphia Phillies,Miami Marlins,7.0,4.0,3,5,0,3,0,3,1,1,6,3,0,2,0,0,0,0,91,67,65,40,0,0,0,0,0,0,24,17,10,5,4,3,0,0,0,0,0,0,0,0,0,0
776216,2025-09-23,661563,681343,Luis Gil,Shane Smith,New York Yankees,Chicago White Sox,6.0,5.0,4,5,2,1,2,1,2,4,3,8,1,0,0,0,0,0,89,93,57,60,0,0,1,0,0,0,24,23,4,1,11,5,0,0,0,0,0,0,0,0,0,0
776217,2025-09-23,592332,608337,Kevin Gausman,Lucas Giolito,Toronto Blue Jays,Boston Red Sox,5.2,4.2,9,3,4,1,4,1,1,4,7,3,0,0,0,0,0,0,92,98,63,61,0,0,0,0,1,0,27,23,3,6,7,7,0,0,1,0,0,0,0,0,0,0
776219,2025-09-23,694462,695418,Hurston Waldrep,Brad Lord,Atlanta Braves,Washington Nationals,6.0,6.0,5,4,1,2,1,2,4,1,5,4,0,2,0,0,0,0,92,96,53,63,0,0,0,0,0,0,25,23,10,9,1,5,1,0,0,1,0,0,0,0,0,0
776209,2025-09-23,690990,656849,Cade Horton,David Peterson,Chicago Cubs,New York Mets,3.0,1.1,2,5,1,5,1,5,0,2,2,1,1,0,0,0,0,0,29,42,23,22,0,0,0,0,0,0,11,11,1,3,6,0,0,0,0,0,0,0,0,0,0,0
776210,2025-09-23,571578,805673,Patrick Corbin,Zebby Matthews,Texas Rangers,Minnesota Twins,3.2,7.0,5,4,2,1,2,1,2,0,2,6,0,1,0,0,0,0,65,90,38,65,0,0,0,0,0,0,18,27,5,5,4,12,0,1,1,0,0,0,0,0,0,0
776207,2025-09-23,691951,666142,Sam Aldegheri,Cole Ragans,Los Angeles Angels,Kansas City Royals,4.2,5.0,7,3,3,2,3,2,2,1,3,10,0,1,0,0,0,0,94,72,52,44,1,0,1,0,0,0,23,19,4,1,6,4,0,1,1,0,0,0,0,0,0,0
776213,2025-09-23,694297,660271,Brandon Pfaadt,Shohei Ohtani,Arizona Diamondbacks,Los Angeles Dodgers,6.0,6.0,4,5,3,0,3,0,2,0,4,8,1,0,0,0,0,0,90,91,55,63,0,0,0,0,0,0,24,22,3,5,11,4,0,0,0,0,0,0,0,0,0,0
776212,2025-09-23,682243,685326,Bryce Miller,McCade Brown,Seattle Mariners,Colorado Rockies,5.2,5.0,5,2,3,1,3,1,1,2,4,10,0,1,0,0,0,0,84,81,56,51,0,1,0,0,0,0,22,19,7,1,5,3,0,0,0,0,0,0,0,0,0,0
776214,2025-09-23,681190,669145,Randy Vásquez,Bruce Zimmermann,San Diego Padres,Milwaukee Brewers,7.0,6.0,1,7,0,6,0,5,2,2,3,1,0,2,0,0,0,0,98,91,66,59,0,0,0,0,0,0,24,28,8,11,10,7,1,0,0,1,0,0,0,0,0,0
776211,2025-09-23,657277,669467,Logan Webb,Andre Pallante,San Francisco Giants,St. Louis Cardinals,6.0,2.2,8,3,3,5,3,2,2,2,5,4,0,0,0,0,0,0,97,66,62,37,0,0,0,0,0,0,25,14,6,3,4,2,0,0,0,0,0,0,0,0,0,0
776208,2025-09-23,605488,664299,Jeffrey Springs,Cristian Javier,Athletics,Houston Astros,5.0,4.2,3,6,1,4,1,3,2,1,3,4,0,0,0,0,0,0,81,79,53,48,0,0,0,0,0,0,20,21,2,2,10,8,1,0,0,1,0,0,0,0,0,0
