game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
778214,2025-04-23,693821,571945,Bryce Elder,Miles Mikolas,Atlanta Braves,St. Louis Cardinals,6.0,6.0,5,6,1,0,1,0,3,2,2,2,0,0,0,0,0,0,99,89,63,54,0,0,1,0,0,0,25,25,9,7,6,8,0,0,0,0,0,0,0,0,0,0
778209,2025-04-23,681857,606996,Reese Olson,Kyle Hart,Detroit Tigers,San Diego Padres,7.1,4.1,2,5,0,2,0,2,1,1,7,6,0,2,0,0,0,0,85,70,59,46,0,0,1,0,0,0,25,19,11,4,4,3,1,0,0,1,0,0,0,0,0,0
778203,2025-04-23,656849,554430,David Peterson,Zack Wheeler,New York Mets,Philadelphia Phillies,5.1,6.0,8,5,2,2,2,2,1,2,2,9,0,1,0,0,0,0,89,107,61,67,0,0,0,0,0,0,25,25,8,3,6,6,0,0,0,0,0,0,0,0,0,0
778208,2025-04-23,645261,663903,Sandy Alcantara,Brady Singer,Miami Marlins,Cincinnati Reds,6.0,6.0,5,4,3,2,3,2,2,0,4,8,1,1,0,0,0,0,102,88,68,61,0,0,0,0,0,0,25,22,9,5,5,5,0,1,1,0,0,0,0,0,0,0
778206,2025-04-23,682847,607074,Luis Ortiz,Carlos Rodón,Cleveland Guardians,New York Yankees,4.1,7.0,5,4,4,1,4,0,5,2,8,8,0,0,0,0,0,0,104,90,64,61,0,0,0,0,0,0,24,27,3,5,3,8,0,1,1,0,0,0,0,0,0,0
778204,2025-04-23,592866,608372,Trevor Williams,Tomoyuki Sugano,Washington Nationals,Baltimore Orioles,5.0,7.0,6,5,1,3,1,3,1,0,5,1,0,2,0,0,0,0,99,94,61,56,0,0,0,0,0,0,22,26,4,12,6,8,0,0,0,0,0,0,0,0,0,0
778207,2025-04-23,656794,676106,Sean Newcomb,Emerson Hancock,Boston Red Sox,Seattle Mariners,5.0,6.0,8,5,4,2,4,2,2,2,8,7,1,0,0,0,0,0,97,92,66,62,0,0,0,0,0,0,24,25,3,7,3,4,0,1,1,0,0,0,0,0,0,0
778205,2025-04-23,571510,676508,Matthew Boyd,Ben Casparius,Chicago Cubs,Los Angeles Dodgers,6.0,2.2,10,1,6,0,3,0,1,0,4,4,2,0,0,0,0,0,92,40,64,29,0,0,0,0,0,0,28,9,4,1,9,3,1,0,0,0,0,0,0,0,0,0
778200,2025-04-23,687473,670102,Ryan Gusto,Bowden Francis,Houston Astros,Toronto Blue Jays,5.2,4.2,3,8,1,3,1,3,1,1,6,2,0,1,0,0,0,0,80,79,47,55,0,0,0,0,0,0,21,22,5,5,6,6,1,0,0,1,0,0,0,0,0,0
778201,2025-04-23,701581,669060,David Festa,Bryse Wilson,Minnesota Twins,Chicago White Sox,4.0,2.2,4,5,2,1,2,1,3,3,5,2,0,0,0,0,0,0,84,55,52,30,0,1,0,0,0,0,18,16,3,1,3,3,0,0,0,0,0,0,0,0,0,0
778202,2025-04-23,686799,571760,Jack Kochanowicz,Andrew Heaney,Los Angeles Angels,Pittsburgh Pirates,6.0,6.0,8,1,2,0,2,0,1,0,3,9,1,0,0,0,0,0,81,95,54,66,1,0,0,0,0,0,25,20,8,3,4,7,0,1,1,0,0,0,0,0,0,0
778199,2025-04-23,593958,671737,Eduardo Rodriguez,Taj Bradley,Arizona Diamondbacks,Tampa Bay Rays,6.2,6.0,6,6,4,3,4,3,1,2,5,3,1,1,0,0,0,0,92,103,57,62,0,0,0,0,0,0,27,25,7,6,8,8,0,0,0,0,0,0,0,0,0,0
778198,2025-04-23,657277,642547,Logan Webb,Freddy Peralta,San Francisco Giants,Milwaukee Brewers,6.1,5.0,6,5,0,3,0,3,3,2,6,3,0,0,0,0,0,0,106,95,71,58,0,0,0,0,0,0,27,22,8,6,4,6,1,0,0,1,0,0,0,0,0,0
778197,2025-04-23,676664,677958,JP Sears,Kumar Rocker,Athletics,Texas Rangers,5.0,1.2,5,7,2,5,2,5,1,1,5,2,1,1,0,0,0,0,86,63,57,42,0,0,0,0,0,0,20,13,3,2,6,1,1,0,0,1,0,0,0,0,0,0
