game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
777980,2025-05-10,592866,669467,Trevor Williams,Andre Pallante,Washington Nationals,St. Louis Cardinals,6.0,7.3333,7,5,4,2,4,2,1,0,4,7,0,1,0,0,0,0,96,91,61,61,1,0,0,0,0,0,26,27,8,9,5,6,0,1,1,0,0,0,0,0,0,0
777985,2025-05-10,571760,700363,Andrew Heaney,AJ Smith-Shawver,Pittsburgh Pirates,Atlanta Braves,6.0,5.6667,4,5,2,1,2,1,3,2,2,7,1,0,0,0,0,0,82,97,49,59,1,0,0,0,0,0,25,24,10,4,5,6,0,0,0,0,0,0,0,0,0,0
777972,2025-05-10,676664,607074,JP Sears,Carlos Rodón,Athletics,New York Yankees,5.0,6.0,4,8,1,4,1,4,1,0,4,10,1,2,0,0,0,0,82,98,50,67,1,0,0,0,0,0,20,27,2,3,8,6,0,0,0,0,0,0,0,0,0,0
777981,2025-05-10,671737,668964,Taj Bradley,Tobias Myers,Tampa Bay Rays,Milwaukee Brewers,6.0,4.0,4,3,2,2,2,2,1,3,5,3,2,0,0,0,0,0,84,75,59,47,0,0,0,0,0,0,22,18,7,4,5,5,0,0,0,0,0,0,0,0,0,0
777987,2025-05-10,656427,594798,Jack Flaherty,Jacob deGrom,Detroit Tigers,Texas Rangers,3.0,5.0,4,5,5,2,5,2,2,1,4,10,4,2,0,0,0,0,73,90,41,58,0,0,0,0,0,0,15,20,1,2,4,2,0,1,1,0,0,0,0,0,0,0
777983,2025-05-10,676440,624133,Tanner Bibee,Ranger Suarez,Cleveland Guardians,Philadelphia Phillies,7.0,7.0,5,3,1,0,1,0,0,1,3,5,0,0,0,0,0,0,96,82,63,55,0,0,0,0,0,0,26,23,7,8,11,6,0,1,1,0,0,0,0,0,0,0
777979,2025-05-10,621121,663903,Lance McCullers Jr.,Brady Singer,Houston Astros,Cincinnati Reds,0.3333,2.3333,3,9,7,7,7,7,3,1,0,1,1,1,0,0,0,0,36,51,17,28,1,0,0,0,0,0,8,16,1,4,0,1,0,0,1,0,0,0,0,0,0,0
777977,2025-05-10,666142,676979,Cole Ragans,Garrett Crochet,Kansas City Royals,Boston Red Sox,5.0,7.0,7,7,4,1,4,1,2,1,8,9,0,0,0,0,0,0,95,106,65,75,0,0,0,0,0,1,23,29,3,6,3,6,0,1,1,0,0,0,0,0,0,0
777978,2025-05-10,681343,665795,Shane Smith,Edward Cabrera,Chicago White Sox,Miami Marlins,6.0,5.0,4,3,0,1,0,1,0,1,7,2,0,1,0,0,0,0,87,85,58,55,0,0,2,0,0,0,21,18,3,4,7,8,0,0,0,0,0,0,0,0,0,0
777982,2025-05-10,656731,641745,Tylor Megill,Brad Keller,New York Mets,Chicago Cubs,4.6667,1.0,7,0,4,0,4,0,2,0,7,2,1,0,0,0,0,0,77,17,50,12,0,0,0,0,0,0,22,3,1,0,5,1,0,0,1,0,0,0,0,0,0,0
777974,2025-05-10,657746,657277,Joe Ryan,Logan Webb,Minnesota Twins,San Francisco Giants,6.0,7.0,2,5,1,2,1,2,0,1,7,9,1,1,0,0,0,0,76,103,48,68,0,0,0,0,0,0,20,27,2,10,9,2,1,0,0,1,0,0,0,0,0,0
777975,2025-05-10,669203,669160,Corbin Burnes,Dustin May,Arizona Diamondbacks,Los Angeles Dodgers,7.0,6.6667,5,7,0,2,0,2,2,1,5,5,0,1,0,0,0,0,91,88,58,58,0,0,0,0,1,0,27,27,12,9,3,5,1,0,0,1,0,0,0,0,0,0
777976,2025-05-10,687134,663568,Bradley Blalock,Stephen Kolek,Colorado Rockies,San Diego Padres,3.6667,9.0,13,5,12,0,12,0,2,2,1,7,3,0,0,0,0,0,87,104,54,68,0,0,1,0,0,0,26,32,5,11,5,7,0,1,1,0,0,0,0,0,0,0
777973,2025-05-10,686799,502043,Jack Kochanowicz,Kyle Gibson,Los Angeles Angels,Baltimore Orioles,5.6667,4.0,4,7,1,5,1,5,4,3,4,4,0,1,0,0,0,0,95,79,56,46,0,0,0,0,0,0,23,22,9,4,2,4,1,0,0,1,0,0,0,0,0,0
777970,2025-05-10,688138,670102,Logan Evans,Bowden Francis,Seattle Mariners,Toronto Blue Jays,5.0,6.6667,5,6,3,3,3,3,2,1,3,5,1,1,0,0,0,0,86,89,49,59,0,0,0,0,0,0,22,27,3,6,9,9,0,0,0,0,0,0,0,0,0,0
