game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
778029,2025-05-08,685299,672456,Tanner Gordon,Keider Montero,Colorado Rockies,Detroit Tigers,6.1,8.0,9,5,7,1,4,1,1,3,4,2,0,0,0,0,0,0,89,92,66,66,0,1,0,0,0,0,28,29,6,11,8,7,0,1,1,0,0,0,0,0,0,0
778007,2025-05-08,641927,665152,Bailey Ober,Dean Kremer,Minnesota Twins,Baltimore Orioles,5.0,7.0,8,3,2,2,1,2,1,2,6,8,0,1,0,0,0,0,91,86,60,57,1,0,0,0,0,0,25,25,3,8,6,4,0,0,0,0,0,0,0,0,0,0
778006,2025-05-08,678394,683004,Brayan Bello,Jack Leiter,Boston Red Sox,Texas Rangers,4.2,5.1,4,3,0,4,0,4,5,4,1,3,0,0,0,0,0,0,83,90,44,57,0,1,0,1,0,1,21,24,7,6,4,7,0,0,0,1,0,0,0,0,0,0
778008,2025-05-08,663460,663436,Kris Bubic,Davis Martin,Kansas City Royals,Chicago White Sox,7.0,4.1,6,7,0,4,0,4,1,1,7,2,0,0,0,0,0,0,93,86,65,49,0,0,0,0,0,0,25,21,7,6,4,5,1,0,0,1,0,0,0,0,0,0
778004,2025-05-08,607536,663554,Kyle Freeland,Casey Mize,Colorado Rockies,Detroit Tigers,3.0,6.0,11,3,9,1,5,1,1,0,2,8,0,0,0,0,0,0,65,86,44,63,0,0,0,0,0,0,21,21,4,4,3,6,0,1,1,0,0,0,0,0,0,0
778029,2025-05-08,685299,672456,Tanner Gordon,Keider Montero,Colorado Rockies,Detroit Tigers,6.1,8.0,9,5,7,1,4,1,1,3,4,2,0,0,0,0,0,0,89,92,66,66,0,1,0,0,0,0,28,29,6,11,8,7,0,1,1,0,0,0,0,0,0,0
778005,2025-05-08,686752,666200,Ryan Pepiot,Jesús Luzardo,Tampa Bay Rays,Philadelphia Phillies,6.0,5.1,2,6,1,2,1,2,2,2,3,4,0,1,0,0,0,0,95,105,53,64,0,0,0,0,0,0,20,22,3,2,10,8,0,0,0,0,0,0,0,0,0,0
778003,2025-05-08,680885,666157,Spencer Schwellenbach,Nick Lodolo,Atlanta Braves,Cincinnati Reds,6.0,6.0,4,5,1,2,0,2,2,0,6,7,0,0,0,0,0,0,93,93,63,62,0,0,0,0,0,0,23,23,7,5,4,6,0,0,0,0,0,0,0,0,0,0
778000,2025-05-08,667755,605135,José Soriano,Chris Bassitt,Los Angeles Angels,Toronto Blue Jays,5.0,6.0,8,8,3,5,3,4,4,1,6,6,0,2,0,0,0,0,90,101,52,69,0,0,1,0,0,0,26,29,4,10,4,4,0,1,0,0,0,0,0,0,0,0
777999,2025-05-08,694297,808967,Brandon Pfaadt,Yoshinobu Yamamoto,Arizona Diamondbacks,Los Angeles Dodgers,6.1,5.0,4,6,0,5,0,5,3,1,6,4,0,2,0,0,0,0,99,88,62,54,0,1,0,0,0,0,26,22,2,8,11,2,1,0,0,1,0,0,0,0,0,0
