id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
4510,2025,2025-04-05T20:05:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,1,washington-nationals,arizona-diamondbacks,WSH,ARI,Washington Nationals,Arizona Diamondbacks,Nationals,Diamondbacks,Nationals,Diamondbacks,Washington,Arizona,National,National,East,West,4,3,,,,,,
4511,2025,2025-04-05T17:10:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,6,detroit-tigers,chicago-white-sox,DET,CHW,Detroit Tigers,Chicago White Sox,Tigers,White Sox,Tigers,White Sox,Detroit,Chicago,American,American,Central,Central,7,2,,,,,,
4512,2025,2025-04-05T20:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,14,philadelphia-phillies,los-angeles-dodgers,PHI,LAD,Philadelphia Phillies,Los Angeles Dodgers,Phillies,Dodgers,Phillies,Dodgers,Philadelphia,Los Angeles,National,National,East,West,1,3,,,,,,
4513,2025,2025-04-05T23:15:00.000Z,False,regular,STATUS_FINAL,Truist Park,False,2,15,atlanta-braves,miami-marlins,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,Braves,Marlins,Atlanta,Miami,National,National,East,East,0,4,,,,,,
4514,2025,2025-04-05T20:05:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,19,pittsburgh-pirates,new-york-yankees,PIT,NYY,Pittsburgh Pirates,New York Yankees,Pirates,Yankees,Pirates,Yankees,Pittsburgh,New York,National,American,Central,East,4,10,,,,,,
4516,2025,2025-04-05T23:10:00.000Z,False,regular,STATUS_FINAL,Citi Field,False,18,29,new-york-mets,toronto-blue-jays,NYM,TOR,New York Mets,Toronto Blue Jays,Mets,Blue Jays,Mets,Blue Jays,New York,Toronto,National,American,East,East,3,2,,,,,,
4517,2025,2025-04-05T20:10:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,3,kansas-city-royals,baltimore-orioles,KC,BAL,Kansas City Royals,Baltimore Orioles,Royals,Orioles,Royals,Orioles,Kansas City,Baltimore,American,American,Central,East,1,8,,,,,,
4518,2025,2025-04-05T23:10:00.000Z,False,regular,STATUS_FINAL,American Family Field,False,16,7,milwaukee-brewers,cincinnati-reds,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,Brewers,Reds,Milwaukee,Cincinnati,National,National,Central,Central,7,11,,,,,,
4519,2025,2025-04-05T18:10:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,11,minnesota-twins,houston-astros,MIN,HOU,Minnesota Twins,Houston Astros,Twins,Astros,Twins,Astros,Minnesota,Houston,American,American,Central,West,6,1,,,,,,
4520,2025,2025-04-05T18:20:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,23,chicago-cubs,san-diego-padres,CHC,SD,Chicago Cubs,San Diego Padres,Cubs,Padres,Cubs,Padres,Chicago,San Diego,National,National,Central,West,7,1,,,,,,
4521,2025,2025-04-05T23:05:00.000Z,False,regular,STATUS_FINAL,Globe Life Field,False,28,27,texas-rangers,tampa-bay-rays,TEX,TB,Texas Rangers,Tampa Bay Rays,Rangers,Rays,Rangers,Rays,Texas,Tampa Bay,American,American,West,East,6,4,,,,,,
4522,2025,2025-04-06T00:10:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,20,colorado-rockies,oakland-athletics,COL,OAK,Colorado Rockies,Oakland Athletics,Rockies,Athletics,Rockies,Athletics,Colorado,Oakland,National,American,West,West,4,7,,,,,,
4523,2025,2025-04-06T01:38:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,8,los-angeles-angels,cleveland-guardians,LAA,CLE,Los Angeles Angels,Cleveland Guardians,Angels,Guardians,Angels,Guardians,Los Angeles,Cleveland,American,American,West,Central,10,4,,,,,,
4524,2025,2025-04-06T01:05:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,25,san-francisco-giants,seattle-mariners,SF,SEA,San Francisco Giants,Seattle Mariners,Giants,Mariners,Giants,Mariners,San Francisco,Seattle,National,American,West,West,4,1,,,,,,
