id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
32271,2025,2025-07-10T21:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,15,cincinnati-reds,miami-marlins,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,Reds,Marlins,Cincinnati,Miami,National,National,Central,East,6,0,,,,,,
32272,2025,2025-07-10T16:05:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,18,baltimore-orioles,new-york-mets,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,Orioles,Mets,Baltimore,New York,American,National,East,East,3,1,,,,,,
32273,2025,2025-07-10T23:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,25,new-york-yankees,seattle-mariners,NYY,SEA,New York Yankees,Seattle Mariners,Yankees,Mariners,Yankees,Mariners,New York,Seattle,American,American,East,West,6,5,,,,,,
32274,2025,2025-07-10T23:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,27,boston-red-sox,tampa-bay-rays,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,Red Sox,Rays,Boston,Tampa Bay,American,American,East,East,4,3,,,,,,
32275,2025,2025-07-10T17:10:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,5,minnesota-twins,chicago-cubs,MIN,CHC,Minnesota Twins,Chicago Cubs,Twins,Cubs,Twins,Cubs,Minnesota,Chicago,American,National,Central,Central,1,8,,,,,,
32277,2025,2025-07-10T23:45:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,30,st-louis-cardinals,washington-nationals,STL,WSH,St. Louis Cardinals,Washington Nationals,Cardinals,Nationals,Cardinals,Nationals,St. Louis,Washington,National,National,Central,East,8,1,,,,,,
32278,2025,2025-07-11T01:40:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,1,san-diego-padres,arizona-diamondbacks,SD,ARI,San Diego Padres,Arizona Diamondbacks,Padres,Diamondbacks,Padres,Diamondbacks,San Diego,Arizona,National,National,West,West,4,3,,,,,,
32280,2025,2025-07-11T01:38:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,28,los-angeles-angels,texas-rangers,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,Angels,Rangers,Los Angeles,Texas,American,American,West,West,4,11,,,,,,
67874,2025,2025-07-11T01:05:00.000Z,False,regular,STATUS_FINAL,Sutter Health Park,False,20,2,oakland-athletics,atlanta-braves,OAK,ATL,Oakland Athletics,Atlanta Braves,Athletics,Braves,Athletics,Braves,Oakland,Atlanta,American,National,West,East,5,4,,,,,,
2733511,2025,2025-07-10T21:05:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,18,baltimore-orioles,new-york-mets,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,Orioles,Mets,Baltimore,New York,American,National,East,East,7,3,,,,,,
