id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
14518,2025,2025-05-09T22:40:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,2,pittsburgh-pirates,atlanta-braves,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,Pirates,Braves,Pirates,Braves,Pittsburgh,Atlanta,National,National,Central,East,3,2,,,,,,
14519,2025,2025-05-09T23:10:00.000Z,False,regular,STATUS_FINAL,Citi Field,False,18,5,new-york-mets,chicago-cubs,NYM,CHC,New York Mets,Chicago Cubs,Mets,Cubs,Mets,Cubs,New York,Chicago,National,National,East,Central,7,2,,,,,,
14520,2025,2025-05-09T23:05:00.000Z,False,regular,STATUS_FINAL,George M. Steinbrenner Field,False,27,16,tampa-bay-rays,milwaukee-brewers,TB,MIL,Tampa Bay Rays,Milwaukee Brewers,Rays,Brewers,Rays,Brewers,Tampa Bay,Milwaukee,American,National,East,Central,4,3,,,,,,
14521,2025,2025-05-09T23:10:00.000Z,False,regular,STATUS_FINAL,Progressive Field,False,8,21,cleveland-guardians,philadelphia-phillies,CLE,PHI,Cleveland Guardians,Philadelphia Phillies,Guardians,Phillies,Guardians,Phillies,Cleveland,Philadelphia,American,National,Central,East,6,0,,,,,,
14522,2025,2025-05-09T22:45:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,26,washington-nationals,st-louis-cardinals,WSH,STL,Washington Nationals,St. Louis Cardinals,Nationals,Cardinals,Nationals,Cardinals,Washington,St. Louis,National,National,East,Central,0,10,,,,,,
14523,2025,2025-05-09T22:40:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,28,detroit-tigers,texas-rangers,DET,TEX,Detroit Tigers,Texas Rangers,Tigers,Rangers,Tigers,Rangers,Detroit,Texas,American,American,Central,West,2,1,,,,,,
14524,2025,2025-05-09T23:40:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,4,kansas-city-royals,boston-red-sox,KC,BOS,Kansas City Royals,Boston Red Sox,Royals,Red Sox,Royals,Red Sox,Kansas City,Boston,American,American,Central,East,2,1,,,,,,
14525,2025,2025-05-10T00:10:00.000Z,False,regular,STATUS_FINAL,Daikin Park,False,11,7,houston-astros,cincinnati-reds,HOU,CIN,Houston Astros,Cincinnati Reds,Astros,Reds,Astros,Reds,Houston,Cincinnati,American,National,West,Central,3,0,,,,,,
14526,2025,2025-05-09T23:40:00.000Z,False,regular,STATUS_FINAL,Rate Field,False,6,15,chicago-white-sox,miami-marlins,CHW,MIA,Chicago White Sox,Miami Marlins,White Sox,Marlins,White Sox,Marlins,Chicago,Miami,American,National,Central,East,6,2,,,,,,
14527,2025,2025-05-10T00:10:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,24,minnesota-twins,san-francisco-giants,MIN,SF,Minnesota Twins,San Francisco Giants,Twins,Giants,Twins,Giants,Minnesota,San Francisco,American,National,Central,West,3,1,,,,,,
14528,2025,2025-05-10T00:40:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,23,colorado-rockies,san-diego-padres,COL,SD,Colorado Rockies,San Diego Padres,Rockies,Padres,Rockies,Padres,Colorado,San Diego,National,National,West,West,9,13,,,,,,
14529,2025,2025-05-10T01:38:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,3,los-angeles-angels,baltimore-orioles,LAA,BAL,Los Angeles Angels,Baltimore Orioles,Angels,Orioles,Angels,Orioles,Los Angeles,Baltimore,American,American,West,East,1,4,,,,,,
14530,2025,2025-05-10T01:40:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,14,arizona-diamondbacks,los-angeles-dodgers,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,Diamondbacks,Dodgers,Diamondbacks,Dodgers,Arizona,Los Angeles,National,National,West,West,11,14,,,,,,
14532,2025,2025-05-10T01:40:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,29,seattle-mariners,toronto-blue-jays,SEA,TOR,Seattle Mariners,Toronto Blue Jays,Mariners,Blue Jays,Mariners,Blue Jays,Seattle,Toronto,American,American,West,East,3,6,,,,,,
64377,2025,2025-05-10T02:05:00.000Z,False,regular,STATUS_FINAL,Sutter Health Park,False,20,19,oakland-athletics,new-york-yankees,OAK,NYY,Oakland Athletics,New York Yankees,Athletics,Yankees,Athletics,Yankees,Oakland,New York,American,American,West,East,2,10,,,,,,
