id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
27599,2025,2025-06-21T20:10:00.000Z,False,regular,STATUS_FINAL,loanDepot park,False,15,2,miami-marlins,atlanta-braves,MIA,ATL,Miami Marlins,Atlanta Braves,Marlins,Braves,Marlins,Braves,Miami,Atlanta,National,National,East,East,0,7,,,,,,
27600,2025,2025-06-21T17:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,3,new-york-yankees,baltimore-orioles,NYY,BAL,New York Yankees,Baltimore Orioles,Yankees,Orioles,Yankees,Orioles,New York,Baltimore,American,American,East,East,9,0,,,,,,
27601,2025,2025-06-21T19:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,6,toronto-blue-jays,chicago-white-sox,TOR,CHW,Toronto Blue Jays,Chicago White Sox,Blue Jays,White Sox,Blue Jays,White Sox,Toronto,Chicago,American,American,East,Central,7,1,,,,,,
27602,2025,2025-06-21T16:10:00.000Z,False,regular,STATUS_FINAL,George M. Steinbrenner Field,False,27,10,tampa-bay-rays,detroit-tigers,TB,DET,Tampa Bay Rays,Detroit Tigers,Rays,Tigers,Rays,Tigers,Tampa Bay,Detroit,American,American,East,Central,8,3,,,,,,
27603,2025,2025-06-21T23:15:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,18,philadelphia-phillies,new-york-mets,PHI,NYM,Philadelphia Phillies,New York Mets,Phillies,Mets,Phillies,Mets,Philadelphia,New York,National,National,East,East,4,11,,,,,,
27604,2025,2025-06-21T20:05:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,28,pittsburgh-pirates,texas-rangers,PIT,TEX,Pittsburgh Pirates,Texas Rangers,Pirates,Rangers,Pirates,Rangers,Pittsburgh,Texas,National,American,Central,West,2,3,,,,,,
27605,2025,2025-06-21T18:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,7,st-louis-cardinals,cincinnati-reds,STL,CIN,St. Louis Cardinals,Cincinnati Reds,Cardinals,Reds,Cardinals,Reds,St. Louis,Cincinnati,National,National,Central,Central,6,5,,,,,,
27606,2025,2025-06-21T18:10:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,16,minnesota-twins,milwaukee-brewers,MIN,MIL,Minnesota Twins,Milwaukee Brewers,Twins,Brewers,Twins,Brewers,Minnesota,Milwaukee,American,National,Central,Central,0,9,,,,,,
27607,2025,2025-06-21T18:20:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,25,chicago-cubs,seattle-mariners,CHC,SEA,Chicago Cubs,Seattle Mariners,Cubs,Mariners,Cubs,Mariners,Chicago,Seattle,National,American,Central,West,10,7,,,,,,
27608,2025,2025-06-22T01:10:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,1,colorado-rockies,arizona-diamondbacks,COL,ARI,Colorado Rockies,Arizona Diamondbacks,Rockies,Diamondbacks,Rockies,Diamondbacks,Colorado,Arizona,National,National,West,West,3,5,,,,,,
27609,2025,2025-06-21T20:05:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,4,san-francisco-giants,boston-red-sox,SF,BOS,San Francisco Giants,Boston Red Sox,Giants,Red Sox,Giants,Red Sox,San Francisco,Boston,National,American,West,East,3,2,,,,,,
27611,2025,2025-06-22T01:38:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,11,los-angeles-angels,houston-astros,LAA,HOU,Los Angeles Angels,Houston Astros,Angels,Astros,Angels,Astros,Los Angeles,Houston,American,American,West,West,9,1,,,,,,
27612,2025,2025-06-21T23:15:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,12,san-diego-padres,kansas-city-royals,SD,KC,San Diego Padres,Kansas City Royals,Padres,Royals,Padres,Royals,San Diego,Kansas City,National,American,West,Central,5,1,,,,,,
27613,2025,2025-06-22T02:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,30,los-angeles-dodgers,washington-nationals,LAD,WSH,Los Angeles Dodgers,Washington Nationals,Dodgers,Nationals,Dodgers,Nationals,Los Angeles,Washington,National,National,West,East,3,7,,,,,,
67623,2025,2025-06-22T02:05:00.000Z,False,regular,STATUS_FINAL,Sutter Health Park,False,20,8,oakland-athletics,cleveland-guardians,OAK,CLE,Oakland Athletics,Cleveland Guardians,Athletics,Guardians,Athletics,Guardians,Oakland,Cleveland,American,American,West,Central,2,4,,,,,,
