game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
531024,2018-07-31,133,141,OAK,TOR,Oakland Athletics,Toronto Blue Jays,Athletics,Blue Jays,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2018,2018,108,105,62,48,46,57,0.574,0.457,515,472,473,532,42,-60,4.77,4.5,4.38,5.07,0.39,-0.57,0.0,0.0,0.0,0.0,0.567,0.429,0.422,0.405,27,27,22,28,35,21,24,29,W1,L1,0,0,0.0,0.0,0.0,0.0,62-46,48-57,27-22,27-28,35-24,21-29,19-26,17-25,51-39,39-52,7-3,5-5,False
531023,2018-07-31,109,140,AZ,TEX,Arizona Diamondbacks,Texas Rangers,Diamondbacks,Rangers,National League,American League,NL,AL,NL West,AL West,NL West,AL West,2018,2018,108,108,59,46,49,62,0.546,0.426,486,495,426,566,60,-71,4.5,4.58,3.94,5.24,0.56,-0.66,0.0,0.0,0.0,0.0,0.556,0.414,0.587,0.362,27,20,26,34,32,26,23,28,L1,W4,0,0,0.0,0.0,0.0,0.0,59-49,46-62,27-26,20-34,32-23,26-28,27-19,17-30,55-44,41-58,6-4,5-5,False
531022,2018-07-31,135,137,SD,SF,San Diego Padres,San Francisco Giants,Padres,Giants,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2018,2018,109,108,42,54,67,54,0.385,0.5,403,438,522,467,-119,-29,3.7,4.06,4.79,4.32,-1.09,-0.27,0.0,0.0,0.0,0.0,0.404,0.516,0.362,0.52,20,32,35,22,22,22,32,32,L6,W2,0,0,0.0,0.0,0.0,0.0,42-67,54-54,20-35,32-22,22-32,22-32,17-30,26-24,40-59,48-45,2-8,4-6,True
531021,2018-07-31,111,143,BOS,PHI,Boston Red Sox,Philadelphia Phillies,Red Sox,Phillies,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2018,2018,108,106,75,58,33,48,0.694,0.547,571,465,393,444,178,21,5.29,4.39,3.64,4.19,1.65,0.2,0.0,0.0,0.0,0.0,0.677,0.533,0.702,0.462,38,34,14,18,37,24,19,30,W4,L4,0,0,0.0,0.0,0.0,0.0,75-33,58-48,38-14,34-18,37-19,24-30,33-14,18-21,67-32,49-43,7-3,4-6,False
531020,2018-07-31,120,121,WSH,NYM,Washington Nationals,New York Mets,Nationals,Mets,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2018,2018,105,103,52,44,53,59,0.495,0.427,460,407,422,469,38,-62,4.38,3.95,4.02,4.55,0.36,-0.6,0.0,0.0,0.0,0.0,0.506,0.438,0.488,0.487,23,21,25,33,29,23,28,26,L2,W1,0,0,0.0,0.0,0.0,0.0,52-53,44-59,23-25,21-33,29-28,23-26,21-22,19-20,43-42,39-50,5-5,5-5,True
531019,2018-07-31,119,158,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,Dodgers,Brewers,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2018,2018,107,109,59,62,48,47,0.551,0.569,506,477,414,425,92,52,4.73,4.38,3.87,3.9,0.86,0.48,0.0,0.0,0.0,0.0,0.546,0.565,0.532,0.432,28,33,25,21,31,29,23,26,L2,W1,0,0,0.0,0.0,0.0,0.0,59-48,62-47,28-25,33-21,31-23,29-26,25-22,19-25,53-44,52-40,5-5,7-3,False
531018,2018-07-31,144,146,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2018,2018,103,108,56,46,47,62,0.544,0.426,494,413,430,544,64,-131,4.8,3.82,4.17,5.04,0.62,-1.21,0.0,0.0,0.0,0.0,0.557,0.411,0.652,0.385,27,26,23,31,29,20,24,31,W2,L1,0,0,0.0,0.0,0.0,0.0,56-47,46-62,27-23,26-31,29-24,20-31,30-16,15-24,49-39,39-56,5-5,5-5,True
531011,2018-07-31,134,112,PIT,CHC,Pittsburgh Pirates,Chicago Cubs,Pirates,Cubs,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2018,2018,107,105,55,61,52,44,0.514,0.581,484,527,480,428,4,99,4.52,5.02,4.49,4.08,0.04,0.94,0.0,0.0,0.0,0.0,0.467,0.57,0.619,0.521,31,33,26,19,24,28,26,25,L1,W1,0,0,0.0,0.0,0.0,0.0,55-52,61-44,31-26,33-19,24-26,28-25,26-16,25-23,43-49,53-40,7-3,5-5,True
531016,2018-07-31,145,118,CWS,KC,Chicago White Sox,Kansas City Royals,White Sox,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2018,2018,105,105,37,32,68,73,0.352,0.305,430,384,571,580,-141,-196,4.1,3.66,5.44,5.52,-1.34,-1.87,0.0,0.0,0.0,0.0,0.364,0.302,0.366,0.439,20,15,31,37,17,17,37,36,L1,L2,0,0,0.0,0.0,0.0,0.0,37-68,32-73,20-31,15-37,17-37,17-36,15-26,18-23,32-56,29-67,4-6,5-5,True
531015,2018-07-31,136,117,SEA,HOU,Seattle Mariners,Houston Astros,Mariners,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2018,2018,106,108,63,67,43,41,0.594,0.62,447,533,448,356,-1,177,4.22,4.94,4.23,3.3,-0.01,1.64,0.0,0.0,0.0,0.0,0.625,0.622,0.55,0.625,35,32,19,24,28,35,24,17,W2,L5,0,0,0.0,0.0,0.0,0.0,63-43,67-41,35-19,32-24,28-24,35-17,22-18,30-18,60-36,61-37,5-5,3-7,True
