game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
530739,2018-07-07,141,147,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2018,2018,87,85,41,56,46,29,0.471,0.659,385,436,422,324,-37,112,4.43,5.13,4.85,3.81,-0.43,1.32,0.0,0.0,0.0,0.0,0.44,0.671,0.394,0.571,24,33,23,13,17,23,23,16,W1,L1,0,0,0.0,0.0,0.0,0.0,41-46,56-29,24-23,33-13,17-23,23-16,13-20,20-15,33-42,47-23,5-5,6-4,True
530744,2018-07-07,121,139,NYM,TB,New York Mets,Tampa Bay Rays,Mets,Rays,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2018,2018,84,87,35,43,49,44,0.417,0.494,336,335,389,335,-53,0,4.0,3.85,4.63,3.85,-0.63,0.0,0.0,0.0,0.0,0.0,0.419,0.541,0.484,0.486,15,23,26,17,20,20,23,27,W2,L2,0,0,0.0,0.0,0.0,0.0,35-49,43-44,15-26,23-17,20-23,20-27,15-16,18-19,31-43,40-34,4-6,6-4,False
530743,2018-07-07,137,138,SF,STL,San Francisco Giants,St. Louis Cardinals,Giants,Cardinals,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2018,2018,90,87,46,45,44,42,0.511,0.517,365,379,396,360,-31,19,4.06,4.36,4.4,4.14,-0.34,0.22,0.0,0.0,0.0,0.0,0.518,0.52,0.51,0.61,27,23,15,22,19,22,29,20,W1,L1,0,0,0.0,0.0,0.0,0.0,46-44,45-42,27-15,23-22,19-29,22-20,25-24,25-16,43-40,39-36,5-5,4-6,False
530742,2018-07-07,109,135,AZ,SD,Arizona Diamondbacks,San Diego Padres,Diamondbacks,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2018,2018,89,90,49,38,40,52,0.551,0.422,384,332,336,403,48,-71,4.31,3.69,3.78,4.48,0.54,-0.79,0.0,0.0,0.0,0.0,0.556,0.45,0.6,0.405,25,19,22,25,24,19,18,27,W1,L1,0,0,0.0,0.0,0.0,0.0,49-40,38-52,25-22,19-25,24-18,19-27,21-14,15-22,45-36,36-44,4-6,3-7,True
530741,2018-07-07,134,143,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,Pirates,Phillies,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2018,2018,87,85,40,48,47,37,0.46,0.565,382,382,423,360,-41,22,4.39,4.49,4.86,4.24,-0.47,0.26,0.0,0.0,0.0,0.0,0.4,0.548,0.529,0.469,21,30,22,16,19,18,25,21,L4,W5,0,0,0.0,0.0,0.0,0.0,40-47,48-37,21-22,30-16,19-25,18-21,18-16,15-17,30-45,40-33,4-6,7-3,False
530745,2018-07-07,116,140,DET,TEX,Detroit Tigers,Texas Rangers,Tigers,Rangers,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2018,2018,90,89,39,39,51,50,0.433,0.438,359,403,417,452,-58,-49,3.99,4.53,4.63,5.08,-0.64,-0.55,0.0,0.0,0.0,0.0,0.475,0.432,0.474,0.35,24,19,22,28,15,20,29,22,W1,L1,0,0,0.0,0.0,0.0,0.0,39-51,39-50,24-22,19-28,15-29,20-22,18-20,14-26,38-42,35-46,3-7,5-5,False
530738,2018-07-07,120,146,WSH,MIA,Washington Nationals,Miami Marlins,Nationals,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2018,2018,87,90,44,36,43,54,0.506,0.4,372,337,348,449,24,-112,4.28,3.74,4.0,4.99,0.28,-1.24,0.0,0.0,0.0,0.0,0.522,0.388,0.484,0.333,21,19,23,26,23,17,20,28,W2,L2,0,0,0.0,0.0,0.0,0.0,44-43,36-54,21-23,19-26,23-20,17-28,15-16,9-18,35-32,31-49,3-7,4-6,True
530740,2018-07-07,114,133,CLE,OAK,Cleveland Guardians,Oakland Athletics,Guardians,Athletics,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2018,2018,86,88,49,48,37,40,0.57,0.545,437,405,356,397,81,8,5.08,4.6,4.14,4.51,0.94,0.09,0.0,0.0,0.0,0.0,0.56,0.519,0.683,0.324,28,24,13,21,21,24,24,19,W5,L1,0,0,0.0,0.0,0.0,0.0,49-37,48-40,28-13,24-21,21-24,24-19,28-13,12-25,42-33,41-38,6-4,8-2,False
530736,2018-07-07,136,115,SEA,COL,Seattle Mariners,Colorado Rockies,Mariners,Rockies,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2018,2018,89,88,56,45,33,43,0.629,0.511,386,413,367,442,19,-29,4.34,4.69,4.12,5.02,0.21,-0.33,0.0,0.0,0.0,0.0,0.64,0.512,0.576,0.475,30,18,16,22,26,27,17,21,L1,W4,0,0,0.0,0.0,0.0,0.0,56-33,45-43,30-16,18-22,26-17,27-21,19-14,19-21,55-31,42-40,8-2,7-3,False
530735,2018-07-07,112,113,CHC,CIN,Chicago Cubs,Cincinnati Reds,Cubs,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2018,2018,85,88,49,39,36,49,0.576,0.443,432,410,329,442,103,-32,5.08,4.66,3.87,5.02,1.21,-0.36,0.0,0.0,0.0,0.0,0.562,0.397,0.5,0.375,26,21,15,26,23,18,21,23,L1,W2,0,0,0.0,0.0,0.0,0.0,49-36,39-49,26-15,21-26,23-21,18-23,19-19,15-25,41-32,31-47,7-3,7-3,True
