game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
531575,2018-09-11,142,147,MIN,NYY,Minnesota Twins,New York Yankees,Twins,Yankees,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2018,2018,143,144,65,90,78,54,0.455,0.625,624,737,699,582,-75,155,4.36,5.12,4.89,4.04,-0.52,1.08,0.0,0.0,0.0,0.0,0.463,0.637,0.516,0.567,41,48,31,24,24,42,47,30,L1,W1,0,0,0.0,0.0,0.0,0.0,65-78,90-54,41-31,48-24,24-47,42-30,32-30,34-26,57-66,79-45,3-7,6-4,False
531581,2018-09-11,143,120,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2018,2018,142,143,74,71,68,72,0.521,0.497,606,669,619,599,-13,70,4.27,4.68,4.36,4.19,-0.09,0.49,0.0,0.0,0.0,0.0,0.508,0.504,0.467,0.508,43,37,26,36,31,34,42,36,L2,W2,0,0,0.0,0.0,0.0,0.0,74-68,71-72,43-26,37-36,31-42,34-36,28-32,31-30,62-60,62-61,4-6,4-6,True
531580,2018-09-11,111,141,BOS,TOR,Boston Red Sox,Toronto Blue Jays,Red Sox,Blue Jays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2018,2018,144,143,98,65,46,78,0.681,0.455,778,641,559,739,219,-98,5.4,4.48,3.88,5.17,1.52,-0.69,0.0,0.0,0.0,0.0,0.661,0.423,0.703,0.383,49,37,20,37,49,28,26,41,W1,W1,0,0,0.0,0.0,0.0,0.0,98-46,65-78,49-20,37-37,49-26,28-41,45-19,23-37,84-43,52-71,6-4,5-5,True
531579,2018-09-11,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2018,2018,144,144,71,62,73,82,0.493,0.431,652,689,613,765,39,-76,4.53,4.78,4.26,5.31,0.27,-0.53,0.0,0.0,0.0,0.0,0.492,0.433,0.483,0.391,34,32,35,43,37,30,38,39,L1,W1,0,0,0.0,0.0,0.0,0.0,71-73,62-82,34-35,32-43,37-38,30-39,28-30,25-39,61-63,55-72,6-4,4-6,True
531578,2018-09-11,136,135,SEA,SD,Seattle Mariners,San Diego Padres,Mariners,Padres,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2018,2018,143,145,79,57,64,88,0.552,0.393,585,556,637,695,-52,-139,4.09,3.83,4.45,4.79,-0.36,-0.96,0.0,0.0,0.0,0.0,0.584,0.408,0.525,0.344,41,27,31,45,38,30,33,43,W1,W1,0,0,0.0,0.0,0.0,0.0,79-64,57-88,41-31,27-45,38-33,30-43,31-28,22-42,73-52,53-77,5-5,5-5,False
531577,2018-09-11,138,134,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,Cardinals,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2018,2018,144,143,80,71,64,72,0.556,0.497,668,619,591,617,77,2,4.64,4.33,4.1,4.31,0.53,0.01,0.0,0.0,0.0,0.0,0.556,0.468,0.574,0.574,38,40,31,34,42,31,33,38,W2,L1,0,0,0.0,0.0,0.0,0.0,80-64,71-72,38-31,40-34,42-33,31-38,39-29,35-26,69-55,59-67,5-5,6-4,True
531576,2018-09-11,110,133,BAL,OAK,Baltimore Orioles,Oakland Athletics,Orioles,Athletics,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2018,2018,143,144,41,87,102,57,0.287,0.604,554,699,795,598,-241,101,3.87,4.85,5.56,4.15,-1.69,0.7,0.0,0.0,0.0,0.0,0.276,0.605,0.299,0.493,24,46,44,29,17,41,58,28,L4,W4,0,0,0.0,0.0,0.0,0.0,41-102,87-57,24-44,46-29,17-58,41-28,20-47,33-34,34-89,75-49,2-8,7-3,False
531574,2018-09-11,112,158,CHC,MIL,Chicago Cubs,Milwaukee Brewers,Cubs,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2018,2018,143,145,83,83,60,62,0.58,0.572,685,656,577,610,108,46,4.79,4.52,4.03,4.21,0.76,0.32,0.0,0.0,0.0,0.0,0.571,0.57,0.531,0.484,44,45,25,27,39,38,35,35,L3,W4,0,0,0.0,0.0,0.0,0.0,83-60,83-62,44-25,45-27,39-35,38-35,34-30,30-32,72-54,73-55,4-6,8-2,True
531573,2018-09-11,121,146,NYM,MIA,New York Mets,Miami Marlins,Mets,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2018,2018,142,142,65,56,77,86,0.458,0.394,596,525,641,719,-45,-194,4.2,3.7,4.51,5.06,-0.32,-1.37,0.0,0.0,0.0,0.0,0.464,0.385,0.492,0.361,30,34,41,41,35,22,36,45,W2,L2,0,0,0.0,0.0,0.0,0.0,65-77,56-86,30-41,34-41,35-36,22-45,29-30,22-39,58-67,47-75,6-4,3-7,True
531572,2018-09-11,113,119,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,Reds,Dodgers,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2018,2018,145,144,62,78,83,66,0.428,0.542,664,681,751,553,-87,128,4.58,4.73,5.18,3.84,-0.6,0.89,0.0,0.0,0.0,0.0,0.409,0.532,0.343,0.547,35,39,39,36,27,39,44,30,W1,L1,0,0,0.0,0.0,0.0,0.0,62-83,78-66,35-39,39-36,27-44,39-30,23-44,35-29,52-75,66-58,5-5,6-4,False
