game_pk,home_pitching_whip_rolling_5,away_pitching_whip_rolling_5,home_pitching_whip_rolling_10,away_pitching_whip_rolling_10
661042,,,,
661577,,,,
662021,,,,
662571,,,,
662766,,,,
663178,,,,
663418,,,,
661041,1.2222222222222223,0.5555555555555556,1.2222222222222223,0.5555555555555556
661131,,,,
661333,,,,
661576,1.2222222222222223,1.0,1.2222222222222223,1.0
661750,,,,
661782,,,,
661918,,,,
662124,,,,
662559,1.7777777777777777,0.8888888888888888,1.7777777777777777,0.8888888888888888
662888,,,,
662933,,,,
663417,1.2222222222222223,1.25,1.2222222222222223,1.25
661040,1.5555555555555556,1.0,1.5555555555555556,1.0
661130,0.6666666666666666,2.0,0.6666666666666666,2.0
661332,1.0909090909090908,1.3,1.0909090909090908,1.3
661575,1.1111111111111112,1.411764705882353,1.1111111111111112,1.411764705882353
661756,1.3333333333333333,0.8888888888888888,1.3333333333333333,0.8888888888888888
661803,1.4444444444444444,1.75,1.4444444444444444,1.75
661917,1.1111111111111112,1.375,1.1111111111111112,1.375
662020,0.8888888888888888,1.875,0.8888888888888888,1.875
662123,1.2,1.344822948886383,1.2,1.344822948886383
662588,1.9444444444444444,0.7777777777777778,1.9444444444444444,0.7777777777777778
662765,1.2222222222222223,0.75,1.2222222222222223,0.75
662864,1.2222222222222223,1.38461005919208,1.2222222222222223,1.38461005919208
662931,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.1111111111111112
663205,1.5555555555555556,1.5,1.5555555555555556,1.5
663404,1.3888888888888888,0.7647058823529411,1.3888888888888888,0.7647058823529411
661039,1.1851851851851851,1.1153846153846154,1.1851851851851851,1.1153846153846154
661129,0.6666666666666666,1.6875,0.6666666666666666,1.6875
661316,1.05,1.1111111111111112,1.05,1.1111111111111112
661573,0.9259259259259259,1.44,0.9259259259259259,1.44
661738,1.3888888888888888,0.7777777777777778,1.3888888888888888,0.7777777777777778
661802,1.2777777777777777,1.5625,1.2777777777777777,1.5625
661916,1.0555555555555556,1.375,1.0555555555555556,1.375
662019,1.1666666666666667,1.8125,1.1666666666666667,1.8125
