game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
661042,,
661577,,
662021,,
662571,,
662766,,
663178,,
663418,,
661041,0.0,2.0
661131,,
661333,,
661576,1.0,1.0
661750,,
661782,,
661918,,
662124,,
662559,1.0,0.0
662888,,
662933,,
663417,1.0,0.0
661040,0.0,4.0
661130,1.0,2.0
661332,3.0,1.0
661575,0.5,0.5
661756,1.0,1.0
661803,2.0,3.0
661917,0.0,1.0
662020,3.0,0.0
662123,3.0,2.0
662588,1.0,0.5
662765,0.0,0.0
662864,1.0,1.0
662931,0.0,0.0
663205,1.0,0.0
663404,0.5,0.5
661039,0.6666666666666666,2.6666666666666665
661129,2.0,1.0
661316,2.5,1.0
661573,0.3333333333333333,0.3333333333333333
661738,1.5,1.0
661802,1.5,1.5
661916,0.5,1.0
662019,2.0,0.0
662122,1.5,1.0
662570,0.6666666666666666,0.6666666666666666
662755,0.0,0.0
662887,0.5,1.0
662934,0.5,0.5
663204,0.5,0.0
663395,0.6666666666666666,0.3333333333333333
661036,0.75,0.6666666666666666
661315,1.6666666666666667,2.3333333333333335
661572,0.75,0.75
661637,1.6666666666666667,0.75
661754,3.0,1.0
661915,0.6666666666666666,1.0
662042,2.0,1.0
662116,1.0,0.75
662754,0.0,0.6666666666666666
662863,0.3333333333333333,1.0
663403,0.6666666666666666,1.0
661038,1.0,1.0
661314,1.25,2.0
661538,1.0,0.75
661571,0.6,0.8
661636,1.5,0.6
661753,2.25,0.3333333333333333
661944,0.5,1.75
661995,1.75,1.25
662017,1.6666666666666667,0.25
662104,0.75,0.8
662318,0.3333333333333333,0.6666666666666666
662862,0.5,1.0
663088,0.5,0.75
663295,0.5,0.75
663411,1.0,2.0
661313,1.2,1.6
661530,1.0,0.8
661570,1.0,1.0
661643,1.2,0.8
661734,1.8,0.25
661943,1.0,1.6
662115,1.2,0.8
662317,0.5,1.0
662885,0.4,0.8
663117,0.6,1.0
663341,1.0,1.8
663433,0.6,0.6
661292,0.6,2.0
661312,1.2,1.8
661418,1.0,1.2
661529,1.4,0.8
661942,1.2,1.4
661993,1.4,1.2
