game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
661042,,
661577,,
662021,,
662571,,
662766,,
663178,,
663418,,
661041,1.0,3.0
661131,,
661333,,
661576,5.0,1.0
661750,,
661782,,
661918,,
662124,,
662559,2.0,4.0
662888,,
662933,,
663417,7.0,7.0
661040,0.5,3.0
661130,5.0,0.0
661332,4.0,3.0
661575,6.0,2.0
661756,4.0,7.0
661803,5.0,5.0
661917,3.0,3.0
662020,7.0,2.0
662123,7.0,3.0
662588,1.5,5.0
662765,2.0,4.0
662864,4.0,3.0
662931,3.0,4.0
663205,4.0,4.0
663404,4.0,5.0
661039,2.0,2.6666666666666665
661129,4.5,0.5
661316,3.5,3.5
661573,5.333333333333333,2.0
661738,3.0,5.5
661802,3.5,3.0
661916,3.0,2.0
662019,5.5,3.0
662122,4.5,3.0
662570,1.3333333333333333,5.0
662755,2.0,2.5
662887,4.5,1.5
662934,2.0,2.0
663204,5.5,3.5
663395,3.3333333333333335,4.666666666666667
661036,1.75,2.3333333333333335
661315,3.6666666666666665,2.6666666666666665
661572,4.5,1.25
661637,4.0,4.75
661754,3.0,5.0
661915,3.6666666666666665,1.3333333333333333
662042,4.333333333333333,2.3333333333333335
662116,3.3333333333333335,5.0
662754,1.6666666666666667,3.0
662863,4.333333333333333,3.6666666666666665
663403,3.0,4.0
661038,2.6,1.75
661314,4.0,2.0
661538,2.0,4.5
661571,4.2,2.4
661636,4.0,4.4
661753,3.0,2.0
661944,3.0,1.75
661995,4.25,2.25
662017,4.333333333333333,2.5
662104,3.5,4.8
662318,3.0,5.666666666666667
662862,4.0,2.75
663088,3.0,3.5
663295,3.75,4.0
663411,4.75,3.25
661313,3.8,1.6
661530,2.25,4.8
661570,5.0,2.1666666666666665
661643,3.2,4.166666666666667
661734,3.0,3.75
661943,4.0,3.2
662115,3.6,5.0
662317,2.25,4.75
662885,3.6,2.6
663117,3.0,3.8
663341,4.8,3.6
663433,4.2,3.8
661292,3.8333333333333335,3.75
661312,3.6666666666666665,1.6666666666666667
661418,2.8,3.6666666666666665
661529,2.6,4.166666666666667
