game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
661042,,,,
661577,,,,
662021,,,,
662571,,,,
662766,,,,
663178,,,,
663418,,,,
661041,3.0,1.0,3.0,1.0
661131,,,,
661333,,,,
661576,6.0,2.0,6.0,2.0
661750,,,,
661782,,,,
661918,,,,
662124,,,,
662559,5.0,1.0,5.0,1.0
662888,,,,
662933,,,,
663417,2.0,4.5,2.0,4.5
661040,8.0,2.0,8.0,2.0
661130,4.0,10.125,4.0,10.125
661332,3.272727272727273,3.6,3.272727272727273,3.6
661575,6.0,4.764705882352941,6.0,4.764705882352941
661756,2.0,1.0,2.0,1.0
661803,8.0,11.25,8.0,11.25
661917,1.0,2.25,1.0,2.25
662020,0.0,10.125,0.0,10.125
662123,4.5,4.655156361529787,4.5,4.655156361529787
662588,6.0,2.0,6.0,2.0
662765,1.0,2.25,1.0,2.25
662864,4.0,5.1922877219703,4.0,5.1922877219703
662931,5.0,3.0,5.0,3.0
663205,4.0,5.625,4.0,5.625
663404,2.0,2.1176470588235294,2.0,2.1176470588235294
661039,5.333333333333333,2.076923076923077,5.333333333333333,2.076923076923077
661129,2.5,7.3125,2.5,7.3125
661316,2.7,4.0,2.7,4.0
661573,4.333333333333333,3.96,4.333333333333333,3.96
661738,3.0,2.0,3.0,2.0
661802,5.5,7.875,5.5,7.875
661916,2.0,3.9375,2.0,3.9375
662019,1.0,8.4375,1.0,8.4375
662122,3.3157894736842106,2.892851977050041,3.3157894736842106,2.892851977050041
662570,5.666666666666667,1.3333333333333333,5.666666666666667,1.3333333333333333
662755,0.47368421052631576,1.0588235294117647,0.47368421052631576,1.0588235294117647
662887,4.5,3.5660310074886654,4.5,3.5660310074886654
662934,3.5,3.176470588235294,3.5,3.176470588235294
663204,2.0,7.875,2.0,7.875
663395,2.6666666666666665,2.076923076923077,2.6666666666666665,2.076923076923077
661036,5.0,2.6999966250042187,5.0,2.6999966250042187
661315,3.103448275862069,7.666666666666667,3.103448275862069,7.666666666666667
661572,4.75,4.75,4.75,4.75
