game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
414974,2015-07-12,121,109,NYM,AZ,Mets,D-backs,New York Mets,Arizona Diamondbacks,0,0,regular,regular,2015,2015,90,89,35,31,5,3,11,5,2,2,0,0,4,1,5,3,25,10,4,2,7,3,0,0,.233,.262,.298,.323,.363,.401,.661,.724,1,0,0,1,3.23,4.22,9.0,8.0,5,11,3,5,1,4,2,4,3,7,.000,.000,1.17,1.31,0,0,2015-07-12
414982,2015-07-12,114,133,CLE,OAK,Indians,Athletics,Cleveland Indians,Oakland Athletics,0,0,regular,regular,2015,2015,90,91,28,30,0,2,2,5,0,0,0,0,0,1,0,2,2,8,1,2,6,6,0,0,.248,.256,.320,.317,.384,.392,.704,.709,0,1,1,0,3.78,3.37,9.0,9.0,5,2,2,0,1,0,2,1,6,6,.000,.000,1.23,1.20,0,0,2015-07-12
414979,2015-07-12,139,117,TB,HOU,Rays,Astros,Tampa Bay Rays,Houston Astros,0,0,regular,regular,2015,2015,92,91,27,34,4,3,5,7,0,1,1,0,0,1,3,3,7,11,3,4,11,6,0,0,.240,.240,.305,.306,.377,.417,.682,.723,1,0,0,1,3.56,3.58,9.0,8.0,7,5,3,4,1,0,4,3,6,11,.000,.000,1.22,1.19,0,0,2015-07-12
414977,2015-07-12,146,113,MIA,CIN,Marlins,Reds,Miami Marlins,Cincinnati Reds,0,0,regular,regular,2015,2015,89,91,35,32,8,1,10,5,4,3,0,0,0,0,7,1,14,8,1,3,4,8,2,0,.255,.247,.305,.311,.379,.399,.684,.710,1,0,0,1,3.79,4.07,9.0,8.0,5,10,1,5,0,0,3,1,8,4,.000,.000,1.26,1.31,1,2,2015-07-12
414987,2015-07-12,110,120,BAL,WSH,Orioles,Nationals,Baltimore Orioles,Washington Nationals,0,0,regular,regular,2015,2015,91,90,31,34,2,3,4,8,0,2,0,0,2,0,2,3,10,10,0,1,8,9,0,0,.255,.255,.310,.320,.422,.401,.732,.721,0,1,1,0,3.74,3.56,9.0,9.0,8,4,2,2,0,2,1,0,9,8,.000,.000,1.27,1.23,1,0,2015-07-12
414981,2015-07-12,111,147,BOS,NYY,Red Sox,Yankees,Boston Red Sox,New York Yankees,0,0,regular,regular,2015,2015,90,88,40,37,6,8,12,11,1,4,0,0,0,2,5,7,13,21,2,1,9,5,3,0,.257,.254,.322,.323,.397,.425,.719,.748,0,1,1,0,4.44,3.96,9.0,9.0,11,12,8,4,2,0,1,2,5,9,.000,.000,1.35,1.26,0,2,2015-07-12
414986,2015-07-12,118,141,KC,TOR,Royals,Blue Jays,Kansas City Royals,Toronto Blue Jays,0,0,regular,regular,2015,2015,91,92,37,38,11,10,15,12,2,4,0,1,2,0,10,10,23,18,0,4,3,5,0,2,.274,.264,.324,.331,.408,.441,.732,.772,1,0,0,1,3.50,4.18,9.0,8.0,12,15,2,8,0,2,4,0,5,3,.000,.000,1.24,1.30,4,3,2015-07-12
414978,2015-07-12,142,116,MIN,DET,Twins,Tigers,Minnesota Twins,Detroit Tigers,0,0,regular,regular,2015,2015,90,90,31,31,7,1,9,6,1,1,2,0,2,0,7,1,20,7,3,2,6,6,0,0,.254,.281,.307,.337,.400,.434,.707,.771,1,0,0,1,3.81,4.31,9.0,8.0,6,9,0,7,0,2,2,3,6,6,.000,.000,1.31,1.34,1,0,2015-07-12
414976,2015-07-12,112,145,CHC,CWS,Cubs,White Sox,Chicago Cubs,Chicago White Sox,0,0,regular,regular,2015,2015,91,92,29,28,3,1,8,2,0,1,1,0,1,0,3,1,13,3,0,0,10,9,0,0,.239,.241,.315,.294,.374,.355,.689,.649,1,0,0,1,3.31,3.90,9.0,8.0,2,8,1,3,0,1,0,0,9,10,.000,.000,1.16,1.32,0,0,2015-07-12
414984,2015-07-12,140,135,TEX,SD,Rangers,Padres,Texas Rangers,San Diego Padres,0,0,regular,regular,2015,2015,88,90,32,35,1,2,7,8,2,0,0,1,0,0,1,2,9,10,3,4,8,5,0,1,.247,.238,.312,.294,.400,.368,.712,.662,0,1,1,0,4.21,3.95,9.0,9.0,8,7,2,1,0,0,4,3,5,8,.000,.000,1.37,1.30,1,0,2015-07-12
