game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
529406,,
529407,,
529408,,
529409,,
529410,,
529411,,
529412,,
529413,,
529414,,
529415,,
529416,,
529418,,
529419,,
529417,,
529420,,
529421,0.0,1.0
529422,0.0,3.0
529423,0.0,2.0
529424,0.0,2.0
529425,2.0,3.0
529426,0.0,0.0
529427,1.0,3.0
529428,3.0,1.0
529429,0.0,1.0
529430,0.0,0.5
529431,0.0,2.0
529432,1.0,6.0
529433,1.0,0.0
529434,0.5,2.5
529435,0.5,1.0
529436,1.0,2.0
529437,1.0,0.5
529438,1.0,0.0
529439,1.0,1.5
529440,1.5,1.5
529442,0.0,1.0
529443,0.0,2.0
529444,0.0,0.0
529441,0.0,1.0
529445,0.3333333333333333,0.6666666666666666
529446,0.3333333333333333,1.6666666666666667
529448,1.5,1.0
529449,0.6666666666666666,1.3333333333333333
529450,0.6666666666666666,1.3333333333333333
529451,1.0,1.5
529452,1.0,1.6666666666666667
529453,0.5,2.0
529454,0.0,0.6666666666666666
529455,1.0,1.5
529456,1.5,2.0
529457,1.0,0.6666666666666666
529458,0.25,0.5
529459,1.3333333333333333,1.25
529460,1.25,3.5
529461,1.0,1.3333333333333333
529462,1.0,2.3333333333333335
529463,0.3333333333333333,0.5
529464,0.3333333333333333,0.25
529465,1.3333333333333333,2.3333333333333335
529467,0.3333333333333333,2.0
529469,0.75,1.0
529470,1.3333333333333333,2.6666666666666665
529468,1.5,0.5
529471,1.0,0.75
529472,0.4,0.8
529474,1.6,3.0
529475,0.8,1.75
529476,1.25,2.5
529477,0.25,0.3333333333333333
529478,0.5,0.6
529479,0.6666666666666666,1.0
529480,0.5,1.6666666666666667
529481,1.0,2.0
529482,0.8,0.8
529483,1.0,2.25
529484,1.2,1.0
529485,1.8,3.0
529486,1.2,1.6
529487,1.6,2.0
529489,1.0,0.6
529490,1.25,2.0
529491,0.5,0.75
529492,0.8,1.25
529493,1.2,2.2
529494,1.6,0.4
529495,0.6,1.0
529496,1.2,2.4
529497,2.0,1.0
529498,1.6,0.8
529499,1.2,1.0
529500,1.2,1.0
529501,1.6,1.6
529502,2.8,0.2
529503,0.6,0.4
529504,2.4,0.6
529505,1.8,1.0
529506,0.6,0.4
529507,0.6,1.0
529508,1.0,0.8
529509,1.8,0.8
529510,1.0,0.6
529511,1.2,1.0
529512,1.6,0.25
529514,1.4,0.6
529515,1.2,1.4
529516,1.0,1.6
529517,1.8,0.8
529518,1.0,1.0
529519,1.6,1.6
529520,1.4,0.4
529521,0.6,1.0
529522,1.6,0.4
529523,1.2,0.2
529524,1.4,0.6
529525,0.6,0.4
529526,1.6,1.2
529527,1.8,1.4
529528,0.8,1.2
529529,2.4,0.8
529530,0.6,0.6
529531,0.8,1.8
529532,1.4,0.8
529533,0.6,0.8
529534,1.4,1.4
529535,1.0,0.4
529536,0.6,0.6
529537,1.4,0.2
529538,0.8,0.2
529539,1.6,0.8
529540,1.0,0.2
529541,1.0,0.8
529542,2.2,1.4
529543,0.8,0.8
529545,1.0,0.4
529546,0.8,1.6
529547,1.6,1.0
529548,1.0,1.4
529549,1.0,0.4
529550,0.4,0.2
529551,1.8,1.0
529552,0.8,2.6
529553,1.0,0.6
529554,0.4,1.2
529556,0.6,0.2
529557,0.2,0.8
529558,1.0,0.4
529559,1.4,1.4
529555,0.6,0.8
529560,1.6,0.4
529561,0.4,1.0
529562,1.6,0.6
529563,0.4,0.2
529564,1.0,0.4
529565,0.8,1.8
529566,0.4,0.6
529567,0.2,1.2
529568,1.0,1.0
529569,0.6,1.4
529570,1.2,0.6
529571,0.4,0.4
529572,0.6,0.6
529573,1.6,1.4
529574,1.2,0.6
529575,0.4,0.8
529576,1.8,0.4
529577,0.8,0.2
529578,0.8,0.4
529579,0.6,1.8
529580,0.4,0.8
529581,0.6,1.6
