game_pk,home_batting_avg_rolling_10,away_batting_avg_rolling_10
529406,,
529407,,
529408,,
529409,,
529410,,
529411,,
529412,,
529413,,
529414,,
529415,,
529416,,
529418,,
529419,,
529417,,
529420,,
529421,0.14285714285714285,0.24242424242424243
529422,0.24242424242424243,0.2571428571428571
529423,0.3333333333333333,0.2727272727272727
529424,0.1935483870967742,0.2
529425,0.2857142857142857,0.2826086956521739
529426,0.15384615384615385,0.23809523809523808
529427,0.06896551724137931,0.2894736842105263
529428,0.2647058823529412,0.1935483870967742
529429,0.1935483870967742,0.23529411764705882
529430,0.13793103448275862,0.23076923076923078
529431,0.2127659574468085,0.1827956989247312
529432,0.25,0.358974358974359
529433,0.21428571428571427,0.16666666666666666
529434,0.29411764705882354,0.2753623188405797
529435,0.25806451612903225,0.18032786885245902
529436,0.25333333333333335,0.24358974358974358
529437,0.23684210526315788,0.26582278481012656
529438,0.14705882352941177,0.2
529439,0.11475409836065574,0.2676056338028169
529440,0.2535211267605634,0.22535211267605634
529442,0.1206896551724138,0.15384615384615385
529443,0.36363636363636365,0.18181818181818182
529444,0.20588235294117646,0.1875
529441,0.2641509433962264,0.3269230769230769
529445,0.17582417582417584,0.22448979591836735
529446,0.22900763358778625,0.22388059701492538
529448,0.25,0.1746031746031746
529449,0.22340425531914893,0.24752475247524752
529450,0.24770642201834864,0.2605042016806723
529451,0.125,0.22972972972972974
529452,0.17204301075268819,0.22772277227722773
529453,0.2826086956521739,0.3068181818181818
529454,0.13095238095238096,0.1919191919191919
529455,0.3484848484848485,0.19402985074626866
529456,0.2602739726027397,0.2857142857142857
529457,0.2714285714285714,0.11702127659574468
529458,0.2360248447204969,0.21374045801526717
529459,0.24761904761904763,0.22485207100591717
529460,0.21875,0.3013698630136986
529461,0.28205128205128205,0.18556701030927836
529462,0.22429906542056074,0.24509803921568626
529463,0.23728813559322035,0.22388059701492538
529464,0.25773195876288657,0.2
529465,0.28448275862068967,0.24107142857142858
529467,0.2796610169491525,0.21782178217821782
529469,0.22857142857142856,0.20161290322580644
529470,0.32456140350877194,0.2692307692307692
529468,0.208955223880597,0.19047619047619047
529471,0.2832369942196532,0.13385826771653545
529472,0.2436548223350254,0.23668639053254437
529474,0.20512820512820512,0.27184466019417475
529475,0.26455026455026454,0.19083969465648856
529476,0.22535211267605634,0.26618705035971224
529477,0.25,0.20618556701030927
529478,0.26,0.23756906077348067
529479,0.30612244897959184,0.21568627450980393
529480,0.19230769230769232,0.25263157894736843
529481,0.2679738562091503,0.2536231884057971
529482,0.23976608187134502,0.20125786163522014
529483,0.2847222222222222,0.2695035460992908
529484,0.28780487804878047,0.17575757575757575
529485,0.2422680412371134,0.2714285714285714
529486,0.28,0.1625
529487,0.23121387283236994,0.2529411764705882
529489,0.2568306010928962,0.22380952380952382
529490,0.26573426573426573,0.23448275862068965
529491,0.2890625,0.18796992481203006
529492,0.2085889570552147,0.27906976744186046
529493,0.2789473684210526,0.2571428571428571
529494,0.23214285714285715,0.1949685534591195
529495,0.23902439024390243,0.2198952879581152
529496,0.3111111111111111,0.2655367231638418
529497,0.2583732057416268,0.2571428571428571
529498,0.23115577889447236,0.185
529499,0.26244343891402716,0.20408163265306123
529500,0.2598870056497175,0.23308270676691728
529501,0.22439024390243903,0.25365853658536586
529502,0.26900584795321636,0.22527472527472528
529503,0.18292682926829268,0.23553719008264462
529504,0.2535885167464115,0.2709677419354839
529505,0.24022346368715083,0.2822085889570552
529506,0.23963133640552994,0.19576719576719576
529507,0.2457627118644068,0.20909090909090908
529508,0.23728813559322035,0.2971698113207547
529509,0.21929824561403508,0.19915254237288135
529510,0.24701195219123506,0.22268907563025211
529511,0.2619047619047619,0.21951219512195122
529512,0.16097560975609757,0.1968503937007874
529514,0.2593984962406015,0.25830258302583026
529515,0.28085106382978725,0.22033898305084745
