game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
529406,,
529407,,
529408,,
529409,,
529410,,
529411,,
529412,,
529413,,
529414,,
529415,,
529416,,
529418,,
529419,,
529417,,
529420,,
529421,3.0,1.5714285714285714
529422,2.0,1.1666666666666667
529423,6.0,1.8333333333333333
529424,2.1666666666666665,4.5
529425,7.0,2.2
529426,4.5,2.5
529427,4.5,4.0
529428,1.8333333333333333,1.5
529429,5.5,2.0
529430,3.0,2.5
529431,2.3076923076923075,1.5
529432,1.0,1.0
529433,4.0,8.0
529434,3.2857142857142856,1.8181818181818181
529435,1.7272727272727273,3.75
529436,14.0,3.1666666666666665
529437,4.333333333333333,2.2
529438,3.6666666666666665,2.6
529439,2.5,6.0
529440,1.9090909090909092,1.6666666666666667
529442,8.0,3.6
529443,15.0,0.8888888888888888
529444,1.5,7.0
529441,2.5,1.0
529445,1.7,2.4545454545454546
529446,2.2777777777777777,1.6470588235294117
529448,2.6666666666666665,8.0
529449,1.8666666666666667,3.5
529450,10.0,2.5454545454545454
529451,2.857142857142857,2.0
529452,1.9,4.125
529453,3.3333333333333335,1.6363636363636365
529454,5.4,2.875
529455,6.75,0.9285714285714286
529456,1.75,6.25
529457,3.6363636363636362,3.0
529458,2.473684210526316,2.769230769230769
529459,1.4285714285714286,1.5
529460,1.9375,1.0
529461,2.25,4.0
529462,2.4444444444444446,1.75
529463,2.6666666666666665,1.5
529464,4.857142857142857,4.25
529465,1.3529411764705883,2.3076923076923075
529467,2.727272727272727,1.2352941176470589
529469,5.75,2.2941176470588234
529470,2.0,4.714285714285714
529468,3.4615384615384617,1.6428571428571428
529471,3.769230769230769,2.4
529472,2.409090909090909,2.6875
529474,2.1578947368421053,1.1818181818181819
529475,2.0,3.875
529476,1.6666666666666667,1.7142857142857142
529477,2.5454545454545454,1.6153846153846154
529478,3.0,2.5
529479,3.1818181818181817,1.4285714285714286
529480,3.75,2.6666666666666665
529481,3.1666666666666665,1.6666666666666667
529482,4.25,2.3
529483,1.6,5.25
529484,4.133333333333334,2.611111111111111
529485,2.619047619047619,1.1875
529486,2.1538461538461537,3.272727272727273
529487,1.5,1.72
529489,3.0625,2.3043478260869565
529490,1.65,1.5
529491,3.2857142857142856,1.8666666666666667
529492,2.8461538461538463,3.111111111111111
529493,3.4615384615384617,2.15
529494,3.2941176470588234,1.85
529495,3.6,2.5652173913043477
529496,1.4516129032258065,3.923076923076923
529497,2.409090909090909,3.3684210526315788
529498,3.611111111111111,2.7142857142857144
529499,3.176470588235294,1.4285714285714286
529500,1.7083333333333333,1.631578947368421
529501,1.7826086956521738,1.8518518518518519
529502,1.7058823529411764,2.5833333333333335
529503,1.6666666666666667,2.5833333333333335
529504,3.6470588235294117,3.8125
529505,1.5,2.0
529506,2.95,2.0869565217391304
529507,3.6363636363636362,2.4642857142857144
529508,2.1481481481481484,1.5405405405405406
529509,4.105263157894737,2.4074074074074074
529510,3.0,1.7586206896551724
529511,1.6551724137931034,1.5217391304347827
529512,3.1333333333333333,2.0714285714285716
529514,2.1875,3.3846153846153846
529515,3.789473684210526,1.7333333333333334
529516,2.466666666666667,2.869565217391304
529517,2.2962962962962963,3.2083333333333335
529518,1.7647058823529411,1.6666666666666667
529519,3.4814814814814814,2.34375
529520,2.88,1.6857142857142857
529521,1.6875,1.3793103448275863
529522,1.8421052631578947,2.5294117647058822
529523,3.111111111111111,1.7777777777777777
529524,2.4705882352941178,2.608695652173913
529525,2.238095238095238,2.1515151515151514
529526,3.4285714285714284,3.789473684210526
529527,2.272727272727273,2.8333333333333335
529528,3.772727272727273,1.8823529411764706
529529,1.53125,2.388888888888889
529530,2.6923076923076925,1.9655172413793103
529531,2.25,3.0833333333333335
529532,2.176470588235294,3.5833333333333335
529533,1.7105263157894737,1.6521739130434783
529534,3.586206896551724,2.0
