game_pk,home_batting_slg_rolling_5,away_batting_slg_rolling_5
529406,,
529407,,
529408,,
529409,,
529410,,
529411,,
529412,,
529413,,
529414,,
529415,,
529416,,
529418,,
529419,,
529417,,
529420,,
529421,0.25,0.45454545454545453
529422,0.36363636363636365,0.6285714285714286
529423,0.4444444444444444,0.45454545454545453
529424,0.22580645161290322,0.4666666666666667
529425,0.5,0.5652173913043478
529426,0.15384615384615385,0.2857142857142857
529427,0.1724137931034483,0.631578947368421
529428,0.5588235294117647,0.3548387096774194
529429,0.1935483870967742,0.38235294117647056
529430,0.1896551724137931,0.36923076923076925
529431,0.2553191489361702,0.3763440860215054
529432,0.4166666666666667,0.8974358974358975
529433,0.35714285714285715,0.2
529434,0.4411764705882353,0.5072463768115942
529435,0.3709677419354839,0.3442622950819672
529436,0.38666666666666666,0.44871794871794873
529437,0.34210526315789475,0.379746835443038
529438,0.3235294117647059,0.2
529439,0.2786885245901639,0.5211267605633803
529440,0.4225352112676056,0.4084507042253521
529442,0.1206896551724138,0.27692307692307694
529443,0.42424242424242425,0.3939393939393939
529444,0.23529411764705882,0.21875
529441,0.39622641509433965,0.4807692307692308
529445,0.25274725274725274,0.3877551020408163
529446,0.2824427480916031,0.41044776119402987
529448,0.421875,0.30158730158730157
529449,0.3404255319148936,0.44554455445544555
529450,0.3761467889908257,0.46218487394957986
529451,0.28125,0.3918918918918919
529452,0.3333333333333333,0.48514851485148514
529453,0.4782608695652174,0.5113636363636364
529454,0.16666666666666666,0.2828282828282828
529455,0.5151515151515151,0.34328358208955223
529456,0.410958904109589,0.5
529457,0.4642857142857143,0.23404255319148937
529458,0.30434782608695654,0.33587786259541985
529459,0.4095238095238095,0.38461538461538464
529460,0.390625,0.6438356164383562
529461,0.46153846153846156,0.3402061855670103
529462,0.3644859813084112,0.47058823529411764
529463,0.3983050847457627,0.34328358208955223
529464,0.3711340206185567,0.275
529465,0.46551724137931033,0.4732142857142857
529467,0.3813559322033898,0.4158415841584158
529469,0.35,0.3467741935483871
529470,0.5175438596491229,0.5288461538461539
529468,0.43283582089552236,0.2777777777777778
529471,0.48554913294797686,0.25984251968503935
529472,0.3197969543147208,0.38461538461538464
529474,0.40384615384615385,0.5825242718446602
529475,0.41798941798941797,0.3816793893129771
529476,0.4084507042253521,0.5251798561151079
529477,0.40131578947368424,0.31958762886597936
529478,0.4066666666666667,0.3314917127071823
529479,0.42857142857142855,0.37254901960784315
529480,0.27692307692307694,0.47368421052631576
529481,0.41830065359477125,0.4492753623188406
529482,0.3684210526315789,0.31446540880503143
529483,0.4375,0.5035460992907801
529484,0.5142857142857142,0.32727272727272727
529485,0.5333333333333333,0.5642857142857143
529486,0.46368715083798884,0.3375
529487,0.4393063583815029,0.4764705882352941
529489,0.4262295081967213,0.33519553072625696
529490,0.4405594405594406,0.45517241379310347
529491,0.390625,0.3082706766917293
529492,0.31901840490797545,0.4573643410852713
529493,0.4421052631578947,0.4685714285714286
529494,0.4583333333333333,0.27672955974842767
529495,0.3312883435582822,0.3625
529496,0.4888888888888889,0.5084745762711864
529497,0.4715909090909091,0.41954022988505746
529498,0.42857142857142855,0.3132530120481928
529499,0.4301675977653631,0.3520408163265306
529500,0.423728813559322,0.38345864661654133
529501,0.463855421686747,0.4476744186046512
529502,0.5497076023391813,0.3516483516483517
529503,0.2926829268292683,0.2966507177033493
529504,0.5084745762711864,0.3870967741935484
529505,0.46368715083798884,0.43558282208588955
529506,0.358695652173913,0.2732919254658385
529507,0.36645962732919257,0.310126582278481
529508,0.3652694610778443,0.46629213483146065
529509,0.4140127388535032,0.3488372093023256
529510,0.37790697674418605,0.33004926108374383
529511,0.4240506329113924,0.3597560975609756
529512,0.3142857142857143,0.29133858267716534
529514,0.4574468085106383,0.37037037037037035
529515,0.5229885057471264,0.4125
529516,0.3416149068322981,0.5029940119760479
