game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
529406,,
529407,,
529408,,
529409,,
529410,,
529411,,
529412,,
529413,,
529414,,
529415,,
529416,,
529418,,
529419,,
529417,,
529420,,
529421,0.0,0.0
529422,2.0,2.0
529423,0.0,0.0
529424,0.0,0.0
529425,0.0,0.0
529426,0.0,1.0
529427,2.0,1.0
529428,0.0,1.0
529429,0.0,0.0
529430,0.0,0.0
529431,1.0,1.5
529432,0.0,1.0
529433,1.0,0.0
529434,0.5,0.0
529435,1.0,0.5
529436,0.5,0.0
529437,1.0,1.0
529438,0.0,0.0
529439,1.0,0.5
529440,1.5,0.5
529442,2.0,0.0
529443,0.0,1.0
529444,0.0,0.0
529441,3.0,2.0
529445,0.3333333333333333,0.0
529446,1.0,1.0
529448,0.5,0.0
529449,0.6666666666666666,0.3333333333333333
529450,0.6666666666666666,0.0
529451,0.5,0.0
529452,0.6666666666666666,1.0
529453,1.5,1.0
529454,1.3333333333333333,1.0
529455,0.5,0.5
529456,0.0,0.5
529457,0.25,0.6666666666666666
529458,0.75,0.0
529459,0.0,0.75
529460,0.75,0.5
529461,0.0,0.0
529462,0.6666666666666666,0.3333333333333333
529463,1.0,0.0
529464,0.3333333333333333,1.0
529465,0.6666666666666666,0.0
529467,0.6666666666666666,0.3333333333333333
529469,0.75,0.5
529470,1.0,0.3333333333333333
529468,0.75,0.5
529471,0.2,0.5
529472,0.6,0.0
529474,1.0,0.6666666666666666
529475,0.2,0.0
529476,0.75,0.25
529477,0.75,0.3333333333333333
529478,0.25,0.8
529479,0.3333333333333333,1.6666666666666667
529480,0.75,0.6666666666666666
529481,0.75,0.5
529482,0.8,0.4
529483,1.25,0.5
529484,0.5,0.4
529485,1.1666666666666667,0.75
529486,0.3333333333333333,0.0
529487,0.6,0.2
529489,0.2,0.8333333333333334
529490,0.5,0.0
529491,0.5,1.25
529492,0.6,0.5
529493,0.8,0.4
529494,0.8,0.6
529495,0.6666666666666666,0.3333333333333333
529496,1.2,0.4
529497,0.5,0.16666666666666666
529498,0.8333333333333334,0.5
529499,1.1666666666666667,0.8
529500,0.4,0.0
529501,0.5,0.3333333333333333
529502,0.8,0.6
529503,1.4,0.5
529504,0.5,0.4
529505,0.0,0.6
529506,0.0,0.5
529507,0.5714285714285714,0.42857142857142855
529508,0.2857142857142857,1.0
529509,0.7142857142857143,0.42857142857142855
529510,1.4285714285714286,0.6666666666666666
529511,0.3333333333333333,0.2
529512,0.0,0.5
529514,0.2857142857142857,0.625
529515,0.7142857142857143,0.8571428571428571
529516,0.375,1.0
529517,0.5714285714285714,0.2857142857142857
529518,0.25,0.8571428571428571
529519,1.0,0.375
529520,1.375,0.8571428571428571
529521,0.42857142857142855,0.3333333333333333
529522,0.8333333333333334,0.5
529523,0.0,0.6
529524,0.5,0.7142857142857143
529525,1.3333333333333333,0.5714285714285714
529526,0.42857142857142855,0.5
529527,0.25,0.6666666666666666
529528,0.75,0.75
529529,0.3333333333333333,0.6666666666666666
529530,0.0,0.42857142857142855
529531,0.4444444444444444,0.875
529532,0.625,0.25
529533,0.3333333333333333,0.75
529534,1.0,0.3333333333333333
529535,1.4444444444444444,0.75
529536,0.375,0.42857142857142855
529537,0.7142857142857143,0.5714285714285714
529538,0.125,0.6666666666666666
529539,0.5714285714285714,0.625
529540,1.2857142857142858,0.5
529541,0.5,0.5714285714285714
529542,0.2222222222222222,0.6
529543,0.6666666666666666,0.7777777777777778
529545,0.0,0.375
529546,0.4,0.7777777777777778
529547,0.5,0.2222222222222222
529548,0.4444444444444444,0.6666666666666666
529549,1.25,0.375
529550,0.1111111111111111,0.625
529551,0.5714285714285714,0.7
529552,0.6,0.2
529553,0.5555555555555556,1.4
529554,0.4444444444444444,0.875
529556,0.3,0.7
529557,0.7142857142857143,0.5714285714285714
