favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
LAA,KAN,LAA,KAN,Yusei Kikuchi,Stephen Kolek,4.05,3.54,1.45,1.14,173.1,106.2,3.882149046793761,3.700564971751412,168.0,75.0,0.25,0.19083969465648856,0.266,0.237,672.0,393.0,5.0,3.78,1.44,1.26,1213.0,1286.8,3.8425391591096454,3.7876903947777434,1066.0,1147.0,0.22870628620467712,0.23533032416906033,4661.0,4874.0
SEA,COL,COL,SEA,Luis Castillo,Tanner Gordon,3.63,6.0,1.23,1.46,173.1,72.0,3.847487001733102,4.152777777777778,152.0,59.0,0.22822822822822822,0.19732441471571907,0.251,0.294,666.0,299.0,3.91,5.98,1.23,1.59,1244.1,1295.1,3.7770275701310188,4.018994672226083,1220.0,1003.0,0.2596297084486061,0.19269932756964459,4699.0,5205.0
HOU,OAK,HOU,OAK,Blake Snell,Luis Severino,2.44,4.72,1.28,1.33,55.1,156.1,3.6479128856624317,3.901345291479821,67.0,119.0,0.3333333333333333,0.19540229885057472,0.229,0.261,201.0,609.0,4.1,4.69,1.27,1.36,1338.9,1236.1,3.7396370154604526,3.8208882776474398,1376.0,1163.0,0.27481525863790696,0.2462417954689816,5007.0,4723.0
CLE,DET,DET,CLE,Tanner Bibee,Ryan Weathers,4.34,3.21,1.23,1.22,176.1,33.2,3.810335036910846,3.9156626506024095,157.0,29.0,0.23397913561847988,0.2230769230769231,0.246,0.238,671.0,130.0,3.6,4.65,1.28,1.3,1219.9,1366.9,3.7437494876629227,3.839344502158168,1175.0,1214.0,0.2572804904751478,0.23132621951219512,4567.0,5248.0
PHI,MIA,MIA,PHI,Jesús Luzardo,Jonah Tong,4.08,5.94,1.25,1.44,176.2,16.2,3.819523269012486,4.012345679012346,206.0,21.0,0.3060921248142645,0.3230769230769231,0.244,0.262,673.0,65.0,3.84,3.98,1.25,1.33,1217.9,1373.8,3.822152886115444,3.80331926044548,1211.0,1329.0,0.26015037593984963,0.25435406698564594,4655.0,5225.0
CHC,NYM,CHC,NYM,Matthew Boyd,Taj Bradley,3.2,5.2,1.11,1.34,174.1,136.2,3.6645605973578403,3.81057268722467,151.0,118.0,0.23667711598746083,0.22736030828516376,0.238,0.249,638.0,519.0,3.91,4.59,1.2,1.33,1215.9,1246.8,3.767579570688379,3.8787295476419636,1063.0,1198.0,0.23204540493342066,0.24772539288668322,4581.0,4836.0
TEX,MIN,MIN,TEX,Jacob deGrom,Paul Skenes,3.01,2.03,0.93,0.96,167.2,181.2,3.6363636363636367,3.653421633554084,177.0,209.0,0.2911184210526316,0.3157099697885196,0.197,0.199,608.0,662.0,3.52,4.08,1.21,1.26,1230.9,1204.0,3.7395401738565273,3.7740863787375414,1119.0,1055.0,0.243102324570932,0.23217429577464788,4603.0,4544.0
CIN,PIT,PIT,CIN,Hunter Greene,Chad Patrick,2.74,3.66,0.92,1.28,101.2,115.2,3.6561264822134385,3.8368055555555554,125.0,119.0,0.33783783783783783,0.2692307692307692,0.189,0.251,370.0,442.0,4.0,3.63,1.25,1.23,1287.8,1290.8,3.7785370399130302,3.7209482491478156,1201.0,1270.0,0.24681463214138924,0.2644180720383094,4866.0,4803.0
SD,MIL,SD,MIL,Dylan Cease,Sonny Gray,4.64,4.33,1.32,1.23,163.0,174.2,3.7791411042944785,3.9035591274397246,207.0,194.0,0.336038961038961,0.2852941176470588,0.237,0.262,616.0,680.0,3.52,4.23,1.18,1.33,1234.0,1225.8,3.69935170178282,3.846467612987437,1176.0,982.0,0.2576122672508215,0.20827147401908802,4565.0,4715.0
BOS,TOR,BOS,TOR,FAV team pitching,Max Scherzer,3.74,5.06,1.29,1.25,1404.1,80.0,3.7889039242219216,3.8375,1317.0,77.0,0.2475563909774436,0.250814332247557,0.244,0.251,5320.0,307.0,3.74,4.18,1.29,1.27,1404.1,1313.0,3.7889039242219216,3.785986290936786,1317.0,1303.0,0.2475563909774436,0.26212029772681555,5320.0,4971.0
SF,STL,SF,STL,JT Brubaker,Fraser Ellard,3.65,4.5,1.22,1.5,24.2,16.0,3.59504132231405,3.1875,18.0,20.0,0.20689655172413793,0.39215686274509803,0.218,0.157,87.0,51.0,3.88,4.22,1.31,1.36,1373.0,1358.0,3.812818645302258,3.812223858615611,1296.0,1213.0,0.2475644699140401,0.23430558238361987,5235.0,5177.0
LAD,ARI,LAD,ARI,FAV team pitching,Ryne Nelson,4.03,3.34,1.27,1.07,1394.0,148.0,3.7360114777618363,3.7027027027027026,1443.0,123.0,0.277073732718894,0.22445255474452555,0.233,0.214,5208.0,548.0,4.03,4.56,1.27,1.34,1394.0,1252.0,3.7360114777618363,3.8618210862619806,1443.0,1118.0,0.277073732718894,0.2312306101344364,5208.0,4835.0
BAL,TB,TB,BAL,Tyler Wells,DOG team pitching,2.04,3.86,0.62,1.21,17.2,1390.1,3.604651162790698,3.7493705488813758,14.0,1369.0,0.22580645161290322,0.2626630851880276,0.161,0.236,62.0,5212.0,4.61,3.86,1.37,1.21,1373.0,1390.1,3.861616897305171,3.7493705488813758,1294.0,1369.0,0.24405884571859676,0.2626630851880276,5302.0,5212.0
