favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
ATL,CWS,CWS,ATL,Hurston Waldrep,Martín Pérez,1.02,3.09,0.79,1.29,17.2,23.1,3.488372093023256,3.593073593073593,17.0,22.0,0.2833333333333333,0.26506024096385544,0.15,0.205,60.0,83.0,4.38,4.23,1.31,1.37,1098.0,1075.0,3.785063752276867,3.815813953488372,1084.0,937.0,0.26082771896053897,0.22842515845928815,4156.0,4102.0
PHI,SEA,SEA,PHI,Jesús Luzardo,Luis Castillo,4.21,3.48,1.34,1.22,139.0,142.1,3.8633093525179856,3.86347642505278,158.0,125.0,0.2942271880819367,0.22768670309653916,0.257,0.248,537.0,549.0,3.72,4.01,1.21,1.25,980.1,1005.0,3.8138965411692682,3.7761194029850746,991.0,956.0,0.2651150347779561,0.25191040843214757,3738.0,3795.0
HOU,DET,HOU,DET,Kodai Senga,Charlie Morton,2.35,5.2,1.23,1.5,99.2,117.2,3.659274193548387,3.9078498293515356,95.0,122.0,0.26170798898071623,0.2663755458515284,0.207,0.269,363.0,458.0,3.9,3.61,1.32,1.19,1009.8,1018.9,3.8017429193899783,3.7432525272352537,974.0,977.0,0.2537119041417036,0.25616151022548506,3839.0,3814.0
SD,SF,SD,SF,JP Sears,DOG team pitching,5.12,3.68,1.31,1.28,116.0,1116.0,3.939655172413793,3.793906810035842,101.0,1062.0,0.2210065645514223,0.25082664147378364,0.267,0.244,457.0,4234.0,3.37,3.68,1.19,1.28,998.0,1116.0,3.6723446893787575,3.793906810035842,985.0,1062.0,0.26875852660300137,0.25082664147378364,3665.0,4234.0
LAD,COL,LAD,COL,FAV team pitching,Tanner Gordon,4.12,7.98,1.3,1.8,1120.2,38.1,3.780574897339761,4.4619422572178475,1117.0,24.0,0.263754427390791,0.1411764705882353,0.243,0.353,4235.0,170.0,4.12,5.93,1.3,1.6,1120.2,1062.0,3.780574897339761,4.031073446327683,1117.0,809.0,0.263754427390791,0.18897453865919178,4235.0,4281.0
ARI,CLE,CLE,ARI,Brandon Pfaadt,Cam Schlittler,5.08,3.94,1.36,1.52,133.0,29.2,4.037593984962406,3.9383561643835616,108.0,30.0,0.2011173184357542,0.2608695652173913,0.281,0.27,537.0,115.0,4.5,4.01,1.34,1.24,995.0,1078.0,3.842211055276382,3.7625231910946195,909.0,1080.0,0.23777138373005494,0.26627218934911245,3823.0,4056.0
NYM,WAS,NYM,WAS,FAV team pitching,Brad Lord,3.76,3.26,1.31,1.22,1109.0,91.0,3.788999098286745,3.7142857142857144,1069.0,73.0,0.2544026653974298,0.21597633136094674,0.24,0.243,4202.0,338.0,3.76,5.54,1.31,1.47,1109.0,1007.1,3.788999098286745,3.926124515936848,1069.0,875.0,0.2544026653974298,0.22129489124936774,4202.0,3954.0
MIA,STL,STL,MIA,Sandy Alcantara,J.T. Ginn,6.31,5.04,1.41,1.32,127.0,55.1,3.8897637795275593,3.9019963702359344,97.0,61.0,0.19635627530364372,0.2837209302325581,0.265,0.256,494.0,215.0,4.32,4.86,1.29,1.38,988.1,1071.0,3.8234996457848394,3.843137254901961,897.0,984.0,0.237427210164108,0.239067055393586,3778.0,4116.0
MIL,CHC,MIL,CHC,FAV team pitching,Colin Rea,3.58,3.99,1.23,1.28,1122.2,121.2,3.7346284084833363,3.8366336633663365,1095.0,90.0,0.2612741589119542,0.1935483870967742,0.23,0.265,4191.0,465.0,3.58,3.79,1.23,1.2,1122.2,997.0,3.7346284084833363,3.757271815446339,1095.0,869.0,0.2612741589119542,0.23198077949813134,4191.0,3746.0
TB,NYY,TB,NYY,Drew Rasmussen,DOG team pitching,2.6,4.01,0.98,1.25,117.2,1107.2,3.6177474402730376,3.7671604046242773,102.0,1110.0,0.24056603773584906,0.26612323183888753,0.212,0.229,424.0,4171.0,4.15,4.01,1.25,1.25,996.0,1107.2,3.782128514056225,3.7671604046242773,972.0,1110.0,0.25803026280860103,0.26612323183888753,3767.0,4171.0
