favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
NYM,TEX,NYM,TEX,Brandon Sproat,Patrick Corbin,4.5,4.36,1.17,1.32,6.0,142.1,3.1666666666666665,3.8423645320197046,7.0,119.0,0.3684210526315789,0.21794871794871795,0.158,0.262,19.0,546.0,4.05,3.32,1.34,1.15,1300.0,1175.0,3.8153846153846156,3.6995744680851064,1264.0,1102.0,0.25483870967741934,0.2535081665516448,4960.0,4347.0
SEA,LAA,LAA,SEA,Bryan Woo,Mitch Farris,3.02,2.45,0.95,0.82,175.2,11.0,3.6986301369863015,3.3636363636363638,178.0,7.0,0.27469135802469136,0.1891891891891892,0.205,0.162,648.0,37.0,4.07,4.8,1.28,1.44,1162.0,1301.1,3.802065404475043,3.8482822227346096,1103.0,1160.0,0.24966047985513806,0.231675654084282,4418.0,5007.0
LAD,SF,LAD,SF,Hunter Brown,Logan Webb,2.25,3.12,1.01,1.22,167.2,184.2,3.5645933014354068,3.8436482084690557,190.0,201.0,0.3187919463087248,0.2838983050847458,0.198,0.261,596.0,708.0,4.07,3.83,1.25,1.3,1152.8,1117.0,3.769083969465649,3.7887197851387646,1202.0,1039.0,0.2766398158803222,0.24551039697542534,4345.0,4232.0
WAS,PIT,PIT,WAS,Andrew Alvarez,Tomoyuki Sugano,1.86,4.51,0.93,1.34,9.2,143.2,3.695652173913044,4.001396648044693,6.0,96.0,0.17647058823529413,0.16753926701570682,0.118,0.276,34.0,573.0,5.32,4.6,1.43,1.37,1278.9,1157.8,3.8955352255844864,3.852133356365521,1117.0,1113.0,0.2242071457246086,0.24955156950672647,4982.0,4460.0
TOR,BAL,BAL,TOR,Max Scherzer,Sonny Gray,4.36,4.45,1.16,1.22,74.1,163.2,3.765182186234818,3.897058823529412,70.0,179.0,0.25089605734767023,0.28144654088050314,0.237,0.259,279.0,636.0,4.16,4.24,1.27,1.33,1230.9,1145.0,3.776098789503615,3.8471615720524017,1232.0,909.0,0.26506024096385544,0.20635641316685585,4648.0,4405.0
MIL,STL,STL,MIL,Jacob Misiorowski,Ryne Nelson,4.09,3.48,1.09,1.05,55.0,137.0,3.5454545454545454,3.708029197080292,77.0,118.0,0.39487179487179486,0.23228346456692914,0.185,0.213,195.0,508.0,3.6,4.63,1.24,1.35,1260.2,1179.0,3.7438501825107124,3.866836301950806,1222.0,1050.0,0.2590080542602798,0.23031366527747313,4718.0,4559.0
NYY,BOS,NYY,BOS,FAV team pitching,Brayan Bello,3.99,3.12,1.27,1.21,1306.2,152.2,3.7712448323380796,3.725361366622865,1305.0,114.0,0.26492082825822166,0.20105820105820105,0.231,0.236,4926.0,567.0,3.99,3.81,1.27,1.3,1306.2,1170.9,3.7712448323380796,3.794517038175762,1305.0,1112.0,0.26492082825822166,0.2502813414359667,4926.0,4443.0
HOU,ATL,HOU,ATL,FAV team pitching,Bryce Elder,3.84,5.35,1.22,1.41,1320.0,138.0,3.743181818181818,3.927536231884058,1392.0,111.0,0.2817243472981178,0.2047970479704797,0.231,0.269,4941.0,542.0,3.84,4.35,1.22,1.3,1320.0,1164.0,3.743181818181818,3.783505154639175,1392.0,1158.0,0.2817243472981178,0.26294277929155313,4941.0,4404.0
DET,MIA,DET,MIA,FAV team pitching,Janson Junk,3.93,4.48,1.24,1.18,1311.2,92.1,3.772117144600366,3.854505971769816,1249.0,64.0,0.2525272947836636,0.18028169014084508,0.241,0.273,4946.0,355.0,3.93,4.75,1.24,1.33,1311.2,1220.0,3.772117144600366,3.85,1249.0,1103.0,0.2525272947836636,0.23483074302746434,4946.0,4697.0
MIN,ARI,ARI,MIN,Joe Ryan,Bradley Blalock,3.32,8.62,1.01,1.79,157.0,47.0,3.6815286624203822,4.127659574468085,176.0,22.0,0.3044982698961938,0.1134020618556701,0.215,0.34,578.0,194.0,4.79,5.85,1.37,1.58,1135.0,1242.1,3.9057268722466962,4.030271314708961,1051.0,975.0,0.2370854951500113,0.19476628046344388,4433.0,5006.0
CHC,TB,CHC,TB,Colin Rea,DOG team pitching,4.2,3.9,1.31,1.21,141.1,1300.1,3.7916371367824238,3.75124990385355,104.0,1291.0,0.19439252336448598,0.2647119130613082,0.265,0.236,535.0,4877.0,3.82,3.9,1.18,1.21,1162.9,1300.1,3.7432281365551634,3.75124990385355,1021.0,1291.0,0.23455088444750746,0.2647119130613082,4353.0,4877.0
PHI,KAN,KAN,PHI,Taijuan Walker,DOG team pitching,4.03,3.7,1.38,1.25,111.2,1313.0,3.9568345323741005,3.7882711348057883,76.0,1159.0,0.17272727272727273,0.23301166063530357,0.268,0.242,440.0,4974.0,3.75,3.7,1.23,1.25,1201.9,1313.0,3.7998169564855644,3.7882711348057883,1276.0,1159.0,0.27939566455003284,0.23301166063530357,4567.0,4974.0
CLE,CWS,CWS,CLE,Parker Messick,DOG team pitching,1.93,4.22,1.33,1.36,23.1,1295.1,4.025974025974025,3.8027951509535947,18.0,1150.0,0.1935483870967742,0.233502538071066,0.301,0.247,93.0,4925.0,3.86,4.22,1.29,1.36,1282.9,1295.1,3.761789695221763,3.8027951509535947,1198.0,1150.0,0.2482387070037298,0.233502538071066,4826.0,4925.0
SD,COL,SD,COL,Dylan Cease,DOG team pitching,4.71,5.95,1.34,1.59,151.0,1289.1,3.794701986754967,4.033822046388954,195.0,997.0,0.3403141361256545,0.19173076923076923,0.239,0.297,573.0,5200.0,3.49,5.95,1.18,1.59,1157.0,1289.1,3.700086430423509,4.033822046388954,1094.0,997.0,0.25554776921280076,0.19173076923076923,4281.0,5200.0
CIN,OAK,CIN,OAK,FAV team pitching,Luis Severino,3.91,4.67,1.24,1.31,1302.0,146.1,3.7688172043010755,3.8740588637919235,1244.0,114.0,0.2535153861830039,0.20141342756183744,0.235,0.258,4907.0,566.0,3.91,4.79,1.24,1.37,1302.0,1167.0,3.7688172043010755,3.828620394173093,1244.0,1115.0,0.2535153861830039,0.24955237242614145,4907.0,4468.0
