favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
CIN,PIT,CIN,PIT,Zack Littell,Mike Burrows,3.46,4.45,1.1,1.29,140.1,62.2,3.790149892933619,3.8263665594855305,97.0,63.0,0.18267419962335216,0.2647058823529412,0.247,0.239,531.0,238.0,3.92,3.78,1.26,1.2,901.1,981.8,3.7642880923315944,3.75534732124669,878.0,847.0,0.25884433962264153,0.22972606455112557,3392.0,3687.0
PIT,CIN,CIN,PIT,Mike Burrows,MacKenzie Gore,4.45,4.29,1.29,1.37,62.2,126.0,3.8263665594855305,3.8095238095238093,63.0,148.0,0.2647058823529412,0.30833333333333335,0.239,0.263,238.0,480.0,3.78,5.49,1.2,1.46,981.8,893.1,3.75534732124669,3.9323703952524913,847.0,731.0,0.22972606455112557,0.20814350797266515,3687.0,3512.0
CLE,CWS,CLE,CWS,Slade Cecconi,Davis Martin,3.72,4.11,1.19,1.29,82.1,96.1,3.8002436053593183,3.829344432882414,69.0,68.0,0.22115384615384615,0.18478260869565216,0.24,0.261,312.0,368.0,3.81,4.17,1.3,1.38,951.1,925.0,3.746188623698875,3.7967567567567566,913.0,817.0,0.25624473758069044,0.23263097949886105,3563.0,3512.0
CLE,CWS,CLE,CWS,Zack Wheeler,Davis Martin,2.64,4.11,0.92,1.29,139.2,96.1,3.635057471264368,3.829344432882414,182.0,68.0,0.35968379446640314,0.18478260869565216,0.198,0.261,506.0,368.0,3.89,4.17,1.28,1.38,893.9,925.0,3.843830406085692,3.7967567567567566,878.0,817.0,0.25552968568102447,0.23263097949886105,3436.0,3512.0
SF,WAS,SF,WAS,Justin Verlander,Sean Manaea,4.29,3.52,1.45,0.96,94.1,23.0,3.9638682252922424,3.739130434782609,81.0,25.0,0.21715817694369974,0.29069767441860467,0.273,0.209,373.0,86.0,3.55,3.67,1.25,1.32,941.9,1015.0,3.7583607601656226,3.78128078817734,918.0,971.0,0.2593220338983051,0.2529963522668056,3540.0,3838.0
SF,WAS,SF,WAS,Justin Verlander,Sean Manaea,4.29,3.52,1.45,0.96,94.1,23.0,3.9638682252922424,3.739130434782609,81.0,25.0,0.21715817694369974,0.29069767441860467,0.273,0.209,373.0,86.0,3.55,3.67,1.25,1.32,941.9,1015.0,3.7583607601656226,3.78128078817734,918.0,971.0,0.2593220338983051,0.2529963522668056,3540.0,3838.0
ARI,COL,COL,ARI,Brandon Pfaadt,Eric Lauer,5.02,2.59,1.31,0.98,122.0,80.0,4.008196721311475,3.65,102.0,79.0,0.2085889570552147,0.2705479452054795,0.27,0.205,489.0,292.0,4.48,4.42,1.34,1.27,918.2,965.2,3.840121977782618,3.7919602154993783,857.0,968.0,0.24305161656267726,0.2644808743169399,3526.0,3660.0
MIL,NYM,NYM,MIL,Quinn Priester,Eric Lauer,3.15,2.59,1.19,0.98,114.1,80.0,3.759859772129711,3.65,93.0,79.0,0.21678321678321677,0.2705479452054795,0.228,0.205,429.0,292.0,3.67,4.42,1.25,1.27,918.0,965.2,3.7342047930283226,3.7919602154993783,917.0,968.0,0.2675029171528588,0.2644808743169399,3428.0,3660.0
MIL,NYM,NYM,MIL,Quinn Priester,Brayan Bello,3.15,3.03,1.19,1.28,114.1,116.0,3.759859772129711,3.7241379310344827,93.0,88.0,0.21678321678321677,0.2037037037037037,0.228,0.245,429.0,432.0,3.67,3.79,1.25,1.3,918.0,942.0,3.7342047930283226,3.789808917197452,917.0,882.0,0.2675029171528588,0.24705882352941178,3428.0,3570.0
PHI,TEX,PHI,TEX,FAV team pitching,Patrick Corbin,3.72,3.91,1.23,1.31,1033.1,112.2,3.8157003194269676,3.8680926916221035,1060.0,96.0,0.2688990360223237,0.22119815668202766,0.244,0.26,3942.0,434.0,3.72,3.2,1.23,1.15,1033.1,936.9,3.8157003194269676,3.685558757604867,1060.0,872.0,0.2688990360223237,0.2525340283811179,3942.0,3453.0
