favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
DET,ARI,ARI,DET,Chris Paddack,Ryne Nelson,4.95,3.29,1.28,1.02,111.0,90.1,3.891891891891892,3.640399556048835,83.0,73.0,0.19212962962962962,0.2225609756097561,0.266,0.195,432.0,328.0,3.62,4.74,1.23,1.36,855.1,869.1,3.769149807040112,3.879875733517432,850.0,822.0,0.26372944461681663,0.24377224199288255,3223.0,3372.0
MIN,BOS,BOS,MIN,Zebby Matthews,Brayan Bello,4.97,3.32,1.34,1.28,29.0,103.0,3.9310344827586206,3.737864077669903,38.0,79.0,0.3333333333333333,0.2051948051948052,0.263,0.247,114.0,385.0,4.19,3.85,1.26,1.3,909.2,873.0,3.839639243290805,3.7915234822451316,870.0,833.0,0.2492122600973933,0.2516616314199396,3491.0,3310.0
PHI,CWS,PHI,CWS,Clay Holmes,Tyler Alexander,3.4,4.36,1.28,1.3,113.2,66.0,3.7279151943462896,3.8181818181818183,88.0,54.0,0.20853080568720378,0.21428571428571427,0.239,0.258,422.0,252.0,3.6,4.08,1.31,1.39,844.8,875.2,3.7736742424242427,3.809414990859232,832.0,741.0,0.26097867001254704,0.22225554889022195,3188.0,3334.0
KAN,ATL,ATL,KAN,Angel Zerpa,MacKenzie Gore,4.15,3.52,1.36,1.27,43.1,117.2,3.851508120649652,3.737201365187713,42.0,144.0,0.25301204819277107,0.3287671232876712,0.265,0.242,166.0,438.0,3.54,5.31,1.23,1.42,917.0,822.9,3.767720828789531,3.8984080690241827,828.0,664.0,0.23965267727930537,0.20698254364089774,3455.0,3208.0
HOU,WAS,WAS,HOU,Ryan Gusto,Shota Imanaga,5.18,3.12,1.48,1.04,80.0,78.0,4.05,3.7435897435897436,82.0,55.0,0.25308641975308643,0.18835616438356165,0.281,0.219,324.0,292.0,3.58,4.05,1.16,1.26,882.0,873.2,3.7063492063492065,3.7906550618415022,966.0,739.0,0.2955032119914347,0.22326283987915407,3269.0,3310.0
MIL,CHC,CHC,MIL,Freddy Peralta,Mike Burrows,2.81,4.15,1.09,1.33,121.2,52.0,3.67986798679868,3.826923076923077,131.0,53.0,0.2937219730941704,0.2663316582914573,0.204,0.246,446.0,199.0,3.68,3.67,1.26,1.19,829.9,902.2,3.7438245571755635,3.7319884726224783,797.0,767.0,0.2565175410363695,0.2277992277992278,3107.0,3367.0
SF,PIT,SF,PIT,Logan Webb,Cal Quantrill,3.38,5.05,1.24,1.33,135.2,92.2,3.8535502958579886,3.9045553145336225,144.0,74.0,0.2763915547024952,0.20555555555555555,0.265,0.275,521.0,360.0,3.71,4.33,1.29,1.31,819.0,850.9,3.772893772893773,3.813609119755553,774.0,760.0,0.2504854368932039,0.23420647149460708,3090.0,3245.0
SEA,OAK,SEA,OAK,FAV team pitching,Jeffrey Springs,3.87,4.13,1.26,1.2,978.2,120.0,3.7804130034757715,3.7916666666666665,910.0,95.0,0.24607896160086534,0.2087912087912088,0.242,0.231,3698.0,455.0,3.87,5.17,1.26,1.44,978.2,854.0,3.7804130034757715,3.8875878220140514,910.0,789.0,0.24607896160086534,0.23765060240963856,3698.0,3320.0
STL,MIA,STL,MIA,Miles Mikolas,Kyle Freeland,4.94,5.24,1.3,1.52,102.0,101.1,3.980392156862745,4.114737883283878,70.0,74.0,0.1724137931034483,0.1778846153846154,0.271,0.308,406.0,416.0,4.1,5.7,1.29,1.6,861.2,832.9,3.839990710636321,4.0004802497298595,723.0,628.0,0.21862715452071363,0.18847539015606243,3307.0,3332.0
NYY,TB,NYY,TB,Will Warren,DOG team pitching,4.82,3.87,1.44,1.21,104.2,957.2,3.896353166986564,3.7578353531132467,124.0,899.0,0.3054187192118227,0.24993049763691966,0.249,0.237,406.0,3597.0,3.89,3.87,1.23,1.21,841.0,957.2,3.7538644470868014,3.7578353531132467,820.0,899.0,0.2597402597402597,0.24993049763691966,3157.0,3597.0
