favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
SEA,SD,SD,SEA,Bryce Miller,JP Sears,5.87,4.94,1.51,1.29,53.2,122.0,3.8533834586466162,3.9262295081967213,43.0,103.0,0.2097560975609756,0.2150313152400835,0.273,0.263,205.0,479.0,3.86,3.36,1.25,1.18,1129.9,1037.0,3.7870608018408705,3.6624879459980715,1076.0,1024.0,0.2514606216405702,0.26961558715113215,4279.0,3798.0
NYY,WAS,NYY,WAS,Cam Schlittler,Brad Lord,3.22,3.46,1.32,1.25,36.1,96.1,3.7673130193905817,3.7356919875130075,38.0,77.0,0.27941176470588236,0.21448467966573817,0.235,0.248,136.0,359.0,4.05,5.48,1.26,1.46,1117.1,1045.0,3.768686778265151,3.919617224880383,1119.0,911.0,0.2657957244655582,0.222412109375,4210.0,4096.0
BOS,BAL,BOS,BAL,Noah Cameron,Tomoyuki Sugano,2.53,3.97,1.07,1.27,103.0,131.1,3.6893203883495147,3.9282990083905416,83.0,85.0,0.21842105263157896,0.1650485436893204,0.208,0.262,380.0,515.0,3.76,4.79,1.27,1.39,1062.0,1016.9,3.7937853107344632,3.870587078375455,945.0,982.0,0.23454951600893523,0.24949186991869918,4029.0,3936.0
PHI,NYM,PHI,NYM,Spencer Strider,Kodai Senga,5.24,2.58,1.43,1.25,89.1,104.2,3.8720538720538724,3.6756238003838773,102.0,99.0,0.2956521739130435,0.2584856396866841,0.267,0.211,345.0,383.0,4.31,3.94,1.3,1.32,1062.1,1046.8,3.781188212032766,3.801108139090562,1025.0,1014.0,0.25522908366533864,0.25483789896959036,4016.0,3979.0
CLE,TB,TB,CLE,Tanner Bibee,Eduardo Rodriguez,4.62,5.4,1.29,1.61,142.1,116.2,3.856439127375088,4.122203098106713,129.0,115.0,0.2354014598540146,0.24008350730688935,0.255,0.296,548.0,479.0,3.83,4.42,1.32,1.3,1003.9,1050.8,3.760334694690706,3.8266082984392846,947.0,932.0,0.2508609271523179,0.23178313852275553,3775.0,4021.0
TOR,MIN,MIN,TOR,Max Scherzer,Johan Oviedo,3.6,4.5,1.08,1.33,60.0,6.0,3.7,3.6666666666666665,56.0,9.0,0.25225225225225223,0.4090909090909091,0.225,0.182,222.0,22.0,4.23,3.93,1.27,1.22,1102.2,1150.0,3.776084195245872,3.7643478260869565,1107.0,1014.0,0.2659778952426718,0.23423423423423423,4162.0,4329.0
KAN,CWS,KAN,CWS,FAV team pitching,Shane Smith,3.65,4.12,1.25,1.29,1165.0,107.0,3.784549356223176,3.7383177570093458,1028.0,102.0,0.23315944658652757,0.255,0.24,0.228,4409.0,400.0,3.65,4.16,1.25,1.38,1165.0,1026.1,3.784549356223176,3.8173667283890462,1028.0,892.0,0.23315944658652757,0.22772529997447025,4409.0,3917.0
ATL,MIA,ATL,MIA,FAV team pitching,Edward Cabrera,4.38,3.52,1.31,1.22,1151.2,117.2,3.7882209867963863,3.796928327645051,1127.0,126.0,0.25842696629213485,0.28314606741573034,0.245,0.236,4361.0,445.0,4.38,4.61,1.31,1.3,1151.2,1036.9,3.7882209867963863,3.826791397434661,1127.0,893.0,0.25842696629213485,0.22505040322580644,4361.0,3968.0
DET,OAK,DET,OAK,FAV team pitching,J.T. Ginn,3.8,4.95,1.22,1.37,1172.1,60.0,3.7624776042999746,3.9166666666666665,1121.0,66.0,0.2541950113378685,0.28085106382978725,0.238,0.264,4410.0,235.0,3.8,4.82,1.22,1.37,1172.1,1111.1,3.7624776042999746,3.833138331383314,1121.0,1013.0,0.2541950113378685,0.23784926038976287,4410.0,4259.0
MIL,ARI,ARI,MIL,Brandon Woodruff,DOG team pitching,2.47,4.52,0.85,1.33,43.2,1167.0,3.6111111111111107,3.8560411311053984,55.0,1047.0,0.3525641025641026,0.23266666666666666,0.167,0.254,156.0,4500.0,3.61,4.52,1.24,1.33,1123.0,1167.0,3.736420302760463,3.8560411311053984,1088.0,1047.0,0.25929456625357483,0.23266666666666666,4196.0,4500.0
