favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
KAN,WAS,WAS,KAN,Seth Lugo,Jake Irvin,3.46,4.9,1.2,1.34,127.1,136.0,3.697875688434304,3.948529411764706,108.0,91.0,0.2297872340425532,0.16945996275605213,0.234,0.259,470.0,537.0,3.65,5.41,1.25,1.45,940.9,908.1,3.786799872462536,3.90265389274309,839.0,815.0,0.23547572270558517,0.22996613995485327,3563.0,3544.0
KAN,WAS,WAS,KAN,Seth Lugo,Jake Irvin,3.46,4.9,1.2,1.34,127.1,136.0,3.697875688434304,3.948529411764706,108.0,91.0,0.2297872340425532,0.16945996275605213,0.234,0.259,470.0,537.0,3.65,5.41,1.25,1.45,940.9,908.1,3.786799872462536,3.90265389274309,839.0,815.0,0.23547572270558517,0.22996613995485327,3563.0,3544.0
TB,OAK,TB,OAK,Shohei Ohtani,J.T. Ginn,2.37,4.39,1.11,1.24,19.0,53.1,3.736842105263158,3.822975517890772,25.0,58.0,0.352112676056338,0.2857142857142857,0.225,0.241,71.0,203.0,4.18,4.91,1.31,1.39,1049.1,1027.0,3.7880087694214093,3.848101265822785,1044.0,930.0,0.26270759939607446,0.2353238866396761,3974.0,3952.0
TB,OAK,TB,OAK,Logan Gilbert,J.T. Ginn,3.35,4.39,0.98,1.24,83.1,53.1,3.7304452466907345,3.822975517890772,118.0,58.0,0.38064516129032255,0.2857142857142857,0.197,0.241,310.0,203.0,3.8,4.91,1.25,1.39,1006.1,1027.0,3.768015107842163,3.848101265822785,909.0,930.0,0.23977842257979426,0.2353238866396761,3791.0,3952.0
LAD,LAA,LAD,LAA,Logan Gilbert,Kyle Hendricks,3.35,4.63,0.98,1.23,83.1,116.2,3.7304452466907345,3.8812392426850257,118.0,78.0,0.38064516129032255,0.1729490022172949,0.197,0.257,310.0,451.0,3.8,4.62,1.25,1.44,1006.1,948.8,3.768015107842163,3.836424957841484,909.0,874.0,0.23977842257979426,0.24010989010989012,3791.0,3640.0
HOU,BOS,BOS,HOU,Hunter Brown,Cade Horton,2.51,3.18,0.98,1.22,136.1,79.1,3.548861131520941,3.70417193426043,160.0,59.0,0.33126293995859213,0.20136518771331058,0.195,0.246,483.0,293.0,3.98,3.95,1.23,1.22,930.9,968.1,3.7640992587818243,3.783700030988534,978.0,831.0,0.2791095890410959,0.22686322686322685,3504.0,3663.0
HOU,BOS,BOS,HOU,Hunter Brown,Cade Horton,2.51,3.18,0.98,1.22,136.1,79.1,3.548861131520941,3.70417193426043,160.0,59.0,0.33126293995859213,0.20136518771331058,0.195,0.246,483.0,293.0,3.98,3.95,1.23,1.22,930.9,968.1,3.7640992587818243,3.783700030988534,978.0,831.0,0.2791095890410959,0.22686322686322685,3504.0,3663.0
NYM,ATL,NYM,ATL,David Peterson,Austin Gomber,2.98,6.52,1.23,1.57,133.0,49.2,3.744360902255639,4.268292682926829,112.0,30.0,0.2248995983935743,0.14285714285714285,0.239,0.305,498.0,210.0,3.82,5.98,1.32,1.62,922.0,987.9,3.789587852494577,4.035833586395384,900.0,749.0,0.2575844304522038,0.18786054677702532,3494.0,3987.0
TOR,CHC,CHC,TOR,Kevin Gausman,Joe Ryan,3.85,2.79,1.08,0.92,135.2,132.1,3.7056213017751483,3.6260408781226343,135.0,146.0,0.2694610778443114,0.3048016701461378,0.214,0.203,501.0,479.0,4.31,4.53,1.29,1.34,928.0,912.9,3.7866379310344827,3.887610910285902,931.0,857.0,0.2649402390438247,0.241476472245703,3514.0,3549.0
TOR,CHC,CHC,TOR,Kevin Gausman,Joe Ryan,3.85,2.79,1.08,0.92,135.2,132.1,3.7056213017751483,3.6260408781226343,135.0,146.0,0.2694610778443114,0.3048016701461378,0.214,0.203,501.0,479.0,4.31,4.53,1.29,1.34,928.0,912.9,3.7866379310344827,3.887610910285902,931.0,857.0,0.2649402390438247,0.241476472245703,3514.0,3549.0
STL,COL,STL,COL,Michael McGreevy,Mitch Keller,4.4,3.86,1.22,1.23,45.0,137.2,3.933333333333333,3.8994169096209914,26.0,107.0,0.14689265536723164,0.2,0.271,0.249,177.0,535.0,4.16,4.01,1.28,1.23,1023.2,931.8,3.8496872556684907,3.7583172354582532,848.0,830.0,0.2152830667682153,0.23700742432895489,3939.0,3502.0
NYY,MIN,NYY,MIN,Cam Schlittler,Zac Gallen,4.38,5.31,1.66,1.35,24.2,139.0,4.049586776859504,3.884892086330935,24.0,130.0,0.24489795918367346,0.24074074074074073,0.296,0.256,98.0,540.0,4.0,4.42,1.24,1.34,1038.0,929.0,3.7581888246628132,3.858988159311087,1042.0,848.0,0.2671109971802102,0.23654114365411436,3901.0,3585.0
NYY,MIN,NYY,MIN,Cam Schlittler,Zac Gallen,4.38,5.31,1.66,1.35,24.2,139.0,4.049586776859504,3.884892086330935,24.0,130.0,0.24489795918367346,0.24074074074074073,0.296,0.256,98.0,540.0,4.0,4.42,1.24,1.34,1038.0,929.0,3.7581888246628132,3.858988159311087,1042.0,848.0,0.2671109971802102,0.23654114365411436,3901.0,3585.0
SEA,BAL,SEA,BAL,FAV team pitching,Trevor Rogers,3.77,1.44,1.23,0.83,1089.2,62.1,3.7651487330150566,3.542673107890499,1027.0,54.0,0.2504267251889783,0.24545454545454545,0.238,0.168,4101.0,220.0,3.77,5.03,1.23,1.44,1089.2,982.0,3.7651487330150566,3.9175152749490834,1027.0,922.0,0.2504267251889783,0.23966727319989603,4101.0,3847.0
SEA,BAL,SEA,BAL,FAV team pitching,Trevor Rogers,3.77,1.44,1.23,0.83,1089.2,62.1,3.7651487330150566,3.542673107890499,1027.0,54.0,0.2504267251889783,0.24545454545454545,0.238,0.168,4101.0,220.0,3.77,5.03,1.23,1.44,1089.2,982.0,3.7651487330150566,3.9175152749490834,1027.0,922.0,0.2504267251889783,0.23966727319989603,4101.0,3847.0
