favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
NYY,MIN,NYY,MIN,Luis Gil,Taj Bradley,2.83,4.88,1.4,1.3,41.1,132.2,3.6009732360097324,3.782148260211801,34.0,114.0,0.22972972972972974,0.228,0.209,0.242,148.0,500.0,4.09,4.59,1.27,1.33,1299.1,1196.8,3.7818489723654842,3.884525401069519,1301.0,1156.0,0.26480765316507227,0.24865562486556247,4913.0,4649.0
NYM,SD,NYM,SD,David Peterson,Justin Verlander,3.77,3.94,1.32,1.37,162.1,134.2,3.806292412091302,3.934426229508197,148.0,124.0,0.23987034035656402,0.23484848484848486,0.251,0.261,617.0,528.0,4.04,3.86,1.33,1.3,1171.9,1201.0,3.8091987370936082,3.7993338884263115,1143.0,1141.0,0.2560483870967742,0.25005478851632695,4464.0,4563.0
MIA,COL,MIA,COL,Brady Singer,McCade Brown,3.94,9.88,1.24,2.12,155.1,13.2,3.7008381689232754,4.46969696969697,149.0,10.0,0.259581881533101,0.1694915254237288,0.235,0.339,574.0,59.0,4.0,5.97,1.24,1.58,1179.9,1300.9,3.785066531061954,4.034130217541701,1127.0,997.0,0.25235109717868337,0.18997713414634146,4466.0,5248.0
ARI,SF,SF,ARI,Brandon Pfaadt,Gavin Williams,5.31,3.16,1.4,1.29,157.2,156.2,4.090330788804072,3.681177976952625,131.0,152.0,0.20373250388802489,0.2643478260869565,0.291,0.214,643.0,575.0,4.34,3.87,1.3,1.29,1195.8,1177.8,3.8141829737414286,3.7756834776702326,1067.0,1093.0,0.2339399254549441,0.24578367438722734,4561.0,4447.0
CIN,STL,CIN,STL,Kevin Gausman,Andre Pallante,3.44,5.23,1.0,1.43,177.2,155.0,3.668171557562077,3.92258064516129,171.0,104.0,0.2630769230769231,0.17105263157894737,0.203,0.27,650.0,608.0,4.23,4.16,1.3,1.31,1165.8,1190.0,3.786241207754332,3.839495798319328,1173.0,1022.0,0.2657453556864522,0.22368133070693805,4414.0,4569.0
BAL,CWS,BAL,CWS,Jacob deGrom,Martín Pérez,2.82,3.27,0.92,1.05,162.2,52.1,3.618988902589396,3.5700575815738964,171.0,42.0,0.29131175468483816,0.22580645161290322,0.194,0.188,587.0,186.0,3.52,4.28,1.2,1.37,1188.9,1277.0,3.73286230969804,3.812842599843383,1083.0,1139.0,0.24402884182063994,0.2339289381803245,4438.0,4869.0
TOR,TB,TOR,TB,Hurston Waldrep,Ian Seymour,2.78,2.95,1.17,1.1,45.1,42.2,3.5920177383592016,3.838862559241706,42.0,52.0,0.25925925925925924,0.32098765432098764,0.216,0.204,162.0,162.0,4.47,3.91,1.31,1.21,1302.9,1294.9,3.802287205464732,3.746235230519731,1280.0,1271.0,0.25837706903512314,0.2620078334364049,4954.0,4851.0
MIL,LAA,LAA,MIL,Brandon Woodruff,DOG team pitching,3.32,4.86,0.96,1.44,59.2,1336.1,3.75,3.8515081206496524,74.0,1193.0,0.3333333333333333,0.2318305479984454,0.194,0.261,222.0,5146.0,3.63,4.86,1.24,1.44,1284.0,1336.1,3.7313084112149535,3.8515081206496524,1257.0,1193.0,0.2623669380087664,0.2318305479984454,4791.0,5146.0
TEX,HOU,TEX,HOU,FAV team pitching,Cristian Javier,3.44,4.78,1.17,1.29,1351.1,26.1,3.7191917696691585,3.7164750957854404,1254.0,26.0,0.24955223880597016,0.26804123711340205,0.228,0.216,5025.0,97.0,3.44,3.83,1.17,1.22,1351.1,1328.9,3.7191917696691585,3.748965309654601,1254.0,1397.0,0.24955223880597016,0.2804094741067844,5025.0,4982.0
ATL,WAS,ATL,WAS,FAV team pitching,Brad Lord,4.41,4.21,1.31,1.3,1348.0,115.1,3.7952522255192878,3.7706342311033887,1322.0,96.0,0.25840500390930415,0.22119815668202766,0.246,0.256,5116.0,434.0,4.41,5.41,1.31,1.45,1348.0,1219.0,3.7952522255192878,3.904840032813782,1322.0,1062.0,0.25840500390930415,0.223109243697479,5116.0,4760.0
