favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
CHC,PIT,CHC,PIT,Colin Rea,Joe Boyle,4.09,3.82,1.29,1.08,116.2,30.2,3.855421686746988,3.609271523178808,85.0,31.0,0.18973214285714285,0.28440366972477066,0.268,0.156,448.0,109.0,3.82,3.9,1.2,1.21,948.0,1048.0,3.7563291139240507,3.7557251908396947,821.0,998.0,0.2305532153889357,0.2535569105691057,3561.0,3936.0
ARI,COL,ARI,COL,FAV team pitching,Tanner Gordon,4.52,8.37,1.34,1.89,1086.0,33.1,3.8627992633517496,4.531722054380665,988.0,22.0,0.23551847437425508,0.14666666666666667,0.255,0.367,4195.0,150.0,4.52,5.94,1.34,1.6,1086.0,1022.0,3.8627992633517496,4.0303326810176126,988.0,768.0,0.23551847437425508,0.1864530225782957,4195.0,4119.0
ARI,COL,ARI,COL,FAV team pitching,Tanner Gordon,4.52,8.37,1.34,1.89,1086.0,33.1,3.8627992633517496,4.531722054380665,988.0,22.0,0.23551847437425508,0.14666666666666667,0.255,0.367,4195.0,150.0,4.52,5.94,1.34,1.6,1086.0,1022.0,3.8627992633517496,4.0303326810176126,988.0,768.0,0.23551847437425508,0.1864530225782957,4195.0,4119.0
KAN,CWS,CWS,KAN,Noah Cameron,Luis Castillo,2.52,3.19,1.03,1.19,93.0,138.1,3.6774193548387095,3.823316437364229,76.0,120.0,0.2222222222222222,0.22727272727272727,0.205,0.241,342.0,528.0,3.77,3.86,1.26,1.24,984.0,968.0,3.7886178861788617,3.753099173553719,877.0,920.0,0.23524678111587982,0.253234241673548,3728.0,3633.0
KAN,CWS,CWS,KAN,Noah Cameron,Luis Castillo,2.52,3.19,1.03,1.19,93.0,138.1,3.6774193548387095,3.823316437364229,76.0,120.0,0.2222222222222222,0.22727272727272727,0.205,0.241,342.0,528.0,3.77,3.86,1.26,1.24,984.0,968.0,3.7886178861788617,3.753099173553719,877.0,920.0,0.23524678111587982,0.253234241673548,3728.0,3633.0
SF,TB,SF,TB,Landen Roupp,DOG team pitching,3.11,3.9,1.43,1.21,101.1,1078.2,3.9268051434223543,3.7516230754961972,95.0,1029.0,0.23929471032745592,0.2543881334981459,0.259,0.237,397.0,4045.0,3.77,3.9,1.28,1.21,970.9,1078.2,3.7799979400556185,3.7516230754961972,925.0,1029.0,0.25204359673024523,0.2543881334981459,3670.0,4045.0
SF,TB,SF,TB,Landen Roupp,DOG team pitching,3.11,3.9,1.43,1.21,101.1,1078.2,3.9268051434223543,3.7516230754961972,95.0,1029.0,0.23929471032745592,0.2543881334981459,0.259,0.237,397.0,4045.0,3.77,3.9,1.28,1.21,970.9,1078.2,3.7799979400556185,3.7516230754961972,925.0,1029.0,0.25204359673024523,0.2543881334981459,3670.0,4045.0
NYY,STL,NYY,STL,FAV team pitching,Andre Pallante,4.01,4.95,1.25,1.37,1071.2,123.2,3.765870052277819,3.9529220779220777,1076.0,80.0,0.2667327714427367,0.16427104722792607,0.229,0.263,4034.0,487.0,4.01,4.08,1.25,1.27,1071.2,954.0,3.765870052277819,3.841719077568134,1076.0,800.0,0.2667327714427367,0.21828103683492497,4034.0,3665.0
NYY,STL,NYY,STL,FAV team pitching,Andre Pallante,4.01,4.95,1.25,1.37,1071.2,123.2,3.765870052277819,3.9529220779220777,1076.0,80.0,0.2667327714427367,0.16427104722792607,0.229,0.263,4034.0,487.0,4.01,4.08,1.25,1.27,1071.2,954.0,3.765870052277819,3.841719077568134,1076.0,800.0,0.2667327714427367,0.21828103683492497,4034.0,3665.0
OAK,LAA,LAA,OAK,Jack Perkins,DOG team pitching,4.08,4.63,1.05,1.42,28.2,1074.0,3.652482269503546,3.840782122905028,28.0,963.0,0.27184466019417475,0.23345454545454544,0.184,0.258,103.0,4125.0,4.92,4.63,1.39,1.42,1060.9,1074.0,3.8561598642661887,3.840782122905028,971.0,963.0,0.23735028110486434,0.23345454545454544,4091.0,4125.0
OAK,LAA,LAA,OAK,Jack Perkins,DOG team pitching,4.08,4.63,1.05,1.42,28.2,1074.0,3.652482269503546,3.840782122905028,28.0,963.0,0.27184466019417475,0.23345454545454544,0.184,0.258,103.0,4125.0,4.92,4.63,1.39,1.42,1060.9,1074.0,3.8561598642661887,3.840782122905028,971.0,963.0,0.23735028110486434,0.23345454545454544,4091.0,4125.0
PHI,WAS,PHI,WAS,FAV team pitching,MacKenzie Gore,3.73,4.09,1.23,1.33,1075.1,132.0,3.8173193191331043,3.7954545454545454,1099.0,158.0,0.26778752436647174,0.3153692614770459,0.244,0.257,4104.0,501.0,3.73,5.51,1.23,1.46,1075.1,930.1,3.8173193191331043,3.9253843672723363,1099.0,761.0,0.26778752436647174,0.20843604491920023,4104.0,3651.0
PHI,WAS,PHI,WAS,FAV team pitching,MacKenzie Gore,3.73,4.09,1.23,1.33,1075.1,132.0,3.8173193191331043,3.7954545454545454,1099.0,158.0,0.26778752436647174,0.3153692614770459,0.244,0.257,4104.0,501.0,3.73,5.51,1.23,1.46,1075.1,930.1,3.8173193191331043,3.9253843672723363,1099.0,761.0,0.26778752436647174,0.20843604491920023,4104.0,3651.0
NYM,SEA,NYM,SEA,Sean Manaea,DOG team pitching,4.33,3.78,1.11,1.23,27.0,1106.1,3.8518518518518516,3.7618660157309467,30.0,1040.0,0.28846153846153844,0.24993991828887285,0.231,0.238,104.0,4161.0,3.74,3.78,1.32,1.23,1046.0,1106.1,3.7848948374760996,3.7618660157309467,1000.0,1040.0,0.2525890376357666,0.24993991828887285,3959.0,4161.0
NYM,SEA,NYM,SEA,Sean Manaea,DOG team pitching,4.33,3.78,1.11,1.23,27.0,1106.1,3.8518518518518516,3.7618660157309467,30.0,1040.0,0.28846153846153844,0.24993991828887285,0.231,0.238,104.0,4161.0,3.74,3.78,1.32,1.23,1046.0,1106.1,3.7848948374760996,3.7618660157309467,1000.0,1040.0,0.2525890376357666,0.24993991828887285,3959.0,4161.0
TEX,TOR,TEX,TOR,FAV team pitching,Chris Bassitt,3.32,4.17,1.17,1.32,1086.1,133.2,3.7077617162323913,3.9789789789789793,1000.0,128.0,0.24832381425378694,0.24150943396226415,0.226,0.268,4027.0,530.0,3.32,4.23,1.17,1.25,1086.1,948.0,3.7077617162323913,3.7447257383966246,1000.0,953.0,0.24832381425378694,0.2684507042253521,4027.0,3550.0
TEX,TOR,TEX,TOR,FAV team pitching,Chris Bassitt,3.32,4.17,1.17,1.32,1086.1,133.2,3.7077617162323913,3.9789789789789793,1000.0,128.0,0.24832381425378694,0.24150943396226415,0.226,0.268,4027.0,530.0,3.32,4.23,1.17,1.25,1086.1,948.0,3.7077617162323913,3.7447257383966246,1000.0,953.0,0.24832381425378694,0.2684507042253521,4027.0,3550.0
