favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
CHC,MIL,CHC,MIL,Cade Horton,Freddy Peralta,3.07,2.9,1.18,1.12,85.0,136.2,3.6588235294117646,3.693098384728341,67.0,148.0,0.21543408360128619,0.294234592445328,0.235,0.205,311.0,503.0,3.88,3.69,1.2,1.25,1006.2,961.0,3.7745974955277277,3.739854318418314,867.0,921.0,0.2282780410742496,0.25626043405676124,3798.0,3594.0
PIT,TOR,TOR,PIT,FAV team pitching,Chad Patrick,4.03,3.52,1.24,1.3,1102.0,94.2,3.7767695099818512,3.8535031847133756,964.0,95.0,0.2316194137433926,0.26170798898071623,0.24,0.256,4162.0,363.0,4.03,3.6,1.24,1.22,1102.0,1003.0,3.7767695099818512,3.7228315054835495,964.0,974.0,0.2316194137433926,0.2608462774504553,4162.0,3734.0
DET,HOU,HOU,DET,Paul Skenes,Kevin Gausman,2.13,3.79,0.96,1.05,148.0,142.2,3.641891891891892,3.6919831223628696,166.0,138.0,0.3079777365491651,0.26285714285714284,0.197,0.21,539.0,525.0,4.32,4.32,1.28,1.29,954.0,966.0,3.79769392033543,3.787784679089027,798.0,965.0,0.22025945349158157,0.26373326045367584,3623.0,3659.0
LAD,COL,LAD,COL,Jack Flaherty,Kyle Freeland,4.76,5.18,1.31,1.49,124.2,116.1,3.8486312399355875,4.074074074074074,153.0,80.0,0.3200836820083682,0.16913319238900634,0.238,0.302,478.0,473.0,3.71,6.09,1.22,1.62,992.9,966.0,3.7586866753953068,4.040372670807454,923.0,738.0,0.24732047159699894,0.18908531898539585,3732.0,3903.0
SEA,PHI,SEA,PHI,FAV team pitching,Ranger Suárez,3.85,3.28,1.24,1.2,1131.1,112.1,3.7733180090177707,3.826940231935772,1071.0,101.0,0.2509372071227741,0.23543123543123542,0.24,0.247,4268.0,429.0,3.85,3.8,1.24,1.23,1131.1,989.0,3.7733180090177707,3.8179979777553084,1071.0,1019.0,0.2509372071227741,0.2698622881355932,4268.0,3776.0
KAN,TEX,TEX,KAN,FAV team pitching,Matthew Liberatore,3.6,4.08,1.24,1.29,1104.0,117.0,3.777173913043478,3.9316239316239314,977.0,88.0,0.2342925659472422,0.19130434782608696,0.238,0.267,4170.0,460.0,3.6,4.26,1.24,1.29,1104.0,987.2,3.777173913043478,3.848257698541329,977.0,822.0,0.2342925659472422,0.2163727296657015,4170.0,3799.0
CIN,LAA,CIN,LAA,Michael Wacha,Victor Mederos,3.35,5.63,1.15,1.5,137.0,8.0,3.759124087591241,3.25,101.0,7.0,0.19611650485436893,0.2692307692307692,0.235,0.192,515.0,26.0,3.64,4.69,1.25,1.43,967.0,1092.0,3.7797311271975182,3.850732600732601,876.0,977.0,0.23967168262653898,0.23234244946492272,3655.0,4205.0
MIA,STL,STL,MIA,FAV team pitching,Robbie Ray,4.54,2.98,1.3,1.14,1097.1,148.0,3.8264515540971655,3.635135135135135,976.0,152.0,0.23249166269652216,0.2825278810408922,0.248,0.208,4198.0,538.0,4.54,3.81,1.3,1.3,1097.1,951.0,3.8264515540971655,3.817034700315457,976.0,896.0,0.23249166269652216,0.24683195592286503,4198.0,3630.0
ATL,CWS,CWS,ATL,Eury Pérez,Trevor Rogers,3.58,1.43,0.98,0.81,60.1,69.1,3.5607321131447587,3.5455861070911725,60.0,60.0,0.2803738317757009,0.24489795918367346,0.182,0.167,214.0,245.0,4.6,4.91,1.32,1.42,1037.0,1022.9,3.841851494696239,3.8996969400723436,916.0,963.0,0.22991967871485944,0.24141388819252946,3984.0,3989.0
SD,SF,SD,SF,Spencer Strider,Gavin Williams,4.69,3.38,1.36,1.31,86.1,128.0,3.7979094076655056,3.6640625,100.0,127.0,0.3058103975535168,0.27078891257995735,0.251,0.215,327.0,469.0,4.18,3.96,1.28,1.31,1011.1,967.2,3.7661952329146473,3.781017369727047,987.0,908.0,0.25919117647058826,0.24829094886519004,3808.0,3657.0
BOS,BAL,BAL,BOS,Nestor Cortes,DOG team pitching,5.71,4.69,1.56,1.38,17.1,1092.0,3.8011695906432745,3.8772893772893773,17.0,1023.0,0.26153846153846155,0.24161549362305149,0.246,0.262,65.0,4234.0,3.54,4.69,1.19,1.38,1078.9,1092.0,3.7000648808972096,3.8772893772893773,1047.0,1023.0,0.2622745490981964,0.24161549362305149,3992.0,4234.0
ARI,CLE,CLE,ARI,Dustin May,DOG team pitching,4.67,3.89,1.35,1.31,113.2,1095.2,3.851590106007067,3.7673484295105917,109.0,1035.0,0.25,0.2508482792050412,0.248,0.242,436.0,4126.0,3.64,3.89,1.28,1.31,1004.8,1095.2,3.778861464968153,3.7673484295105917,909.0,1035.0,0.2393995259415328,0.2508482792050412,3797.0,4126.0
,,,,FAV team pitching (missing),DOG team pitching (missing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
