favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
LAA,MIN,LAA,MIN,José Soriano,Taj Bradley,4.07,4.92,1.37,1.31,163.2,126.1,3.743872549019608,3.7906423473433786,148.0,109.0,0.24222585924713586,0.2280334728033473,0.247,0.245,611.0,478.0,4.93,4.56,1.44,1.33,1120.8,1148.9,3.8615274803711634,3.889807642092436,991.0,1107.0,0.22897412199630315,0.24770642201834864,4328.0,4469.0
NYY,DET,NYY,DET,Carlos Rodón,Jack Flaherty,3.12,4.85,1.07,1.3,170.1,146.2,3.592004703115814,3.8440492476060193,180.0,171.0,0.2945990180032733,0.304270462633452,0.187,0.244,611.0,562.0,4.1,3.76,1.29,1.22,1109.1,1140.0,3.794968893697593,3.757017543859649,1098.0,1050.0,0.2608695652173913,0.2451552650011674,4209.0,4283.0
SD,CIN,SD,CIN,Nick Pivetta,Andrew Abbott,2.85,2.88,0.96,1.15,164.1,143.2,3.619744058500914,3.7849162011173187,172.0,130.0,0.2895622895622896,0.23985239852398524,0.192,0.231,594.0,542.0,3.78,4.06,1.25,1.25,1116.9,1141.8,3.725490196078431,3.768610965142757,1082.0,1102.0,0.2600336457582312,0.25610039507320476,4161.0,4303.0
SEA,STL,STL,SEA,Logan Gilbert,Michael McGreevy,3.61,4.68,1.02,1.26,109.2,73.0,3.772893772893773,3.958904109589041,151.0,43.0,0.36650485436893204,0.14878892733564014,0.206,0.277,412.0,289.0,4.02,4.26,1.27,1.31,1194.0,1215.2,3.7981574539363483,3.847926267281106,1088.0,1032.0,0.23991179713340682,0.22070145423438836,4535.0,4676.0
PHI,NYM,NYM,PHI,Cristopher Sánchez,Clay Holmes,2.6,3.61,1.12,1.33,176.1,147.0,3.781942078364566,3.761904761904762,186.0,117.0,0.27927927927927926,0.2115732368896926,0.233,0.246,666.0,553.0,3.98,3.99,1.26,1.33,1110.0,1134.0,3.8216216216216217,3.8077601410934743,1138.0,1129.0,0.2682696841112683,0.26146364057433996,4242.0,4318.0
SF,ARI,SF,ARI,Carson Seymour,Eduardo Rodriguez,4.25,5.22,1.35,1.6,29.2,131.0,3.904109589041096,4.068702290076335,20.0,124.0,0.17543859649122806,0.2326454033771107,0.246,0.293,114.0,533.0,3.74,4.4,1.29,1.29,1253.0,1167.2,3.7980845969672785,3.8288211103495544,1206.0,1032.0,0.2534145828955663,0.23092414410382636,4759.0,4469.0
LAD,COL,LAD,COL,Blake Snell,Kyle Freeland,3.19,5.1,1.49,1.45,42.1,139.1,3.7529691211401426,4.0546369518332135,44.0,107.0,0.27848101265822783,0.18971631205673758,0.266,0.298,158.0,564.0,4.09,6.12,1.26,1.62,1242.9,1125.0,3.756537130903532,4.0328888888888885,1263.0,864.0,0.27050760334118656,0.1904342076261847,4669.0,4537.0
MIA,WAS,WAS,MIA,Eury Pérez,Jake Irvin,4.66,5.71,1.1,1.44,75.1,157.2,3.6617842876165114,3.9949109414758275,72.0,104.0,0.26181818181818184,0.16560509554140126,0.2,0.271,275.0,628.0,4.81,5.23,1.34,1.43,1210.0,1105.9,3.865289256198347,3.876480694457003,1063.0,997.0,0.2272824460124011,0.2325635642640541,4677.0,4287.0
MIL,TEX,MIL,TEX,FAV team pitching,Merrill Kelly,3.62,3.16,1.23,1.04,1298.2,171.0,3.7344014789708826,3.7017543859649122,1280.0,156.0,0.264026402640264,0.24644549763033174,0.231,0.207,4848.0,633.0,3.62,3.48,1.23,1.19,1298.2,1128.1,3.7344014789708826,3.71686907189079,1280.0,1050.0,0.264026402640264,0.25041736227045075,4848.0,4193.0
PIT,BAL,PIT,BAL,FAV team pitching,Tyler Wells,3.89,3.6,1.23,1.0,1280.2,5.0,3.7665989689111075,4.0,1153.0,4.0,0.23911240149315638,0.2,0.237,0.25,4822.0,20.0,3.89,4.63,1.23,1.37,1280.2,1269.0,3.7665989689111075,3.8731284475965326,1153.0,1177.0,0.23911240149315638,0.23947100712105798,4822.0,4915.0
CLE,KAN,KAN,CLE,Logan Allen,DOG team pitching,4.46,3.68,1.44,1.25,139.1,1288.0,3.8461538461538463,3.7880434782608696,109.0,1141.0,0.20373831775700935,0.23385939741750358,0.265,0.241,535.0,4879.0,3.8,3.68,1.28,1.25,1139.9,1288.0,3.761733485393455,3.7880434782608696,1080.0,1141.0,0.251865671641791,0.23385939741750358,4288.0,4879.0
TB,CWS,TB,CWS,FAV team pitching,DOG team pitching,3.85,4.24,1.2,1.36,1276.1,1269.1,3.7473552229449107,3.808210542904421,1260.0,1129.0,0.26348808030112925,0.23360231740120008,0.235,0.247,4782.0,4833.0,3.85,4.24,1.2,1.36,1276.1,1269.1,3.7473552229449107,3.808210542904421,1260.0,1129.0,0.26348808030112925,0.23360231740120008,4782.0,4833.0
BOS,OAK,BOS,OAK,FAV team pitching,Mason Barnett,3.73,9.0,1.29,1.78,1306.0,9.0,3.782542113323124,4.0,1209.0,9.0,0.24473684210526317,0.25,0.244,0.306,4940.0,36.0,3.73,4.78,1.29,1.36,1306.0,1286.1,3.782542113323124,3.8332944561076125,1209.0,1199.0,0.24473684210526317,0.2432048681541582,4940.0,4930.0
