favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
SD,BAL,SD,BAL,Yu Darvish,DOG team pitching,5.66,4.71,1.11,1.38,47.2,1218.0,3.7076271186440675,3.8825944170771756,42.0,1134.0,0.24,0.23979699725100445,0.217,0.262,175.0,4729.0,3.56,4.71,1.2,1.38,1170.8,1218.0,3.7060129825760164,3.8825944170771756,1142.0,1134.0,0.26319428439732656,0.23979699725100445,4339.0,4729.0
LAD,PIT,LAD,PIT,Adam Mazur,Carmen Mlodzinski,5.59,3.86,1.45,1.32,9.2,84.0,4.239130434782609,3.9285714285714284,7.0,74.0,0.1794871794871795,0.22424242424242424,0.231,0.267,39.0,330.0,4.65,3.88,1.31,1.2,1214.9,1132.2,3.829121738414684,3.7502208090443383,1079.0,1015.0,0.23194325021496132,0.2390485162505888,4652.0,4246.0
BOS,CLE,CLE,BOS,Garrett Crochet,Bryan Woo,2.4,2.95,1.06,0.95,172.1,164.2,3.7245787332945963,3.702801461632156,214.0,166.0,0.3338533541341654,0.2730263157894737,0.22,0.207,641.0,608.0,3.9,4.15,1.33,1.3,1072.9,1079.0,3.7887967191723364,3.809082483781279,940.0,1012.0,0.23124231242312424,0.24622871046228711,4065.0,4110.0
MIA,WAS,MIA,WAS,Logan Webb,Cade Cavalli,3.16,5.11,1.21,1.58,173.2,24.2,3.8337182448036953,4.297520661157025,187.0,22.0,0.2816265060240964,0.21153846153846154,0.261,0.308,664.0,104.0,3.86,5.33,1.3,1.43,1048.0,1176.9,3.7948473282442747,3.8907298835924884,974.0,1030.0,0.24490822227809908,0.22493994321904345,3977.0,4579.0
TB,SEA,TB,SEA,Drew Rasmussen,Luis Severino,2.64,4.82,0.98,1.34,129.2,136.1,3.599071207430341,3.9162380602498166,113.0,103.0,0.24301075268817204,0.19324577861163228,0.213,0.261,465.0,533.0,4.03,4.82,1.24,1.37,1083.9,1099.0,3.7706430482516833,3.831665150136488,1076.0,1044.0,0.2632737949596281,0.2479221087627642,4087.0,4211.0
NYY,HOU,NYY,HOU,FAV team pitching,Framber Valdez,3.92,3.18,1.26,1.19,1217.2,164.1,3.764377259283602,3.6745886654478976,1226.0,158.0,0.26756874727193364,0.2620232172470978,0.23,0.231,4582.0,603.0,3.92,3.92,1.26,1.22,1217.2,1065.1,3.764377259283602,3.752699277063187,1226.0,1148.0,0.26756874727193364,0.287215411558669,4582.0,3997.0
KAN,LAA,LAA,KAN,Michael Lorenzen,José Berríos,4.62,3.95,1.35,1.26,113.0,152.2,3.9557522123893807,3.7844940867279897,100.0,129.0,0.22371364653243847,0.22395833333333334,0.268,0.25,447.0,576.0,3.55,4.29,1.24,1.27,1105.0,1072.8,3.773755656108597,3.7826249067859807,969.0,1095.0,0.23237410071942446,0.26983735830458355,4170.0,4058.0
SF,COL,SF,COL,FAV team pitching,Kyle Freeland,3.76,5.28,1.29,1.51,1221.2,131.1,3.8003603013429412,4.088482074752098,1161.0,97.0,0.2501616031027796,0.18097014925373134,0.247,0.306,4641.0,536.0,3.76,6.07,1.29,1.61,1221.2,1072.0,3.8003603013429412,4.02705223880597,1161.0,821.0,0.2501616031027796,0.1901783646050498,4641.0,4317.0
STL,OAK,STL,OAK,Miles Mikolas,Joey Wentz,5.04,4.92,1.35,1.42,130.1,78.2,4.004611837048424,3.8618925831202047,86.0,67.0,0.16506717850287908,0.22185430463576158,0.276,0.252,521.0,302.0,4.21,4.35,1.31,1.3,1097.1,1143.8,3.842858444991341,3.787375415282392,942.0,1114.0,0.22343453510436434,0.25715604801477376,4216.0,4332.0
NYM,DET,NYM,DET,FAV team pitching,Sawyer Gipson-Long,3.89,4.32,1.32,1.04,1223.0,25.0,3.80539656582175,3.64,1186.0,20.0,0.2548345509239364,0.21978021978021978,0.243,0.242,4654.0,91.0,3.89,3.83,1.32,1.23,1223.0,1207.2,3.80539656582175,3.7682239893969514,1186.0,1162.0,0.2548345509239364,0.2554407562101561,4654.0,4549.0
